createdAtBlockNumber,createdAtTimestamp,id,reserve0,reserve1,reserveETH,reserveUSD,totalSupply,txCount,reserve00,reserve11,token0.decimals,token0.id,token0.name,token0.symbol,token0.totalLiquidity,token0.txCount,token1.decimals,token1.id,token1.name,token1.symbol,token1.totalLiquidity,token1.txCount,token00.decimals,token00.id,token00.name,token00.symbol,token00.totalLiquidity,token00.txCount,token11.decimals,token11.id,token11.name,token11.symbol,token11.totalLiquidity,token11.txCount
13405071,2021-10-12,0x3f067b8d6ca363964c110f06400a68c9d332a200,0.00024427,0.349521423,0.349521423,1222.334268,0.0,30,0.00024427,0.349521423,9,0x6197025ae10bbc80e031bc2cbf55ff0029c607c0,Baby dKuma,BABYDKUMA,0.00024427,30,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545598.4642,60733850,9,0x6197025ae10bbc80e031bc2cbf55ff0029c607c0,Baby dKuma,BABYDKUMA,0.00024427,30,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545598.4642,60733850
13610424,2021-11-13,0xba8556b52048e1bfb682f953c76910f30470323c,1e-09,0.3,0.3,1393.593949,0.0,30,1e-09,0.3,9,0x36e0e35fdd5afdf8942a78266ec2d571239f79a7, GOOFY INU , GI ,1e-09,30,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545611.2245,60733827,9,0x36e0e35fdd5afdf8942a78266ec2d571239f79a7, GOOFY INU , GI ,1e-09,30,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545611.2245,60733827
11516352,2020-12-24,0x8864bedef266ed5e140ba3f72d90e63041ed3aeb,1.397347989,0.228857544,0.228857544,168.2531694,0.564358042,30,1.397347989,0.228857544,18,0x8895bd89b8e7f318216516d72e6ceda8a4b95ef2,dentarg,DT,1.397347989,30,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,18,0x8895bd89b8e7f318216516d72e6ceda8a4b95ef2,dentarg,DT,1.397347989,30,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965
11323449,2020-11-24,0x4a439fba5d817d12afe696886cb99191f668a205,94716574.43,0.212168452,0.212168452,126.2525493,4472.135955,30,94716574.43,0.212168452,18,0xb0da7bffe3bf9cc1bc5039731d74ba1ab6524e99,Pokerswap.Finance,POKER,94716574.43,30,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,18,0xb0da7bffe3bf9cc1bc5039731d74ba1ab6524e99,Pokerswap.Finance,POKER,94716574.43,30,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965
11233335,2020-11-11,0xfe81d76d0bb9e1a6c5d0f057689090f292035104,1e-18,0.197177862,0.197177862,304.8618572,0.0,30,1e-18,0.197177862,18,0x6abf047006e02f192453684284cc36cfa430cb44,flashstake.com,FLASH,1e-18,30,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,18,0x6abf047006e02f192453684284cc36cfa430cb44,flashstake.com,FLASH,1e-18,30,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965
11147230,2020-10-28,0x58db1ab5a8698c0d0aba0ea5721ede671b458a57,9.803922091,0.091960379,0.183920757,70.73722667,0.948683298,30,9.803922091,0.091960379,18,0xa145e67b1bf2f54e59a85b11e0ec775cbcdf6f1c,UPkp3r,UPkp3r,9.803922091,30,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,18,0xa145e67b1bf2f54e59a85b11e0ec775cbcdf6f1c,UPkp3r,UPkp3r,9.803922091,30,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001
12317082,2021-04-26,0xba12b50d199dc55142c6167c2df6aaaf054d10f4,179290.4286,0.120142359,0.120142359,295.9147863,146.3676403,30,179290.4286,0.120142359,18,0x13f0f576e60fad7d47c05cfb6d1738326c718c7e,Dinodot,DINO,179290.4286,30,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,18,0x13f0f576e60fad7d47c05cfb6d1738326c718c7e,Dinodot,DINO,179290.4286,30,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927
12563095,2021-06-03,0x4baf107b6225d777e8c1d15e8a49125b93fa825a,1e-09,0.1,0.1,280.6585161,0.0,30,1e-09,0.1,9,0x592edbbd8fb530a29ed347a3e00e2f0d352a8662,Pharaoh Cat,PHAR,1e-09,30,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.599,60733891,9,0x592edbbd8fb530a29ed347a3e00e2f0d352a8662,Pharaoh Cat,PHAR,1e-09,30,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.599,60733891
12786475,2021-07-08,0x5365bfa6420ed1310659711e235bc52efa021e95,0.037619301,25326042.51,0.075238601,140.4761614,974.6794345,30,25326042.51,0.037619301,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867,18,0xedcb7440e50b521a0f17a632a1a131cebeade934,ASTROPONZUINU,PONZUONE,25326042.51,30,18,0xedcb7440e50b521a0f17a632a1a131cebeade934,ASTROPONZUINU,PONZUONE,25326042.51,30,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867
11632639,2021-01-11,0xd2c3e70499661b941da1aa298612b0e03cf35569,0.064924492,7.631437301,0.064924492,157.9082608,0.695128303,30,7.631437301,0.064924492,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,18,0xc4dd2e51a4c7c8b4769c4d706ed54a9bd997f862,defiStable Cash,DSC,7.836492044,109,18,0xc4dd2e51a4c7c8b4769c4d706ed54a9bd997f862,defiStable Cash,DSC,7.836492044,109,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965
11225017,2020-11-09,0x59be9501305a30d420610040bf3177870bb15998,28.47543582,0.03165282,0.063305641,28.2990864,0.948683298,30,28.47543582,0.03165282,18,0x7ce236e01d6aa0ecced9f0755226b30ab1292a7c,t.me/PajeetBurn,PajeetBurn,28.47543582,30,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,18,0x7ce236e01d6aa0ecced9f0755226b30ab1292a7c,t.me/PajeetBurn,PajeetBurn,28.47543582,30,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965
11225633,2020-11-09,0x95b77192ab2aac8284fdfea6680d8523e3fd24e5,26.68903982,0.031370424,0.062740848,28.26162644,0.9141741,30,26.68903982,0.031370424,18,0xb79bac7c0ac15b735fb14720d36e94e74e73dd42,t.me/JustBurn,JB,26.68903982,30,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,18,0xb79bac7c0ac15b735fb14720d36e94e74e73dd42,t.me/JustBurn,JB,26.68903982,30,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965
12583791,2021-06-06,0x3c5305d7c4967181205f565ac464b645e633fd8a,5987275129.0,0.061857491,0.061857491,137.8755748,19044.80818,30,5987275129.0,0.061857491,18,0xa389d50a9d8163cbfa4145fd41f8865715a64929,Dogereum,DOGEREUM,9320437165.0,35,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.599,60733891,18,0xa389d50a9d8163cbfa4145fd41f8865715a64929,Dogereum,DOGEREUM,9320437165.0,35,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.599,60733891
12538161,2021-05-30,0xa03211f8e490fa03af4e00377af0275aea259599,8.12699e-06,0.059475,0.059475,192.9080274,0.0,30,8.12699e-06,0.059475,18,0x944e10c65f2be4c7fdb09aeda2358fd3e14029c1,Baki Inu,BAKI,8.12699e-06,30,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.599,60733891,18,0x944e10c65f2be4c7fdb09aeda2358fd3e14029c1,Baki Inu,BAKI,8.12699e-06,30,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.599,60733891
12598320,2021-06-09,0x2df030ced5468eeb9a5fca038ddf166b996e570a,97270101433.0,0.051494212,0.051494212,101.6801866,2.236067977,30,97270101433.0,0.051494212,9,0x5e3c3ffc79d0b9c5c50ef0af6b247fad5d7dc8c4,ERC20,erc20,97270101433.0,30,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.599,60733891,9,0x5e3c3ffc79d0b9c5c50ef0af6b247fad5d7dc8c4,ERC20,erc20,97270101433.0,30,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.599,60733891
11102985,2020-10-22,0xf0c14a89b7a37e06ed1f767f53f10b5869a5f489,1e-18,0.05,0.05,209.8166423,0.0,30,1e-18,0.05,18,0x0d8ca88ea50851eb7dec2be9402d2efea7eca634,Summit  Coin,SMC,1e-18,30,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,18,0x0d8ca88ea50851eb7dec2be9402d2efea7eca634,Summit  Coin,SMC,1e-18,30,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965
12511499,2021-05-26,0x1985864d956db971d1cac0952421bb739804ab6c,1e-18,0.0495625,0.0495625,134.8684145,0.0,30,1e-18,0.0495625,18,0x2d27ea46b1e82ccfa695058173335b908d474291,Gamestop NFT,GME,1e-18,30,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.599,60733891,18,0x2d27ea46b1e82ccfa695058173335b908d474291,Gamestop NFT,GME,1e-18,30,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.599,60733891
13552856,2021-11-04,0xbc1df288c3f41d65ee5d37b1fa23675f949d0622,6360690000000000.0,0.047988976,0.047988976,212.3133075,530.3300859,30,6360690000000000.0,0.047988976,9,0x8b6b25385f05bd44f0ace759624b4058faa44cb6,Iana Inu,IANA,6360690000000000.0,30,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545604.3712,60733839,9,0x8b6b25385f05bd44f0ace759624b4058faa44cb6,Iana Inu,IANA,6360690000000000.0,30,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545604.3712,60733839
13277794,2021-09-22,0x5e9d33bd99f01d9fc1baff1c3c7c9dab182c2397,74987228144.0,0.038200046,0.038200046,119.8154686,53385.39126,30,74987228144.0,0.038200046,18,0x3e85d2af081650cf0225e836ab1446dcabd9f8a7,Kakushitsu Inu,KakInu,74987228144.0,30,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545598.4642,60733850,18,0x3e85d2af081650cf0225e836ab1446dcabd9f8a7,Kakushitsu Inu,KakInu,74987228144.0,30,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545598.4642,60733850
12633051,2021-06-14,0xa95ea571bf5717b0f0961bd42dc41c3c1bd84488,938019000000.0,0.03510859,0.03510859,90.69194591,181205.1181,30,938019000000.0,0.03510859,18,0x5c8d1dd45f38e3450ca48b2e96bdc40409de21a3,Fawa Inu,FAWA,938019000000.0,30,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.5421,60733885,18,0x5c8d1dd45f38e3450ca48b2e96bdc40409de21a3,Fawa Inu,FAWA,938019000000.0,30,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.5421,60733885
12569184,2021-06-04,0x736e896f66a5babecc74f54638bb038d8b3d6afb,1e-18,0.032458297,0.032458297,88.4181255,0.0,30,1e-18,0.032458297,18,0x1995d1ed392b4e41552992d9419eaf68a0a9d694,Fusa Inu,FINU,1e-18,30,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.599,60733891,18,0x1995d1ed392b4e41552992d9419eaf68a0a9d694,Fusa Inu,FINU,1e-18,30,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.599,60733891
12589049,2021-06-07,0xcd549cee64ce4a6738801c680d569ccbeb980309,1e-18,0.031119418,0.031119418,134.7621456,0.0,30,1e-18,0.031119418,18,0x536b4b4e3a4177484aa45f9c64a2a647c475a888,Tanjiro Inu,TANJIRO,1e-18,30,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.599,60733891,18,0x536b4b4e3a4177484aa45f9c64a2a647c475a888,Tanjiro Inu,TANJIRO,1e-18,30,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.599,60733891
11610406,2021-01-07,0xc7339f6248e4970fa0effbb5422164bdbd6005d3,892354433.9,0.027049985,0.027049985,92.24183708,4898.979486,30,892354433.9,0.027049985,18,0x4e41d8631c78df92719529495ef094eae50f254b,EliteChain,ELITE,892354433.9,30,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,18,0x4e41d8631c78df92719529495ef094eae50f254b,EliteChain,ELITE,892354433.9,30,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965
11139047,2020-10-27,0xf5cc6ba82098c2d70fa92f66d51708d1e81ae841,2275.011275,0.011002977,0.022005955,8.939253897,5.0,30,2275.011275,0.011002977,18,0x2c217f79528079bfc2387fe1a4dd43ba8becbf98,Swap Your Ass,SYASS,2275.011275,30,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,18,0x2c217f79528079bfc2387fe1a4dd43ba8becbf98,Swap Your Ass,SYASS,2275.011275,30,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001
12910965,2021-07-27,0xe041bfb26f88a8cf1a2e8e35b0dafc3468c8fec9,72.34409953,0.021588222,0.021588222,70.59046482,1.243579556,30,72.34409953,0.021588222,18,0x4ef9a88839236a5b4140ebd55256729a5504697d,Blazed Cats,BLAZED20,72.34409953,30,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867,18,0x4ef9a88839236a5b4140ebd55256729a5504697d,Blazed Cats,BLAZED20,72.34409953,30,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867
13147761,2021-09-02,0x0c6c886ca0cf8430597d7ed8ed4a1afc34e3180c,49926200000000.0,0.010072372,0.020144745,79.04852887,707106.7812,30,49926200000000.0,0.010072372,18,0x21446fb1b023601f6b0eaeae648eaab531abf195,EtherMoney,EMONEY,49926200000000.0,30,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545598.4642,60733850,18,0x21446fb1b023601f6b0eaeae648eaab531abf195,EtherMoney,EMONEY,49926200000000.0,30,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545598.4642,60733850
11200887,2020-11-06,0xfe075d3d2b4711ba02ca50227c0426d26845692b,0.00753242,400083523.2,0.01506484,6.661471776,1732.050808,30,400083523.2,0.00753242,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,18,0xed15686e1d65c560a691c7346520f60390113885,GNOME.FINANCE,GNOME,400083523.2,30,18,0xed15686e1d65c560a691c7346520f60390113885,GNOME.FINANCE,GNOME,400083523.2,30,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965
11050701,2020-10-14,0xd30d25d3d1cb11164d8b711759db68e177a3f187,4928783.044,0.015011815,0.015011815,51.42238362,0.002703403,30,4928783.044,0.015011815,8,0x6b6bcb3a53597075474183e344448e06bc0d5fdc,CDEX Token,CDEX,4928783.044,30,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,8,0x6b6bcb3a53597075474183e344448e06bc0d5fdc,CDEX Token,CDEX,4928783.044,30,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001
12866480,2021-07-21,0x3215fd85bd718eac1aa3e9edb432be195a5cb267,1.00078e+17,0.007031552,0.014063105,26.72277265,836.6600265,30,1.00078e+17,0.007031552,9,0x37ca81a759d331024ad3f83c48093e7aad8e4091,ELONMERICAN | t.me/elonmerican,ELONMERICAN,1.00078e+17,30,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867,9,0x37ca81a759d331024ad3f83c48093e7aad8e4091,ELONMERICAN | t.me/elonmerican,ELONMERICAN,1.00078e+17,30,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867
11156555,2020-10-30,0x49dfc166d2bb84783da00e8f32844b747d78f38e,13.27511033,0.011522169,0.011522169,4.359103852,0.388003682,30,13.27511033,0.011522169,18,0x7c53300065a9593bc333ea5febae60d2a8ae9042,WaNan.Finance,WNFI,13.27511033,30,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,18,0x7c53300065a9593bc333ea5febae60d2a8ae9042,WaNan.Finance,WNFI,13.27511033,30,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001
12850161,2021-07-18,0xe7699f15fd6569a3513aaeccc4fd6950336987e6,1e-18,0.011,0.011,21.4539778,0.0,30,1e-18,0.011,18,0x0fe7bb25ea68f4e7a923952a39720a5c536d92b1,Rivine Inu,Rivine,1e-18,30,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867,18,0x0fe7bb25ea68f4e7a923952a39720a5c536d92b1,Rivine Inu,Rivine,1e-18,30,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867
12060347,2021-03-18,0x5e0453a08550d10effffabdc370ae9ae3d7edd7e,10046.09225,0.010042949,0.010042949,21.37649137,2236.067977,30,10046.09225,0.010042949,18,0x610b8b78da143fc1e38b36c4ea0f68f86cc3b4f4,Salmonella,SLM,10046.09225,30,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,18,0x610b8b78da143fc1e38b36c4ea0f68f86cc3b4f4,Salmonella,SLM,10046.09225,30,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927
12504361,2021-05-25,0x4c1da0095e46bf50879b6a4bc5508c64a1c5fa18,22104128425.0,0.009552816,0.009552816,25.9050912,14491.37675,30,22104128425.0,0.009552816,18,0x012b19ba5f7c3a306858c1c0209524c051901ed7,CeoShib,CSHIB,22104128425.0,30,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.599,60733891,18,0x012b19ba5f7c3a306858c1c0209524c051901ed7,CeoShib,CSHIB,22104128425.0,30,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.599,60733891
12600582,2021-06-09,0x233890c5c3e56e800f3f495e8671e1a5ca6e24f8,1315790000000000.0,0.00730776,0.00730776,19.13536739,3082207.001,30,1315790000000000.0,0.00730776,18,0x15e3702332452e5c7e8dfde154f0bb382576fa83,Yakashi Inu,$YANU,1315790000000000.0,30,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.599,60733891,18,0x15e3702332452e5c7e8dfde154f0bb382576fa83,Yakashi Inu,$YANU,1315790000000000.0,30,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.599,60733891
12772089,2021-07-06,0x4948ecf0be386857c344aa9e3acaf813c51a1810,0.003343457,902193000000000.0,0.006686914,14.5220808,1732050.808,30,902193000000000.0,0.003343457,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867,18,0xe3516173b92627071f0e69000be1df83590e2293,SPIDER DOGE Token,🕷🐕SpiderDOGE,902193000000000.0,30,18,0xe3516173b92627071f0e69000be1df83590e2293,SPIDER DOGE Token,🕷🐕SpiderDOGE,902193000000000.0,30,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867
13084331,2021-08-23,0xdd9f1e65655da07014de75583de158f0ec4fc163,1550340000000.0,0.00313579,0.006271581,19.8724522,69570.10852,30,1550340000000.0,0.00313579,18,0x2b2365e60db35c927366d251d38fac461c01bd37,🔷CrystalEther.io,CRYSTAL🔷 ,1550340000000.0,30,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867,18,0x2b2365e60db35c927366d251d38fac461c01bd37,🔷CrystalEther.io,CRYSTAL🔷 ,1550340000000.0,30,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867
11000850,2020-10-06,0xb46ab8e383a416026676ad74325d9ae37f4c1a5f,0.005322543,72.36144917,0.005322543,2.040028161,0.616324349,30,72.36144917,0.005322543,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,18,0xec79952e26e6d3afa1edb9a7b49235cd1e2e5275,cVault.finance,CORESS,72.36144917,30,18,0xec79952e26e6d3afa1edb9a7b49235cd1e2e5275,cVault.finance,CORESS,72.36144917,30,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001
12748526,2021-07-02,0x56c9e6110e9a64838e22cae6263f8f1920d86d22,7.02398e+17,0.004865684,0.004865684,10.71151287,1843.908891,30,7.02398e+17,0.004865684,9,0x818e8e38621cfa82fae16b0be900c109a87da865,POLYTOPIA,Polytopia,7.02398e+17,30,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.5421,60733885,9,0x818e8e38621cfa82fae16b0be900c109a87da865,POLYTOPIA,Polytopia,7.02398e+17,30,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.5421,60733885
11025185,2020-10-10,0xaed9f21ef0e4f4285682136cdf8786fe211933c9,83.73787029,0.004600832,0.004600832,1.759432996,0.616379592,30,83.73787029,0.004600832,18,0x0bbd47cd812eb6f370b8706d3681809ff33217a2,DiFy.Core Finance,YFIIIC,83.73787029,30,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,18,0x0bbd47cd812eb6f370b8706d3681809ff33217a2,DiFy.Core Finance,YFIIIC,83.73787029,30,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001
12298976,2021-04-23,0x9bbc5a0257d5c4dc0a41afb1d31bb4e945273de7,0.002568546,0.003840448,0.003840448,8.904627956,0.0,30,0.002568546,0.003840448,9,0x6ea9c16cc8b38a35505b7397bfdce668c6cec60d,Falcon Elon,FELON,0.002568546,30,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,9,0x6ea9c16cc8b38a35505b7397bfdce668c6cec60d,Falcon Elon,FELON,0.002568546,30,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927
12750402,2021-07-02,0xc3f680165f3d1f785c70bb20acb7d3e105113a90,138016000000000.0,0.003694977,0.003694977,8.036742932,22.36067977,30,138016000000000.0,0.003694977,9,0x3af5fcf4b21030088cfbe6b910157e84e595c7dd,BabyShikoku,BabyShik,138016000000000.0,30,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.5421,60733885,9,0x3af5fcf4b21030088cfbe6b910157e84e595c7dd,BabyShikoku,BabyShik,138016000000000.0,30,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.5421,60733885
11151565,2020-10-29,0x0302555178e37c7a86f350cc56f3776217936da0,938.7216827,0.001802515,0.003605031,1.40551298,1.3,30,938.7216827,0.001802515,18,0x50e8b68ad2b05ca65c80b6c88a645e64ce639867,Goal Keep3r,GKP3R,938.7216827,30,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,18,0x50e8b68ad2b05ca65c80b6c88a645e64ce639867,Goal Keep3r,GKP3R,938.7216827,30,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001
10989002,2020-10-04,0xe4a6a2e7503917127385875fd873c528fc07bbcd,13.9725,0.003546438,0.003546438,6.727855493,2.21359e-08,30,13.9725,0.003546438,4,0x83d6a2171f78e8ffe4dfe7680983effc49cff7a0,Bet Chips,BetC,13.9725,30,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,4,0x83d6a2171f78e8ffe4dfe7680983effc49cff7a0,Bet Chips,BetC,13.9725,30,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001
11042058,2020-10-12,0xd88f340948c400c3f269df7ff974f25d65d6c7cc,0.003535787,3.068899428,0.003535787,1.389945753,0.102385803,30,3.068899428,0.003535787,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,18,0xc95a488a23d702ec278b839bbda1c8116d051adf,Yiel Farming BEER,YBEER,3.068899428,30,18,0xc95a488a23d702ec278b839bbda1c8116d051adf,Yiel Farming BEER,YBEER,3.068899428,30,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001
