createdAtBlockNumber,createdAtTimestamp,id,reserve0,reserve1,reserveETH,reserveUSD,totalSupply,txCount,reserve00,reserve11,token0.decimals,token0.id,token0.name,token0.symbol,token0.totalLiquidity,token0.txCount,token1.decimals,token1.id,token1.name,token1.symbol,token1.totalLiquidity,token1.txCount,token00.decimals,token00.id,token00.name,token00.symbol,token00.totalLiquidity,token00.txCount,token11.decimals,token11.id,token11.name,token11.symbol,token11.totalLiquidity,token11.txCount
11290173,2020-11-19,0xb2ba127bfa02ba06c853c5905d0a0b592a7d71e1,2.3325e-14,4.3e-17,8.6e-17,4.05439e-14,0.0,64,2.3325e-14,4.3e-17,18,0x8b529592ba6ca5c5e9d22a5ad91ae950771e33f8,Music Coin,MUSIC,2.3325e-14,64,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,18,0x8b529592ba6ca5c5e9d22a5ad91ae950771e33f8,Music Coin,MUSIC,2.3325e-14,64,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965
11130248,2020-10-26,0xbbf9ff086c82068441502e38cf33a78409fde873,2.7882e-14,3.7e-17,7.4e-17,3.00179e-14,0.0,64,2.7882e-14,3.7e-17,18,0x5d2a6d9ba3416e36b3bf43652fe7e38f3a55035a,Wechatcoin,WTC,2.7882e-14,64,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545292.2038,60734008,18,0x5d2a6d9ba3416e36b3bf43652fe7e38f3a55035a,Wechatcoin,WTC,2.7882e-14,64,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545292.2038,60734008
11180226,2020-11-02,0x5df37c80dc701e9576478827fcda8703433967f8,2.739e-14,3.7e-17,7.4e-17,2.83442e-14,0.0,64,2.739e-14,3.7e-17,18,0x8cd581d08b5417994000ed31ad7f95c5fd80f4cf,BergiselCoin,BGSC,2.739e-14,64,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,18,0x8cd581d08b5417994000ed31ad7f95c5fd80f4cf,BergiselCoin,BGSC,2.739e-14,64,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965
11335982,2020-11-26,0x78d691b7dc1b2750b3c112ea410808095370aba2,3.3e-17,3.0928e-14,6.6e-17,3.41668e-14,0.0,64,3.0928e-14,3.3e-17,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,18,0xfa99e04239ed8cf4718fbe83d9ac27b4a01d35d7,Hotswap.finance,HOTSWAP,3.0928e-14,64,18,0xfa99e04239ed8cf4718fbe83d9ac27b4a01d35d7,Hotswap.finance,HOTSWAP,3.0928e-14,64,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965
11410187,2020-12-08,0x0b80ae824aa7c340a0eb49592158d608d625f515,2.8e-17,3.6918e-14,5.6e-17,3.19774e-14,0.0,64,3.6918e-14,2.8e-17,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,18,0xd113a1bef2ba933844c8d28f9654ae25cf5af5d8,yield.app,YLD,3.6918e-14,64,18,0xd113a1bef2ba933844c8d28f9654ae25cf5af5d8,yield.app,YLD,3.6918e-14,64,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965
12459609,2021-05-18,0x84d00437a94b7d84608d4d047ee7b65e566789bc,5.1966e-14,2e-17,4e-17,1.16843e-13,0.0,64,5.1966e-14,2e-17,18,0x52d5b9d0e01211dadbbee74546785193b33ad1f7,INUSWAP,INUSWAP,5.1966e-14,64,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.599,60733891,18,0x52d5b9d0e01211dadbbee74546785193b33ad1f7,INUSWAP,INUSWAP,5.1966e-14,64,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.599,60733891
11078549,2020-10-18,0x7460b0a3c1008f3b3de3c1fea5c8831c8214bbe1,1.9e-17,5.4625e-14,3.8e-17,1.41327e-14,0.0,64,5.4625e-14,1.9e-17,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,18,0xca06120b108065ed32cd2309da0f243b3a87a724,Eggy.Finance,Egg,5.4625e-14,64,18,0xca06120b108065ed32cd2309da0f243b3a87a724,Eggy.Finance,Egg,5.4625e-14,64,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001
11257326,2020-11-14,0x46cf436297575980e851f872cf229c819a26d7ad,5.8381e-14,1.8e-17,3.6e-17,1.64747e-14,0.0,64,5.8381e-14,1.8e-17,18,0xbdf442886a149cfea9d93e8f67c6cd7366c6edf3,부자가 된 것을 축하합니다,부자가 된 것을 축하합니다,5.8381e-14,64,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,18,0xbdf442886a149cfea9d93e8f67c6cd7366c6edf3,부자가 된 것을 축하합니다,부자가 된 것을 축하합니다,5.8381e-14,64,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965
11410015,2020-12-08,0x7cb1716e04b3ee8b9f9f2f4beeae9605c6d20aef,5.8699e-14,1.8e-17,3.6e-17,2.08254e-14,0.0,64,5.8699e-14,1.8e-17,18,0xa5acf08add270e443ca9dea7ae2c735da3e1aa87,Yearn Ecosystem Token Index,YETI,5.8699e-14,64,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,18,0xa5acf08add270e443ca9dea7ae2c735da3e1aa87,Yearn Ecosystem Token Index,YETI,5.8699e-14,64,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965
11412662,2020-12-08,0x128a5df0d0f2da6a33266374a6a442a13f78809c,5.9008e-14,1.7e-17,3.4e-17,1.85677e-14,0.0,64,5.9008e-14,1.7e-17,18,0x0940d180c2f524f6fbea51352ae616206ff28a4b,Yearn Ecosystem Token Index,YETI,5.9008e-14,64,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,18,0x0940d180c2f524f6fbea51352ae616206ff28a4b,Yearn Ecosystem Token Index,YETI,5.9008e-14,64,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965
11308442,2020-11-22,0xeb78bcc0f5be637566db107a3735b9753ebc78b1,1.6e-17,6.5654e-14,3.2e-17,1.80245e-14,0.0,64,6.5654e-14,1.6e-17,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,18,0xf65c076514d05dd974c8d6b9e66b04cf117ac567,DeFiBoX Token,DFB,6.5654e-14,64,18,0xf65c076514d05dd974c8d6b9e66b04cf117ac567,DeFiBoX Token,DFB,6.5654e-14,64,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965
10982522,2020-10-03,0xfbe0a7e5c5f7133f4205b69a4557fd32f08a0012,3.3435e-14,3.1e-17,3.1e-17,1.35397e-13,0.0,64,3.3435e-14,3.1e-17,18,0xb81aabd91528a02136f194be78f93e640b2be5c3,OriginChainToken,OGT,3.3435e-14,64,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,18,0xb81aabd91528a02136f194be78f93e640b2be5c3,OriginChainToken,OGT,3.3435e-14,64,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001
11168751,2020-11-01,0xd7a22ad0cc3fdae1c3be89a508259dc825374421,8.1824e-14,1.3e-17,2.6e-17,3.99922e-14,0.0,64,8.1824e-14,1.3e-17,18,0x88ea8bc6e1a22b8201f44be0a06b184ce15fa72d,Oasis Labs,ROSE,8.1824e-14,64,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,18,0x88ea8bc6e1a22b8201f44be0a06b184ce15fa72d,Oasis Labs,ROSE,8.1824e-14,64,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965
12532157,2021-05-29,0x00810660a3fa24f05355403790d0986df8369d5c,1.1e-17,9.8053e-14,2.2e-17,5.19834e-14,0.0,64,9.8053e-14,1.1e-17,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.599,60733891,18,0xc74299f95c8d2ada29dfb49c66b2c242b2d8b47e,Set Labs ,Set,9.8053e-14,64,18,0xc74299f95c8d2ada29dfb49c66b2c242b2d8b47e,Set Labs ,Set,9.8053e-14,64,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.599,60733891
12286992,2021-04-22,0x384e1355dff1bb9afb8d1346a42e028006500ac8,8e-18,1.29817e-13,1.6e-17,3.88471e-14,0.0,64,1.29817e-13,8e-18,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,18,0xe781f9014661e6c2e6ff45e08a3a7fbf4d14787d,Mixsome,SOME,1.29817e-13,64,18,0xe781f9014661e6c2e6ff45e08a3a7fbf4d14787d,Mixsome,SOME,1.29817e-13,64,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927
13254885,2021-09-19,0x7c70f61cd62abbbc6af30ef1a26f9c94ac3ba63c,6e-18,1.87956e-13,1.2e-17,4.12882e-14,0.0,64,1.87956e-13,6e-18,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545598.4642,60733850,18,0xfbc81d9756c179ad3bb316e262abe5d4f5e587ab,Chivo Wallet,CHIVO,1.87956e-13,64,18,0xfbc81d9756c179ad3bb316e262abe5d4f5e587ab,Chivo Wallet,CHIVO,1.87956e-13,64,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545598.4642,60733850
11386447,2020-12-04,0x053a7ac6f13ab8756d7092e4ee724e3f735a513e,1.80898e-13,6e-18,1.2e-17,7.06953e-15,0.0,64,1.80898e-13,6e-18,18,0x2c27ea4a106aa758e7e3a6172d2ef186d896ba5f,Call4F,CLF,1.80898e-13,64,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,18,0x2c27ea4a106aa758e7e3a6172d2ef186d896ba5f,Call4F,CLF,1.80898e-13,64,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965
11657187,2021-01-15,0x0c120a9173b6e9694f6180efad805424249fa785,2.42683e-13,5e-18,1e-17,1.18849e-14,0.0,64,2.42683e-13,5e-18,18,0x790b5c38da815f0f47ac8acd148eb24a24c262a2,INFI Governance and Utility Token,INFI,2.42683e-13,64,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,18,0x790b5c38da815f0f47ac8acd148eb24a24c262a2,INFI Governance and Utility Token,INFI,2.42683e-13,64,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965
13024329,2021-08-14,0x5f34f6b2cce807e8ee1fe4a1343e8722b8c37817,135214794.3,9e-18,9e-18,2.90216e-14,0.0,64,135214794.3,9e-18,18,0x68481521f7b9dabe32e3dc1bbc64cbef1d616544,Satoshis Vision,SATOSHI,135214794.3,64,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867,18,0x68481521f7b9dabe32e3dc1bbc64cbef1d616544,Satoshis Vision,SATOSHI,135214794.3,64,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867
12495815,2021-05-24,0xb05515b0d6835dae9c96106597fa65f7fd795eeb,4e-18,3.07475e-13,8e-18,1.93183e-14,0.0,64,3.07475e-13,4e-18,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.599,60733891,18,0xf7b8385091b311c846cc58393e4c4eca68276b8b,SHIBASWAP,SHIBASWAP,3.07475e-13,64,18,0xf7b8385091b311c846cc58393e4c4eca68276b8b,SHIBASWAP,SHIBASWAP,3.07475e-13,64,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.599,60733891
13311241,2021-09-28,0x305c9a0316d98a0f1fd4909e505f1cdfe0b4f08b,0.000423847,3e-18,6e-18,1.68975e-14,0.0,64,0.000423847,3e-18,9,0xb64dac56d80635421d3834d84f4a246d6f991044,RimuruInu,Rimuru,0.000423847,64,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545598.4642,60733850,9,0xb64dac56d80635421d3834d84f4a246d6f991044,RimuruInu,Rimuru,0.000423847,64,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545598.4642,60733850
11165858,2020-10-31,0xbd6697114d3be6ffd60e1738c0aa09d16a733320,8.37128e-13,2e-18,4e-18,1.54361e-15,0.0,64,8.37128e-13,2e-18,18,0x1686451a41da60d7237e0f66c64b3fab90799b81,Stacy,STACY,8.37128e-13,64,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,18,0x1686451a41da60d7237e0f66c64b3fab90799b81,Stacy,STACY,8.37128e-13,64,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965
12422026,2021-05-12,0xadda309bfa0e39c119b9b1ac18d466db69a82480,1e-18,3.84864e-09,2e-18,7.25665e-15,0.0,64,3.84864e-09,1e-18,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,18,0xcdb8ceabf7f5ca49039404f6a20f54421aca983e,American Doge,USDOGE,3.84864e-09,64,18,0xcdb8ceabf7f5ca49039404f6a20f54421aca983e,American Doge,USDOGE,3.84864e-09,64,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927
12415803,2021-05-11,0x776983957d3dee8617166c7799c8dd4d707544f4,1e-18,2.44756e-09,2e-18,8.29059e-15,0.0,64,2.44756e-09,1e-18,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,18,0xc7d6f3724b0e4322911f8751469b50503dcf384f,SUDO INU,SUDO,2.44756e-09,64,18,0xc7d6f3724b0e4322911f8751469b50503dcf384f,SUDO INU,SUDO,2.44756e-09,64,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927
12769709,2021-07-05,0xe524c7bb7e821aabfab080521191b8b080dfb459,1e-18,2.66344e-11,2e-18,4.46276e-15,0.0,64,2.66344e-11,1e-18,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867,18,0xd3a912116fe1cefdc428ffba201e652c40ea7f27,Phala,PHA,2.66344e-11,64,18,0xd3a912116fe1cefdc428ffba201e652c40ea7f27,Phala,PHA,2.66344e-11,64,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867
13580946,2021-11-09,0xafbe8e580cbb4a45e52bb5fcb6eb6ef997b8679e,1e-18,1.93708e-11,2e-18,9.30599e-15,0.0,64,1.93708e-11,1e-18,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545611.2245,60733827,18,0xe9cb3315fd1c06e4505044f9e641e93a5308ae1f,BabyShiba Inu,BABYSHIBA,1.93708e-11,64,18,0xe9cb3315fd1c06e4505044f9e641e93a5308ae1f,BabyShiba Inu,BABYSHIBA,1.93708e-11,64,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545611.2245,60733827
12975793,2021-08-07,0x8b715a7dea7c9f9e24ef8d4669c23384cf79666e,1e-18,4.19867e-12,2e-18,6.1506e-15,0.0,64,4.19867e-12,1e-18,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867,18,0xea99891ec706acdc672576738b7ceddbe85df0c2,Hashmax Coin,HASHMAX,4.19867e-12,64,18,0xea99891ec706acdc672576738b7ceddbe85df0c2,Hashmax Coin,HASHMAX,4.19867e-12,64,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867
