createdAtTimestamp,id,token0.name,token0.symbol,token1.name,token1.symbol,token00.id,token00.name,token00.symbol,token00.decimals,token00.txCount,token00_creator_address,txCount,initial_Liquidity_Token,current_token,initial_Liquidity_Eth,current_Eth,last_transaction_timestamp,last_transaction_date,rugpull_method,rugpull_timestamp,rugpull_timestamp_date,before_rugpull_Eth,after_rugpull_Eth,rugpull_change,rugpull_proceeding_our,is_rugpull,feature_timestamp,mint_count,swap_count,burn_count,mint_ratio,swap_ratio,burn_ratio,mint_mean_period,swap_mean_period,burn_mean_period,swapIn,swapOut,swap_rate,active_period,LP_Creator_amount,LP_Creator_address,LP_avg,LP_stdev,total_LP_amount,initial_supply,receiver
2021-01-27,0xf77d2998d99bea23335c58d696bf75c4b13344ac,Sensitrust Token,SETS,Wrapped Ether,WETH,0x04e0af0af1b7f0023c6b12af5a94df59b0e8cf59,Sensitrust Token,SETS,18,2179,0x94b6f82b36bf32b5f959606e38148e4ebb3f93f3,2179,20000,420875.6027,2,7.95,1635851422,2021-11-02 11:10,,0,1970-01-01 0:00,0,0,,0,FALSE,1611862246,8,33,0,0.195121951,0.804878049,0,0.366714707,0.094295269,0,15,18,0.789473684,71467,200,0x0de94a6f64a7ee2cda8c5d5e526346cf76b088ec,12.5,7.076026313,1003.871325,200000000,0x94b6f82b36bf32b5f959606e38148e4ebb3f93f3
2021-06-06,0x2a9510978070073eae9f50cd1c04e141c1fa9ceb,Shiba Cloud,Nimbus,Wrapped Ether,WETH,0x645035d009182b480fe554d2926664105d62c309,Shiba Cloud,Nimbus,9,2810,0x5c935821f8e7226a7c546cad14472ce8642b690a,2810,1.98E+14,2.68E+14,18.5,14.1,1635670516,2021-10-31 17:55,,0,1970-01-01 9:00,0,0,,0,FALSE,1623084909,1,2161,1,0.000462321,0.999075358,0.000462321,0,0.064298369,0.723434804,1433,728,1.965706447,86363,1911.478485,0x5c935821f8e7226a7c546cad14472ce8642b690a,100,0,1911.478485,2E+15,0x5c935821f8e7226a7c546cad14472ce8642b690a
2021-07-23,0x8cbc50d2f99f2048dc886ff29c43e92dadd001a1,Night Life Crypto,NLIFE,Wrapped Ether,WETH,0x1951ab088141e69a3713a351b0d55ba3acda192c,Night Life Crypto,NLIFE,8,204,0x0c02c670867605916f9ffb7a6c79704223df429a,204,10237.5,47657.89402,3.65,16.3,1635400374,2021-10-28 5:52,,0,1970-01-01 0:00,0,0,,0,FALSE,1627156384,5,40,0,0.111111111,0.888888889,0,0.119197611,0.635768956,0,34,6,4.857142857,82703,0.001933051,0x4956ff61789771e64b6242b4eefd7b4c7b4cde4f,20,23.02882935,0.008152614,6850000,0x0c02c670867605916f9ffb7a6c79704223df429a
2021-01-18,0xf5bbc7643552cbb60393d5217be47fe39b63f01c,Gaia Global Treasury,GGT,Wrapped Ether,WETH,0xbfa7d8c3d13c8844ef98463a16e6e274f905653f,Gaia Global Treasury,GGT,18,99,0x889ab614725eac46d6dc50f8b8f0c124161a36e2,91,10000,13918.93108,1,5.91,1635831511,2021-11-02 5:38,,0,1970-01-01 0:00,0,0,,0,FALSE,1611020048,1,1,0,0.5,0.5,0,0,1,0,1,0,1,2169,100,0x41ace33a9d688a5ad09f4481248c086a1f18145d,100,0,100,1E+15,0x889ab614725eac46d6dc50f8b8f0c124161a36e2
2021-07-05,0xb36d11b81874dd973d2fb5c423f238cd32d93dcf,The X Token,TheX,Wrapped Ether,WETH,0xa236054ad14383cc7829815c7d718a8b3ec384cb,The X Token,TheX,9,393,0x9dab90eefb2296b57433805b65a6187f3ee1f98d,393,1E+12,7.65E+11,1.5,2.16,1633764397,2021-10-09 7:26,,0,1970-01-01 0:00,0,0,,0,FALSE,1625563170,1,290,0,0.003436426,0.996563574,0,0,0.230878375,0,120,170,0.701754386,75412,38.72983346,0x9dab90eefb2296b57433805b65a6187f3ee1f98d,100,0,38.72983346,1E+12,0x9dab90eefb2296b57433805b65a6187f3ee1f98d
2021-05-19,0xff26d4af42a586e7ebd10b8783d9e64cd9ae9231,Axus Coin,AXUS,Wrapped Ether,WETH,0x872d63d889d4b445c89a0887dcdbcc179b026432,Axus Coin,AXUS,18,403,0x7827b0c870d9dfad9712d5de1c170b7839dfcdd2,403,450000,1988557.783,0.3,10.6,1635553890,2021-10-30 9:31,,0,1970-01-01 9:00,0,0,,0,FALSE,1621483460,1,3,0,0.25,0.75,0,0,0.344775628,0,2,1,1,57739,367.4234614,0x7827b0c870d9dfad9712d5de1c170b7839dfcdd2,100,0,367.4234614,1E+15,0x7827b0c870d9dfad9712d5de1c170b7839dfcdd2
2020-10-02,0x79cef0f870e54bfe50b3fec082b1a8a518593450,KOLLECTOR,KLTR,Wrapped Ether,WETH,0xa92c49c403386111c1629aee00936eed2a9e74a6,KOLLECTOR,KLTR,18,2702,0x8087682879a674775889ba3becd54e0951645dd3,2075,10,635166.0393,0.1,3.03,1635534127,2021-10-29 19:02,,0,1970-01-01 0:00,0,0,,0,FALSE,1601756751,2,10,1,0.153846154,0.769230769,0.076923077,0.326118915,0.604541,0.21586083,2,8,0.222222222,12244,0.101430165,0x8087682879a674775889ba3becd54e0951645dd3,100,0,0.101430165,5000000,0x8087682879a674775889ba3becd54e0951645dd3
2020-09-05,0xbaf79ca19500c9a0f06b04b9564b7fcae1717122,Wrapped Ether,WETH,Eauric,Eauric,0xc36c65693ea9e207ad35d4ee2fb6c5f6f43bdec8,Eauric,Eauric,18,1190,0xdddfe120f803b18159ecb807274fb37340a12dd4,1190,1000,80373.80174,2.5,4.55,1635369397,2021-10-27 21:16,,0,1970-01-01 0:00,0,0,,0,FALSE,1599427431,1,13,0,0.071428571,0.928571429,0,0,0.203325927,0,8,5,1.333333333,14853,50,0xd4f74a56c6bcc225772807b652e0f07388a8d752,100,0,50,114000000,0xd4f74a56c6bcc225772807b652e0f07388a8d752
2021-01-31,0x034de5b803357a052599df3a444bebb532f9e3c7,bitgrit token,BGR,Wrapped Ether,WETH,0x986303c398dbf3295fa4ad98274ad20cfcf80c08,bitgrit token,BGR,18,280,0xb94f4ff36284e9759470de021b2e0981de158285,280,10000,12936.50406,2.2275,1.77,1635852313,2021-11-02 11:25,,0,1970-01-01 0:00,0,0,,0,FALSE,1612171954,1,1,0,0.5,0.5,0,0,1,0,1,0,1,414,149.2481156,0xa57363cdf2b7fabadf24b5b4329ae989a58f4c40,100,0,149.2481156,750000000,0xb94f4ff36284e9759470de021b2e0981de158285
2021-05-04,0x550301e3e18009e67a115f9fa067f9d7a62073df,Hanzo Inu,HNZO,Wrapped Ether,WETH,0x239dc02a28a0774738463e06245544a72745d5c5,Hanzo Inu,HNZO,9,17265,0x32545729d714b8fac11ec459b36aef5c54ad03b4,17248,1.3E+13,1.24E+12,6.5,108,1635861834,2021-11-02 14:03,,0,1970-01-01 0:00,0,0,,0,FALSE,1620423529,1,971,1,0.001027749,0.997944502,0.001027749,0,0.324854862,0.435136795,696,275,2.52173913,86297,290.6888371,0x32545729d714b8fac11ec459b36aef5c54ad03b4,100,0,290.6888371,2E+14,0x32545729d714b8fac11ec459b36aef5c54ad03b4
2021-02-08,0x53f4bdf9698efeca1eda872876d116aea2298620,Wrapped Ether,WETH,Wrapped ILCOIN,WILC,0xc98a910ede52e7d5308525845f19e17470dbccf7,Wrapped ILCOIN,WILC,8,669,0x365eec11cd58e124e7437adf068935806e3e6aa2,368,500000,4336683.941,6.38,4.57,1635568085,2021-10-30 4:28,,0,1970-01-01 0:00,0,0,,0,FALSE,1612898855,1,6,0,0.142857143,0.857142857,0,0,0.533057463,0,3,3,0.75,10633,0.017860571,0x365eec11cd58e124e7437adf068935806e3e6aa2,100,0,0.017860571,2500000000,0x365eec11cd58e124e7437adf068935806e3e6aa2
2020-10-30,0xe4fabdb6b1658aa39146d8017c0266f8fb0f1f1e,Decentralized Nations,DENA,Wrapped Ether,WETH,0x15f0eedf9ce24fc4b6826e590a8292ce5524a1da,Decentralized Nations,DENA,18,3383,0x38b49b879562046412a62c02a88dc867b9afd9c1,2068,1250,44878.45008,3.263707572,43.4,1635860431,2021-11-02 13:40,,0,1970-01-01 0:00,0,0,,0,FALSE,1604127424,1,4,0,0.2,0.8,0,0,0.372534697,0,2,2,0.666666667,1369,63.87201629,0x38b49b879562046412a62c02a88dc867b9afd9c1,100,0,63.87201629,1000000,0x38b49b879562046412a62c02a88dc867b9afd9c1
2020-10-23,0x55e8f013e97f21c84b290e7fd093f610240e74b9,Wrapped Ether,WETH,COM,COM,0xcae838187c1f813fc3bfae6387bf34aeacb5bef6,COM,COM,18,37,0xe255d68563c974ac061484cece4e57de02a4e0da,37,10000,22851.57098,0.23,0.102,1635249073,2021-10-26 11:51,,0,1970-01-01 0:00,0,0,,0,FALSE,1603560823,1,7,0,0.125,0.875,0,0,0.19198895,0,7,0,7,724,47.95831523,0xe255d68563c974ac061484cece4e57de02a4e0da,100,0,47.95831523,0.00000001,0xe255d68563c974ac061484cece4e57de02a4e0da
2021-05-30,0xfb51a66e5684f2ed6027cc5816bcf7b720396f23,VIQYY,VIQYY,Wrapped Ether,WETH,0x8756c7f30a3b33f6412adeda21f627c93e599c14,VIQYY,VIQYY,18,69,0x2f3df1f485186692b8d613be658b3d9c62e6daa7,66,8.63E+13,2.06E+15,0.03,0.153,1633828306,2021-10-10 10:11,,0,1970-01-01 9:00,0,0,,0,FALSE,1622469108,1,6,0,0.142857143,0.857142857,0,0,0.322311232,0,6,0,6,5867,1609318.774,0x2f3df1f485186692b8d613be658b3d9c62e6daa7,100,0,1609318.774,1E+18,0x2f3df1f485186692b8d613be658b3d9c62e6daa7
2021-03-15,0x01663351a8e9d8faa015456d41dc19db760e2e71,Wrapped Ether,WETH,Non-Infinite Cosmic Optimism,NICO,0xd4741f784dc651a5a93a1ea99ca4cb2c6aad1e9d,Non-Infinite Cosmic Optimism,NICO,18,32,0xc986ca9476edc3c021c04e3306f9e37eed9071ab,32,2000,1706.248566,1,1.18,1635072496,2021-10-24 10:48,,0,1970-01-01 0:00,0,0,,0,FALSE,1615863109,1,9,0,0.1,0.9,0,0,0.305570261,0,6,3,1.5,51003,44.72135955,0xc986ca9476edc3c021c04e3306f9e37eed9071ab,100,0,44.72135955,1000000,0xc986ca9476edc3c021c04e3306f9e37eed9071ab
2020-08-23,0x9a62a3f57b81cb0a2588ba3cb7b2395604215b87,Cryptochrome,CHM,Wrapped Ether,WETH,0x538a151dd910c1d1227719bd400d6c4f99ea06d0,Cryptochrome,CHM,18,3535,0xfc43f1cc6d779817b6d52b0cb196de9b37e6cb57,3535,310,66720.86559,0.01,0.248,1635654995,2021-10-31 4:36,,0,1970-01-01 0:00,0,0,,0,FALSE,1598242827,2,0,0,1,0,0,0.499983163,0,0,0,0,0,29697,149.4307586,0xfc43f1cc6d779817b6d52b0cb196de9b37e6cb57,100,0,149.4307586,130000000,0xfc43f1cc6d779817b6d52b0cb196de9b37e6cb57
2021-09-08,0x2b90d9548618f6c43e3c13962d9bfcbb9b8afb6c,Immutable X,IMX,Wrapped Ether,WETH,0xaeb29c7b70ceab600013680850c6533b577108e7,Immutable X,IMX,18,70,0xd829bc74eaf2d308e664960b71e8d35012752670,70,51300,32028.24037,150,219,1635837097,2021-11-02 7:11,,0,1970-01-01 0:00,0,0,,0,FALSE,1631167285,1,21,0,0.045454545,0.954545455,0,0,0.223401061,0,21,0,21,19982,2773.986301,0xd829bc74eaf2d308e664960b71e8d35012752670,100,0,2773.986301,20000000,0xd829bc74eaf2d308e664960b71e8d35012752670
2020-10-24,0x073fa6f586efaf1f014a9e79c8022de5f014a2a6,MT,MT,Wrapped Ether,WETH,0x1f6b579a672590ab6115de803ee4bc81ec4e79f1,MT,MT,18,642,0x035edd795715b6e547c5a02e0dc658769ae0ba77,214,45318,8274.958561,1,0.548,1632570967,2021-09-25 11:56,,0,1970-01-01 0:00,0,0,,0,FALSE,1603594925,2,1,0,0.666666667,0.333333333,0,0.305559946,1,0,0,1,0,82249,2128.80248,0x035edd795715b6e547c5a02e0dc658769ae0ba77,100,0,2128.80248,1000000000,0x035edd795715b6e547c5a02e0dc658769ae0ba77
2021-05-05,0x67d54fd7d031feeef86f9a3fe25ace03ff8af053,SMSCodes,SMSCT,Wrapped Ether,WETH,0x668f7dfb8c8d716839fa5dbea317d8723ebe6110,SMSCodes,SMSCT,0,168,0xfa1edb9592de2003d333b0abd47d08cd0e24083a,168,10000,724937,0.03,1.5,1634767924,2021-10-20 22:12,,0,1970-01-01 0:00,0,0,,0,FALSE,1620294613,2,2,0,0.5,0.5,0,0.5,0.102809254,0,1,1,0.5,16944,1.73E-08,0xfa1edb9592de2003d333b0abd47d08cd0e24083a,50,35.71918325,2.02E-08,100000000,0xfa1edb9592de2003d333b0abd47d08cd0e24083a
2020-11-01,0xbb71f1001bf1e5cd167f2efc84d53367ca567434,Drakoin,DRK,Wrapped Ether,WETH,0x2369686fc9fb6e1fdc46541891568c2f341906ef,Drakoin,DRK,18,1890,0x591d80e7d05e9dcc552363abd02dc151597bf33e,1890,95000,1860789.437,1,3.54,1635683586,2021-10-31 12:33,,0,1970-01-01 0:00,0,0,,0,FALSE,1604283177,8,1,0,0.888888889,0.111111111,0,0.540527779,0.8748754,0,1,0,1,19061,308.2207001,0x62a031241878984f50cb123fd65b6404020db0fe,16.66666667,3.142597061,1869.270243,500000000,0x591d80e7d05e9dcc552363abd02dc151597bf33e
2021-04-08,0xc3d7aa944105d3fafe07fc1822102449c916a8d0,Wrapped DogeCoin,WDOGE,Wrapped Ether,WETH,0x35a532d376ffd9a705d0bb319532837337a398e7,Wrapped DogeCoin,WDOGE,18,15141,0x2c4bcf10a486fad0e4f85aaf4a30360d7aadfa52,11395,3361973.585,10118567.55,100,697,1635849027,2021-11-02 10:30,,0,1970-01-01 0:00,0,0,,0,FALSE,1617984402,9,6,0,0.6,0.4,0,0.048380877,0.2761917,0,4,2,1.333333333,85571,840062.7296,0xbd82fd42bf9ccfa1bd97ff9ad9b4fa7d5dd54a25,100,0,840062.7296,1.29E+11,0x2c4bcf10a486fad0e4f85aaf4a30360d7aadfa52
2021-04-24,0xf91bb6c13f0709fc2845602625809cd61940ac81,PriceCoin,PRICE,Wrapped Ether,WETH,0x29746166eaf410e99eb6e538904efc3a3be145a8,PriceCoin,PRICE,18,345,0x8c145926b1590520b161a876580bdf88bf69649f,313,1000000,5708650.207,4,7.13,1635546030,2021-10-29 22:20,,0,1970-01-01 0:00,0,0,,0,FALSE,1619373782,1,7,0,0.125,0.875,0,0,0.155360031,0,4,3,1,81604,2000,0x8c145926b1590520b161a876580bdf88bf69649f,100,0,2000,1000000000,0x8c145926b1590520b161a876580bdf88bf69649f
2020-12-10,0xb52c5f5b96a428ff13cc5e60247b73cb4e13b2d9,Finiko,FNK,Wrapped Ether,WETH,0xb5fe099475d3030dde498c3bb6f3854f762a48ad,Finiko,FNK,18,128398,0xa89df75e20b7888ebb922f10c724fdb73c464c4f,14285,1,11508.68339,0.009,1.16,1635711459,2021-10-31 20:17,,0,1970-01-01 0:00,0,0,,0,FALSE,1607713324,8,68,1,0.103896104,0.883116883,0.012987013,0.285541228,0.581903531,0.939406646,43,25,1.653846154,85851,0.09486833,0x89966575a3b9ff09d07b04d25bff8d07c15f9722,20,23.86459283,27.43182823,100000000,0xa89df75e20b7888ebb922f10c724fdb73c464c4f
2020-11-07,0xa24ddcebcedf2a214fe20fdc2992d244ac515498,ADORs,ADORs,Wrapped Ether,WETH,0x099f95b0694a0d808f7c6c46a621f4e5e5e36df5,ADORs,ADORs,18,102,0x8b9106a5264c6d6aeac3861620817461e93bceaa,90,2.5,1596.183214,0.1,2.78,1635283330,2021-10-26 21:22,,0,1970-01-01 0:00,0,0,,0,FALSE,1604822712,3,1,0,0.75,0.25,0,0.660641919,0.991793646,0,1,0,1,49352,0.5,0x244b84ed1150d994774be96f71cdeca7bb16d4bc,33.33333333,2.657904273,1.41994,99999,0x244b84ed1150d994774be96f71cdeca7bb16d4bc
2020-08-22,0x6a164da2cdae5f1836c8fe6d683c3df4a0a65e5c,Davincij15 Token,DJ15,Wrapped Ether,WETH,0x5d269fac3b2e0552b0f34cdc253bdb427682a4b9,Davincij15 Token,DJ15,9,5942,0x94e9a5a128f7b4af0beefe32f411f61d244759ce,5903,200,11806.63477,4,514,1635573298,2021-10-30 5:54,,0,1970-01-01 0:00,0,0,,0,FALSE,1598215289,12,118,1,0.091603053,0.900763359,0.007633588,0.546053393,0.487543124,0.057352567,96,22,4.173913043,86378,0.049368404,0x94e9a5a128f7b4af0beefe32f411f61d244759ce,20,39.40491807,0.049963169,2100000,0x94e9a5a128f7b4af0beefe32f411f61d244759ce
2021-07-03,0x253d59fb63517a32d1ecd3ba5ee4f553f74ffbf2,Slushi,ICEE,Wrapped Ether,WETH,0x48a9718f52215ca1ebb220e558403a298d3b30be,Slushi,ICEE,18,45,0x34ce43c9a4d6726c51f0461fe9e86fae6e3d5ebc,45,1E+11,1.4E+11,0.05,0.161,1635112147,2021-10-24 21:49,,0,1970-01-01 0:00,0,0,,0,FALSE,1625458059,5,8,0,0.384615385,0.615384615,0,0.406604747,0.391243296,0,4,4,0.8,59109,141422.0317,0xb307de9da26fd790bb0255439266b1ff36b43431,100,0,141422.0317,1E+13,0xb307de9da26fd790bb0255439266b1ff36b43431
2021-07-30,0x9a25d21e204f10177738edb0c3345bd88478aaa2,Page,PAGE,Wrapped Ether,WETH,0x60e683c6514edd5f758a55b6f393bebbafaa8d5e,Page,PAGE,8,124,0x3dad9b9db45de5c7f05590e993f6f0be93bb7c27,124,2000,449672.0588,0.2,13.1,1635833956,2021-11-02 6:19,,0,1970-01-01 0:00,0,0,,0,FALSE,1627708033,4,0,0,1,0,0,0.26706701,0,0,0,0,0,49291,0.0012,0x3dad9b9db45de5c7f05590e993f6f0be93bb7c27,33.33333333,37.03892663,0.0014,10000000,0x3dad9b9db45de5c7f05590e993f6f0be93bb7c27
2020-10-09,0xfb475f39f210fa8c3c480c2fe870e9f99c39bf49,YearnCash,Yfic,Wrapped Ether,WETH,0x9cf4679c67bee8da2d6f58c64592fff6bee79330,YearnCash,Yfic,18,458,0x1b41106ee818859421c16d63b123c31753a3f10c,380,0.2,136.0149244,0.1,0.381,1635043630,2021-10-24 2:47,,0,1970-01-01 0:00,0,0,,0,FALSE,1602291409,2,1,1,0.5,0.25,0.25,0.499939882,0.151015991,0.847901888,1,0,1,8317,0.141043724,0x1b41106ee818859421c16d63b123c31753a3f10c,100,0,0.141043724,35000,0x1b41106ee818859421c16d63b123c31753a3f10c
2021-03-09,0xc8e78ad2573f5e16a286443aea2a6f1ba0c06b96,AMPnet APX Token,AAPX,Wrapped Ether,WETH,0xbfd815347d024f449886c171f78fa5b8e6790811,AMPnet APX Token,AAPX,18,22087,0x055e07d76ea9190f324d83c12a48e17cccdcdeb2,22087,60000,151015.5125,82.327,67.7,1635857501,2021-11-02 12:51,,0,1970-01-01 0:00,0,0,,0,FALSE,1615379120,3,3473,0,0.000863061,0.999136939,0,0.182328499,0.449113994,0,1876,1597,1.173967459,86399,2222.52559,0x055e07d76ea9190f324d83c12a48e17cccdcdeb2,33.33333333,46.19967462,2252.528524,7000000,0x055e07d76ea9190f324d83c12a48e17cccdcdeb2
2021-03-22,0xad7635ef9012bbfe89a7d0d9514db67a599e2b57,Sprink Token,SPRINK,Wrapped Ether,WETH,0xbef7cb91fe9cd57f0c60811b83ab5f8e0dab8795,Sprink Token,SPRINK,8,137,0x6d93a638922680a0651474f4e62a2130aa7d026f,137,41200,61572.04135,3,2.06,1634701125,2021-10-20 3:38,,0,1970-01-01 0:00,0,0,,0,FALSE,1616488385,1,124,0,0.008,0.992,0,0,0.07222075,0,70,54,1.272727273,79257,0.003515679,0x6d93a638922680a0651474f4e62a2130aa7d026f,100,0,0.003515679,20000000,0x6d93a638922680a0651474f4e62a2130aa7d026f
