createdAtBlockNumber,createdAtTimestamp,id,reserve0,reserve1,reserveETH,token00.id,token00.name,token00.symbol,token00.totalLiquidity,token00.txCount,token11.decimals,token11.id,token11.name,token11.symbol,token11.totalLiquidity,token11.txCount,initial_Liquidity_Eth,`,last_transaction_timestamp,last_transaction_date,mint_count,swap_count,burn_count,mint_mean_period,swap_mean_period,burn_mean_period,swapIn,swapOut,active_period,rugpull_method,rugpull_timestamp,rugpull_timestamp_date,before_rugpull_Eth,after_rugpull_Eth,rugpull_change,rugpull_proceeding_hour,is_rugpull,feature_timestamp,initial_supply,receiver_list
12130259,2021-03-28,0x20131af88290c4842f6bf88331e06f19f3dccb0d,82635002.66,1e-18,1e-18,0x0cfab19c28e1d261470e593125d6d1c0c47d0ba1,Raccoon.Finance,COON,82635002.66,29,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,5.0,1000000000000.0,1617248949,2021-04-01 3:49,1,27,1,0,11812,26257,16,11,279415,burn,1616995791,2021-03-29 5:29,5.845402859,8.299999999999998e-17,-1.0,7.293611111111111h,True,1616995791,1000000000000.0,[{'address': '0x79fd38a12fa2209060f09b9f5e46a9708fe4fa86'}]
12694775,2021-06-24,0x185ef2bccd937a8227d1cc1504ae8aaa84e01616,3396769.653,7.38e-08,1.48e-07,0x7ea20cf04fc50703623c44c7a74d81d9bd61ac03,BuyBack,BuyBack 💰,3396769.653,29,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.5421,60733885,5.0,950000000000000.0,1624695085,2021-06-26 8:11,1,27,1,0,3116,185664,27,0,185664,burn,1624695085,2021-06-26 8:11,10.16602864,7.38e-08,-0.999999993,51.57333333333333h,True,1624695085,1000000000000000.0,[{'address': '0xbf85fd532d147b0223adaccdb72a57c92863b114'}]
12596256,2021-06-08,0x92c36850733570cafabd38ae1ee8eb4ffed00b73,3.27e-10,1e-18,2e-18,0x3a87b1700872968ec8e016c230927c974c8f925b,$KOMAINU,komainu.finance,3.27e-10,29,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.5989999999,60733891,5.0,1000000000000.0,1623353224,2021-06-10 19:27,1,27,1,0,2723,166129,27,0,166129,burn,1623353224,2021-06-10 19:27,6.844052409,1e-18,-1.0,46.14694444444444h,True,1623353224,1000000000000.0,[{'address': '0xbef92afda8e77a21a592d1e9229618cc8927857e'}]
13094588,2021-08-25,0x3d20244d9728b86853a58fce99b8528a07479421,282942.299,1e-18,1e-18,0x6a708e540c3b1eb6ac3562a67e743b126062753f,CLOUD 9 t.me/CLOUD9Token,CLOUD 9,282942.299,29,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867,5.0,9000000.0,1629974838,2021-08-26 10:47,1,27,1,0,3037,178,24,3,80182,burn,1629894834,2021-08-25 12:33,8.140206657,3.84e-14,-1.0,0.049444444444444444h,True,1629894834,9000000.0,[{'address': '0x6a708e540c3b1eb6ac3562a67e743b126062753f'}]
12611405,2021-06-11,0xba15029414323a0618010318b49ee7a072dc7f2e,1.67e-10,1e-18,2e-18,0xb1c14fd29bc48328ff4b3f5f41f858f3f0d6fcdc,Dao2,DAO2,1.67e-10,29,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.5989999999,60733891,5.0,1000000000000.0,1623445071,2021-06-11 20:57,1,27,1,0,353,55515,27,0,55515,burn,1623445071,2021-06-11 20:57,13.4322952,1e-18,-1.0,15.420833333333333h,True,1623445071,1000000000000.0,[{'address': '0xe85740d4b34f727e8cbc9d676d253a4fd736a239'}]
11029789,2020-10-10,0x2ca27396f5ce98b30730cccfbfb4032fc735901e,1e-17,1.09e-13,2e-17,0xc8e07ff8a82ebe3d13c1431226d70e215c6fba7d,Blue Kirby Cunt,BKC,1.09e-13,29,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,5.0,1000000.0,1602409635,2020-10-11 9:47,1,27,1,0,3335,48951,27,0,48951,burn,1602409635,2020-10-11 9:47,20.53677837,1e-17,-1.0,13.5975h,True,1602409635,1000000.0,[{'address': '0xe9e3832ffe275c6da3e7054eeb81a30d79d3bcfd'}]
12957153,2021-08-04,0x3551bc5c3f6c33337290e5217cdf31cb9e82f420,2.72e-10,1e-18,2e-18,0x6df926914ff80f49a2920228e5352338da8e0447,JPOPDOGE,JPOPDOGE💃 ,2.72e-10,29,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867,5.0,1000000000000.0,1628107170,2021-08-04 19:59,1,27,1,0,5704,47482,27,0,47482,burn,1628107170,2021-08-04 19:59,8.24032243,1e-18,-1.0,13.189444444444444h,True,1628107170,1000000000000.0,[{'address': '0x5993a7604d2f99152604e1f09b3f1c185a9bb068'}]
12799581,2021-07-10,0x266b3d673934903b43e4ef1012f27d0a33354cc5,4.220000000000001e-09,1e-18,2e-18,0x03f91f73188d460f28fd347a9a998dba18e31677,Flokio Inu,FLOKIO,4.220000000000001e-09,29,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867,5.0,424000000000000.0,1625963657,2021-07-11 0:34,1,27,1,0,4333,44347,25,2,44347,burn,1625963657,2021-07-11 0:34,10.99930925,1e-18,-1.0,12.31861111111111h,True,1625963657,1000000000000000.0,[{'address': '0xa683cd8732592a527776600592cd48436bbfacad'}]
12731749,2021-06-29,0x7ba51062578d6bf8806c195360f490714e7e0d12,1e-18,4.08e-09,2e-18,0xd95ec0b0011c051fbbfe240c0fcda1098138d68f,Giren Protocol,Giren,4.08e-09,29,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.5421,60733885,5.0,424000000000000.0,1625045899,2021-06-30 9:38,1,27,1,0,1235,38232,25,2,38232,burn,1625045899,2021-06-30 9:38,11.36756001,1e-18,-1.0,10.62h,True,1625045899,1000000000000000.0,[{'address': '0xd07449de61a3fff78293cf71162dd5d74be21f9c'}]
12786574,2021-07-08,0x72ef63cd839894a5ce1b39a173904b6f618a11ef,3.93e-09,1e-18,2e-18,0x420dd8f605331db4270d18f8c549997ebdd34d8c,Fico Finance,Fico🏆,3.93e-09,29,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867,5.0,424000000000000.0,1625779838,2021-07-08 21:30,1,27,1,0,4811,34359,23,4,34359,burn,1625779838,2021-07-08 21:30,11.80987281,1e-18,-1.0,9.544166666666667h,True,1625779838,1000000000000000.0,[{'address': '0xad5135c47d1200c74485e460b3025ba3280cd265'}]
12531164,2021-05-29,0x1f0d7de285c40bc0e66693f6245bbcbd6f546af1,5.2e-09,1e-18,2e-18,0x6243f323ef95092a352651031c59b7932dd3d3c7,DyShu Inu,DYSHU,5.2e-09,29,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.5989999999,60733891,5.0,500000000000000.0,1622344555,2021-05-30 3:15,1,27,1,0,6518,28132,18,9,28132,burn,1622344555,2021-05-30 3:15,9.655576563,1e-18,-1.0,7.814444444444445h,True,1622344555,1000000000000000.0,[{'address': '0xc1193bcc3ec77c434dd9ce2dc57407a55d599e85'}]
12704265,2021-06-25,0x09f11520929d4ad5652deb5a203d3bc26f6a2576,1.26e-12,1e-18,2e-18,0x492193d6e1d04ac79e24073b3e88ea7ec5065c19,♜Will O' The Wisp♜,WISP,1.26e-12,29,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.5421,60733885,5.0,9999990.0,1624655727,2021-06-25 21:15,1,27,1,0,678,17746,16,11,17746,burn,1624655727,2021-06-25 21:15,5.648740152999999,1e-18,-1.0,4.929444444444444h,True,1624655727,10000000.0,[{'address': '0x2e8a4d0fb44057d2cba4a0fd9cce15e91ae03b68'}]
12612629,2021-06-11,0xc6433917f406b069d1a4596018072556e42943f5,6.81e-09,1e-18,2e-18,0x58e9b19cf98f31c2bfa76f38334039930f3473a1,FieryDoge,FIERYDOGE,6.81e-09,29,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.5989999999,60733891,5.0,500000000000000.0,1623421172,2021-06-11 14:19,1,27,1,0,2355,15095,20,7,15095,burn,1623421172,2021-06-11 14:19,7.36831796,1e-18,-1.0,4.1930555555555555h,True,1623421172,1000000000000000.0,[{'address': '0x735598804be3f2c0d350d5b39bd98f30ef172983'}]
12861047,2021-07-20,0x4cc2323b085a517a9fc2aac4a68aa665902b3121,5.489999999999999e-09,1e-18,2e-18,0x107bd7e6c3e128fea176d8828fb5d600e05ac60d,BigBang Token,BIBA,5.489999999999999e-09,29,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867,5.0,500000000000000.0,1626764253,2021-07-20 6:57,1,27,1,0,1548,12301,22,5,12301,burn,1626764253,2021-07-20 6:57,9.12998463,1e-18,-1.0,3.4169444444444443h,True,1626764253,1000000000000000.0,[{'address': '0x1200705de5ff1d1ef25ba0479b474a6b689e9222'}]
12863683,2021-07-20,0x284101622f5367fa9cf236da836726b8adc264fe,6.2e-06,1.6200000000000002e-16,3.2400000000000004e-16,0x644f7398395fac6c39c4685c07e49d7beb2b101a,JeffBlue,JeffBlue,6.2e-06,29,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867,5.0,500000000000.0,1626798273,2021-07-20 16:24,1,27,1,0,1297,10444,18,9,10444,burn,1626798273,2021-07-20 16:24,8.081817558,1.6200000000000002e-16,-1.0,2.901111111111111h,True,1626798273,1000000000000.0,[{'address': '0x7b42748d83d9619dbfbd25c36b57b09559944c1c'}]
12716473,2021-06-27,0x564a5d00f458cfcd6bc3d9d00278ce39a9d3e2a5,3.75e-09,1e-18,2e-18,0x7b1bf1b6207544ea43817dcf516594724752baac,JiRal,JiRal,3.75e-09,29,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.5421,60733885,5.0,424000000000000.0,1624809782,2021-06-27 16:03,1,27,1,0,960,7234,24,3,7234,burn,1624809782,2021-06-27 16:03,12.39320466,1e-18,-1.0,2.0094444444444446h,True,1624809782,1000000000000000.0,[{'address': '0x43ddcc4b1c13132e3b9b8f1cdfc0019098181492'}]
12862785,2021-07-20,0x69e5c766b7e8c99c32ae01a415fa72f2c6dd6713,6.77e-09,1e-18,2e-18,0x22556df569feb956b07932855c6e169ed229e1f7,Haru Haru,HH,6.77e-09,29,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867,5.0,500000000000000.0,1626782875,2021-07-20 12:07,1,27,1,0,838,6950,20,7,6950,burn,1626782875,2021-07-20 12:07,7.397323927,1e-18,-1.0,1.9305555555555556h,True,1626782875,1000000000000000.0,[{'address': '0xc9d2d707afe6f061e8475d3c4938a35848184a41'}]
12730785,2021-06-29,0xd29f446ed8c1fcdaca4b0326f5f94cb9c1f52697,1e-18,4.3e-09,2e-18,0xf4f26b63ae26e49ac089a8acc1351ce3b103dfa3,RexShu Inu,RexShu,4.3e-09,29,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.5421,60733885,5.0,424000000000000.0,1625001323,2021-06-29 21:15,1,27,1,0,1806,6797,23,4,6797,burn,1625001323,2021-06-29 21:15,10.79042466,1e-18,-1.0,1.8880555555555556h,True,1625001323,1000000000000000.0,[{'address': '0x93b143471945979e6260bb171df633b122b9575d'}]
12639373,2021-06-15,0x1ab42b7d6e0bff0061943f87d607a7c7eb236153,3.89e-09,1e-18,2e-18,0x36aed20e3a837ddc2dbb89c6dea3befa616b18d4,Nival Inu,NIVAL,3.89e-09,29,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.5421,60733885,5.0,424000000000000.0,1623770509,2021-06-15 15:21,1,27,1,0,2159,5925,22,5,5925,burn,1623770509,2021-06-15 15:21,11.93686739,1e-18,-1.0,1.6458333333333333h,True,1623770509,1000000000000000.0,[{'address': '0xe1e9a4105eb721f249351a853a84a7243e95423f'}]
12626027,2021-06-13,0x813c26434e1809ba96f62484c79428f4f8f94d9d,7.54e-09,1e-18,2e-18,0xbf8cebbe5ff585606d64044c2710102d5b9ade3c,PShu,PSHU,7.54e-09,29,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.5421,60733885,5.0,500000000000000.0,1623590355,2021-06-13 13:19,1,27,1,0,1456,4553,21,6,4553,burn,1623590355,2021-06-13 13:19,6.651819539,1e-18,-1.0,1.2647222222222223h,True,1623590355,1000000000000000.0,[{'address': '0x4fcab1240425ef3d19af27f18517e9618357d07c'}]
12303687,2021-04-24,0xc545620839626ffef4a8fbdfe2255ebf0163e538,0.02,5.589999999999999e-13,1.12e-12,0x9aa58ba110976638d48d536a9d570c62dcfe377d,Dog Elonoshi,EOSHI,0.02,29,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,5.0,250000000000.0,1619281666,2021-04-24 16:27,1,27,1,0,903,4520,19,8,4520,burn,1619281666,2021-04-24 16:27,6.249293661,5.589999999999999e-13,-1.0,1.2555555555555555h,True,1619281666,500000000000.0,"[{'address': '0x000000000000000000000000000000000000dead'}, {'address': '0x6ea00ef1880f762bc6cbd067cf4d36b760695e72'}]"
12989151,2021-08-09,0x14820af436880ed4876f8b6d61c496a7bd8568b8,1.1299999999999999e-16,8.89e-06,2.2599999999999997e-16,0xd2a606be6f000298a18223cce7f95613988a7090,t.me/dizzydogetoken,DDT,8.89e-06,29,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867,5.0,600000000000.0,1628492246,2021-08-09 6:57,1,27,1,0,747,3698,19,8,3698,burn,1628492246,2021-08-09 6:57,6.182693427,1.1299999999999999e-16,-1.0,1.0272222222222223h,True,1628492246,1000000000000.0,[{'address': '0xff7ece9674e90cbfa1c59dc1d3ce38d5b233f711'}]
