createdAtBlockNumber,createdAtTimestamp,id,reserve0,reserve1,reserveETH,token00.id,token00.name,token00.symbol,token00.totalLiquidity,token00.txCount,token11.decimals,token11.id,token11.name,token11.symbol,token11.totalLiquidity,token11.txCount,initial_Liquidity_Eth,`,last_transaction_timestamp,last_transaction_date,mint_count,swap_count,burn_count,mint_mean_period,swap_mean_period,burn_mean_period,swapIn,swapOut,active_period,rugpull_method,rugpull_timestamp,rugpull_timestamp_date,before_rugpull_Eth,after_rugpull_Eth,rugpull_change,rugpull_proceeding_hour,is_rugpull,feature_timestamp,initial_supply,receiver_list
12499334,2021-05-24,0xa502d20d04131b24f2c612e33a03272e24e8da2e,4.84e-10,1e-18,2e-18,0xbccc0e4cad1d893c84fc8d6247f3dcdb80d22902,DEFI no Inu,DEFIの犬,4.84e-10,18,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.5989999999,60733891,37.0,10000000000000.0,1621965800,2021-05-25 18:03,1,16,1,0,1590,76022,13,3,76022,burn,1621965800,2021-05-25 18:03,39.76753502,1e-18,-1.0,21.11722222222222h,True,1621965800,10000000000000.0,[{'address': '0x126e3da5179f0d3482d79216a3e509e3dd586bae'}]
12185903,2021-04-06,0x31fdd29524e4fe888abd7b80e797d61ecc76f2b7,3.0699999999999998e-15,481609.0,3.0699999999999998e-15,0xdfd7178a7fded438e5d65c844819c88608d3119e,Lumpen.Finance,LPN,481609.0,18,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,37.0,20000000.0,1617709389,2021-04-06 11:43,1,16,1,0,404,773,11,5,798,burn,1617709364,2021-04-06 11:42,40.14002776,1.4800000000000005e-09,-1.0,0.21472222222222223h,True,1617709364,100000000.0,[{'address': '0x6a8adf146cb7af0fa72d74007f6bbd4a0c2b1be1'}]
11222188,2020-11-09,0x11fb3dd90ebfbf2ba3f686eb27a94dd1ec93caca,2.89e-15,3.47e-16,6.94e-16,0x9409902acb2c8e2e5914da9e922c5bb46ab0ff8d,CNDAO.FINANCE,CNDAO,2.89e-15,18,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,39.0,370.0,1604910703,2020-11-09 8:31,1,16,1,0,159,362,11,5,362,burn,1604910703,2020-11-09 8:31,41.68169888,3.47e-16,-1.0,0.10055555555555555h,True,1604910703,375.0,[{'address': '0xbd9cc77a6cec35f0af912eaa105143df8495b58b'}]
12527403,2021-05-29,0x9d50a58186dd80c321ba5ae6ef563bedbcdc2ddf,1.02e-11,1e-18,2e-18,0x97447d93e0e437324a0ad03a39eec7bf5dcb8546,Lockdown,LOCK,1.02e-11,18,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.5989999999,60733891,40.0,5000000000.0,1622280296,2021-05-29 9:24,1,16,1,0,1177,13799,13,3,13799,burn,1622280296,2021-05-29 9:24,43.75633205,1e-18,-1.0,3.8330555555555557h,True,1622280296,20000000000.0,"[{'address': '0x0000000000000000000000000000000000000000'}, {'address': '0xb6ff382022999c1a70473f3efaabd8682c012553'}]"
12518002,2021-05-27,0x72d92b28d9976c73f4caac8853ad8d3b769c6b59,4.880000000000001e-10,1e-18,2e-18,0x04bda6368727915e8bf9bf75545642078714ff18,Ether Pass,EP,4.880000000000001e-10,18,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.5989999999,60733891,40.0,10000000000000.0,1622149667,2021-05-27 21:07,1,16,1,0,1482,8873,12,4,8873,burn,1622149667,2021-05-27 21:07,40.96386578,1e-18,-1.0,2.464722222222222h,True,1622149667,10000000000000.0,[{'address': '0x5ab85d2b98bde1961d8ed35dfc558076d5140aee'}]
10977787,2020-10-02,0x9d861cc199ecfbde9060ba1480b0a55fc85dd232,1.4300000000000002e-13,8e-18,1.6e-17,0x7da71805da1031a4b304caefc7bd527ce61254ca,Dynamic Network,DYN,1.4300000000000002e-13,18,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,40.0,2000000.0,1601664355,2020-10-02 18:45,1,16,1,0,1718,6639,14,2,6639,burn,1601664355,2020-10-02 18:45,62.86676769,8e-18,-1.0,1.8441666666666667h,True,1601664355,2000000.0,[{'address': '0x39ef09ba44b4e90966e84cd438f89c80926959b4'}]
11214402,2020-11-08,0xcb19a3056d2aab6e682110da58bf5a912a62e424,3.41e-15,2.94e-16,5.88e-16,0x40f047c81070112f1fce298e103f90b68cfc9320,Qburngame,QBURN,3.41e-15,18,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,45.0,598.0,1604835286,2020-11-08 11:34,1,16,1,0,1373,28588,11,5,28588,burn,1604835286,2020-11-08 11:34,48.14988362,2.94e-16,-1.0,7.941111111111111h,True,1604835286,1000.0,[{'address': '0x6bfe031f4f4895dca35de72f9444c1240d7014ed'}]
12338104,2021-04-29,0xd230cfbc7390f78f538e83bd5100e012d6dac324,1e-18,4.68e-12,2e-18,0xda5843e4ffdca6085e2e0e9634430e4e4d7f4f8b,dFund (Presale),DFND,4.68e-12,18,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,45.0,1000000000.0,1619739983,2021-04-29 23:46,1,16,1,0,1470,4441,12,4,4441,burn,1619739983,2021-04-29 23:46,45.31883743,1e-18,-1.0,1.2336111111111112h,True,1619739983,1000000000.0,[{'address': '0xf9662399333e1186193f5bed2c70ab083cce3942'}]
11096620,2020-10-21,0x9a2f326b4a78b23f416e9c6c9a332cbcf262033c,2.2e-17,4.65e-14,4.4e-17,0xe14eff030b9f4aa2ebd6cc0f6c5a2b5075a0e209,Vampire Finance,VAMF,4.65e-14,18,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,46.0,100000.0,1603246715,2020-10-21 2:18,1,16,1,0,480,1445,8,8,1445,burn,1603246715,2020-10-21 2:18,46.11324041,2.2e-17,-1.0,0.4013888888888889h,True,1603246715,99999.99999999999,[{'address': '0xa2659b50df70ea6f32c508707261b11a909bad3f'}]
11203912,2020-11-06,0x72823a7478011d083fddca1cfdd2fb8504893415,1.41e-14,7.1e-17,1.42e-16,0x16d3d7031aff039343f25a3dda17b1420f6b1445,YFPRO.FIANCE,YFPRO,1.41e-14,18,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,48.0,11789.0,1604705387,2020-11-06 23:29,1,16,1,0,2026,38078,13,3,38078,burn,1604705387,2020-11-06 23:29,53.3102644,7.1e-17,-1.0,10.577222222222222h,True,1604705387,24999.999999999996,[{'address': '0x408310ea9b6e0d3537cb72495495857f6816b1a1'}]
10995392,2020-10-05,0x43f913ae68cfae68f97e2c361d107119f36029a6,2.35e-15,4.27e-16,8.539999999999999e-16,0x715f0f29e357945a5b81fc92960e39615fdec97e,Polyient Games Governance Token,PGT,2.35e-15,18,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,50.0,400.0,1602004765,2020-10-06 17:19,1,16,1,0,16167,108514,14,2,108514,burn,1602004765,2020-10-06 17:19,60.38475989999999,4.27e-16,-1.0,30.142777777777777h,True,1602004765,20000.0,[{'address': '0x5cce889ad7432aa203b2c6f87136884d50cdb0f0'}]
13599166,2021-11-12,0x474333808a35ab291f60c49a4bf7f747a35ca643,3e-10,1e-18,2e-18,0x08db39d174ec405cc97d8856065539c4adec45d6,TP,TP,3e-10,18,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545611.2245,60733827,50.0,5000000000000.0,1636691325,2021-11-12 4:28,1,16,1,0,186,654,13,3,654,burn,1636691325,2021-11-12 4:28,52.76799327,1e-18,-1.0,0.18166666666666667h,True,1636691325,10000000000000.0,[{'address': '0xb6e8ddeafa766dd4adb54a3754854f462149858c'}]
11555287,2020-12-30,0xcf124d06ebc601ac51baeae5984c04d286aa0dfa,2.3899999999999998e-15,4.2e-16,8.4e-16,0x9be081f46947ef486216595ad9fb03f61c105045,beefyfinance,BIFI,2.3899999999999998e-15,18,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,55.0,506.0,1609373773,2020-12-31 0:16,1,16,1,0,1684,43678,13,3,43678,burn,1609373773,2020-12-31 0:16,69.99917565,4.2e-16,-1.0,12.132777777777777h,True,1609373773,80000.0,[{'address': '0x711614de2731d51598f8cc5f7bc90640ab5500d5'}]
11108540,2020-10-22,0x53801da0498b8940f00764f69893e732e01567a9,2.79e-14,3.6e-17,7.2e-17,0x2afbdec52c027f582cf166a7db0f633fe422b1c7,Universal Basic Income,UBI,2.79e-14,18,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,55.0,43500.0,1603403747,2020-10-22 21:55,1,16,1,0,379,863,10,6,863,burn,1603403747,2020-10-22 21:55,55.56769143,3.6e-17,-1.0,0.23972222222222223h,True,1603403747,43500.0,[{'address': '0x1f0e8c23f14adbc4a73325458222e33bd49139fd'}]
11129886,2020-10-26,0xa0803fcf94e5d9174280d5d056dfe4b3a05339f3,1.07e-14,9.4e-17,1.88e-16,0x65198218d38940d6316843d4439b1782fcde0501,YHOLD Finance,YHFI,1.07e-14,18,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545292.2038,60734008,57.0,9000.0,1603702325,2020-10-26 8:52,1,16,1,0,3947,16105,14,2,16105,burn,1603702325,2020-10-26 8:52,66.82466474,9.4e-17,-1.0,4.473611111111111h,True,1603702325,10000.0,[{'address': '0xa6d8883773a9839399229343349995c33e74fd01'}]
11505878,2020-12-22,0x8468533f33061cbb908bb9834b3bf59f2c3fa558,8.210000000000001e-16,1.22e-15,2.44e-15,0x18f5b0aad2d7e614960f0d736e2ce276507e369b,UniTarget.io,UNIT,8.210000000000001e-16,18,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,60.0,41.0,1608710656,2020-12-23 8:04,1,16,1,0,1466,36051,9,7,36051,burn,1608710656,2020-12-23 8:04,60.51727347,1.22e-15,-1.0,10.014166666666666h,True,1608710656,148.0,[{'address': '0xb7573e410a265e31a78a66246a1068bbf102cf18'}]
11445541,2020-12-13,0xa41e33e5cb172cab8bd8b72e4e01ae8acd643b3d,2.49e-16,4.020000000000001e-15,4.98e-16,0xc634108996f8a3876cc34f83f6453ae19e4ecfb3,YFDash Finance,YFDASH,4.020000000000001e-15,18,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,62.0,1240.0,1608216533,2020-12-17 14:48,1,16,1,0,67137,342462,13,3,342462,burn,1608216533,2020-12-17 14:48,69.03844031,2.49e-16,-1.0,95.12833333333333h,True,1608216533,20000.0,[{'address': '0x4434c85aad6f545fa35a098fea7998b7f2c866d3'}]
11484367,2020-12-19,0xac012650bff775c50c2add2e083c143afe016cde,1.17e-14,8.6e-17,1.72e-16,0x64e70ed1fa27ecf418c4066875276fb2d9efa7c2,AuraProtocol,AURA,1.17e-14,18,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,65.0,13000.0,1608465624,2020-12-20 12:00,1,16,1,0,3412,75887,15,1,75887,burn,1608465624,2020-12-20 12:00,78.39263671,8.6e-17,-1.0,21.079722222222223h,True,1608465624,99999.99999999999,[{'address': '0xacc82ca202bc862d1e231597f043bc0fc88672ec'}]
11216809,2020-11-08,0x8f78a410c781f3b2ee197ac248217283a0a8f131,6.609999999999999e-13,2e-18,4e-18,0x44f350bf283d26c77110fe2e1e9a3f851b4ad644,AhoY project,AHOY,6.609999999999999e-13,18,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,65.0,50000000.0,1604879572,2020-11-08 23:52,1,16,1,0,4800,40184,15,1,40184,burn,1604879572,2020-11-08 23:52,86.31348573,2e-18,-1.0,11.162222222222223h,True,1604879572,100000000.0,[{'address': '0x4d1ad57738ab8b4d7ef62ec053fb1a806731bf1b'}]
13274891,2021-09-22,0xfeffdfbc926d4f72dc3d4d7baa918a28a1d6b0d5,3.2400000000000003e-13,4e-18,8e-18,0x639ccdc586541013632969c4c1671d56ae16119f,MARS4,MARS4,3.2400000000000003e-13,18,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545598.4642,60733850,68.75,25000000.0,1632995076,2021-09-30 9:44,1,16,1,0,38805,690723,16,0,690723,burn,1632995076,2021-09-30 9:44,128.22505,4e-18,-1.0,191.8675h,True,1632995076,4000000000.0,[{'address': '0x6b6f6a88cef90b40da2cb3e1615558b74d68e472'}]
11226784,2020-11-10,0xfcec83996894aa1685c6a2ac6b870b39ed270960,6.63e-15,1.51e-16,3.0200000000000003e-16,0x51a9de65cd59ce0c5cf14f207b3c61f18426fb6e,Molten,MOL,6.63e-15,18,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,73.0,4500.0,1605014525,2020-11-10 13:22,1,16,1,0,2785,43526,14,2,43526,burn,1605014525,2020-11-10 13:22,86.43322459,1.51e-16,-1.0,12.090555555555556h,True,1605014525,9910.0,[{'address': '0xe4dedd7ed4e8b55cdc05de86379ce8f347a5658a'}]
11397246,2020-12-06,0xc76a37b15f070fbd193bab956ab5f8e0e80eed52,1.81e-14,5.600000000000001e-17,1.1200000000000002e-16,0x9b6a70b71a7ea89904981d67d63c0eab3ada0393,ApolloSwap,APOLLO,1.81e-14,18,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,77.0,31416.0,1607325349,2020-12-07 7:15,1,16,1,0,708,92897,15,1,92897,burn,1607325349,2020-12-07 7:15,85.98696467,5.600000000000001e-17,-1.0,25.80472222222222h,True,1607325349,40824.0,[{'address': '0xa104f19a7d157d5ae74ec53b1bcf4835bb199a40'}]
11130920,2020-10-26,0x39ecced83e8ed051c09eb4b67a4cbdbafabc6f7b,2.7800000000000003e-13,4e-18,8e-18,0x4f8cc94ff2629840e0ea4de5be56ae00fe839ca9,Decentralized Oracle,DEO,2.7800000000000003e-13,18,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545292.2038,60734008,80.0,10000000.0,1603709296,2020-10-26 10:48,1,16,1,0,918,8994,16,0,8994,burn,1603709296,2020-10-26 10:48,101.8204,4e-18,-1.0,2.4983333333333335h,True,1603709296,33000000.0,[{'address': '0xf8522d90de4f3d5b423e8d047c81068b24651932'}]
11594246,2021-01-05,0x91cf7550cfa51f3262e28444f24c1a50920108be,1846.225024,0.4063786620000001,0.4063786620000001,0x97eb22b801f3fb488ea0526a027237b0f9709c44,JASMY,JASMY,1846.225024,26,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,0.1,1000.0,1635307605,2021-10-27 4:06,2,24,0,33694,2450671,0,14,10,25461322,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1635307605,350000.0,[{'address': '0xe058fc7a6d7130abb08d50ad4e0ae6d226b1ed2f'}]
10985841,2020-10-03,0xd62a7f97942243291925016f731ab038d2fc6bf1,7.23e-15,1.39e-16,2.78e-16,0xbdeb789386e55e66609fb529c90e8e75a0c679db,ykz.network,YKZ,7.23e-15,18,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,84.5,5900.0,1601773843,2020-10-04 1:10,1,16,1,0,1183,6842,15,1,6842,burn,1601773843,2020-10-04 1:10,97.74002089,1.39e-16,-1.0,1.9005555555555556h,True,1601773843,10000.0,[{'address': '0x15f31df4732985449aefd39e76524cb4c6cfa4d2'}]
11209571,2020-11-07,0x8477265f865decc4a3dcf2bdea534bc798bf1693,1.27e-13,8e-18,1.6e-17,0x1cb9792ddbdd9bbf5c892f4aadad6cbe1dc9218b,LINKSWAP,LINKSWAP,1.27e-13,18,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,85.0,2000000.0,1604813996,2020-11-08 5:39,1,16,1,0,3802,71914,13,3,71914,burn,1604813996,2020-11-08 5:39,102.7381965,8e-18,-1.0,19.976111111111113h,True,1604813996,10000000.0,[{'address': '0x746df83bb37a1f6c51a5c930228aaa8f1f2aa05a'}]
11007984,2020-10-07,0x046d7ea6f8a758aaa14485ed5036ec62214efb97,1.68e-14,6e-17,1.2e-16,0x67db9ecce2421eb2872f7d67823ae6ecb095b8dd,kush.finance,KSEED,1.68e-14,18,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,90.0,35000.0,1602228671,2020-10-09 7:31,1,16,1,0,17964,163087,14,2,163087,burn,1602228671,2020-10-09 7:31,105.53752659999998,6e-17,-1.0,45.301944444444445h,True,1602228671,40000.0,[{'address': '0xf4933543c8f6bc27ecb597806552da8b8f2b8c2b'}]
11233670,2020-11-11,0x34e1737e7bfa3f1602989d79dcc0c2adf0c19ca6,1.3300000000000002e-16,7.57e-15,2.6600000000000003e-16,0xd6617e66924020335eb99affd74610abec0fe12b,Keep3rb Network,KP3RB,7.57e-15,18,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,90.0,6000.0,1605132347,2020-11-11 22:05,1,16,1,0,1360,69573,13,3,69573,burn,1605132347,2020-11-11 22:05,97.07103615,1.3300000000000002e-16,-1.0,19.325833333333332h,True,1605132347,30000.0,[{'address': '0x74f23f188ba4c01020fb0799dd2acf6c581c722f'}]
11183544,2020-11-03,0x517a9357cc08d91a272c2ae92336a8ddf2b19491,6.139999999999999e-16,1.63e-15,1.23e-15,0xcc4f9f6738471b18395f3d11c1c87f2c9586b8cf,YFAI.finance,YFAI,1.63e-15,18,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,90.0,333.0,1604419011,2020-11-03 15:56,1,16,1,0,1111,21055,16,0,21055,burn,1604419011,2020-11-03 15:56,106.1963732,6.139999999999999e-16,-1.0,5.848611111111111h,True,1604419011,1000.0,[{'address': '0x3fb9ebd317d6e5b66ecae0ad73c4f49356fbac9f'}]
