createdAtTimestamp,id,token0.name,token0.symbol,token1.name,token1.symbol,token00.id,token00.name,token00.symbol,token00.decimals,token00.txCount,token00_creator_address,txCount,initial_Liquidity_Token,current_token,initial_Liquidity_Eth,current_Eth,last_transaction_timestamp,last_transaction_date,rugpull_method,rugpull_timestamp,rugpull_timestamp_date,before_rugpull_Eth,after_rugpull_Eth,rugpull_change,rugpull_proceeding_our,is_rugpull,feature_timestamp
2021-08-12,0x9447e04fb410d181c84265f417f1edba61b5cd1e,F22 Raptor |  t.me/F22RaptorERC,F22,Wrapped Ether,WETH,0x8a45646cfcd4648efa196ccd1fc30ab5d4f5fb22,F22 Raptor |  t.me/F22RaptorERC,F22,9,24,0xf7601c6c24bd060f9dadcf5605550b34730fb531,24,500000000000.0,9.92e-06,1.0,1.02e-16,1628856031,2021-08-13 21:00,burn,1628856031,2021-08-13 21:00,2.279026396,1.02e-16,-1.0,24.17111111,True,1628856031
2021-02-20,0x2b73d2c911d19c6cccb4fbdccad48ef111b07625,Rift,RIFT,Wrapped Ether,WETH,0x7743db95a17be7455710e338292eeaefd28a66ae,Rift,RIFT,18,116,0xc839f7bf7e23bf103c16a75bf44de20eaa8d6d54,116,111111.0,4.75e-13,4.0,3e-18,1628858673,2021-08-13 12:44,burn,1628858673,2021-08-13 12:44,1.437705765,3e-18,-1.0,4182.172778,True,1628858673
2021-07-14,0xd1ff2ab0d9b9478ea9283f39215215f4260fa0b6,Billion,BLL,Wrapped Ether,WETH,0x065cc8636a00c007276ed9cb874cd59b89e6609b,Billion,BLL,18,5806,0xd55c6edf4efd477a1ece862997321a4790b34afa,2617,34219996.37,140559120.7,6.0,17.1,1635807605,2021-11-01 23:00,,0,1970-01-01 0:00,0.0,0.0,,0.0,False,1628859967
2021-08-13,0x568eef65cc8df35b083b9aeca5d509b359ab1b2d,Earth INU,Earth,Wrapped Ether,WETH,0x2234d61c284b8a49b014772d1032940dfc25a2df,Earth INU,Earth,18,30,0x39efbcbceb6b66a5fb95db7b4d4f14bc7ca32437,30,700000000000.0,1.27e-10,20.0,1e-18,1628861076,2021-08-13 22:24,burn,1628861076,2021-08-13 22:24,29.48348737,1e-18,-1.0,9.817222222,True,1628861076
2021-08-12,0x9abe94cd554847ff9208079b16018af0e63d19f3,Wrapped Ether,WETH,TheBeeConservancy | T.ME/TBCToken,TBC,0xc67c9decadb72fa839c0ff4b3e9d884e7aaaa889,TheBeeConservancy | T.ME/TBCToken,TBC,18,28,0x147612b77ff82418dddef7d3b1f3146a14fcbb0e,28,960000000000.0,2.61e-10,1.5,1e-18,1628864649,2021-08-13 23:24,burn,1628864649,2021-08-13 23:24,4.608179824,1e-18,-1.0,4.051388889,True,1628864649
2021-07-26,0x518eedc028f89c5407099d13fac837fb2366bf39,Stitch Inu,STITCHINU,Wrapped Ether,WETH,0xb28c2ba48915f8e1faaeb74701705d2b370bc53e,Stitch Inu,STITCHINU,9,31,0x0e18ffbff1691ea086f350e31160cbd7f490dec9,31,88000000000.0,3.04e-06,5.0,3.32e-16,1628866113,2021-08-13 23:48,burn,1628866113,2021-08-13 23:48,6.947545433,3.32e-16,-1.0,427.8211111,True,1628866113
2021-08-06,0x6f6ef633580f152560ddddcab87eec256360a3f7,CrazyBananas | t.me/CrazyBananas,BANANAS,Wrapped Ether,WETH,0x939566b6c1fcd3bb1e7740f6399491ce84bdca60,CrazyBananas | t.me/CrazyBananas,BANANAS,9,151,0xcb707a7703610dd26a9d79f4a8c2e81cad8fc821,151,1000000000000.0,1.63e-05,2.5,6.4e-17,1628867785,2021-08-14 0:16,burn,1628867785,2021-08-14 0:16,3.169256974,6.4e-17,-1.0,168.2527778,True,1628867785
2021-08-12,0xee0b1f637401fe3a62f1826aa74c6dcbd27fb8e5,Wrapped Ether,WETH,Phoenix Inu,Phoenix,0xe068a4bae607290c8eb0444e687db049fdab6c80,Phoenix Inu,Phoenix,18,48,0x835964f3381b7a19cd66bb09d69315266299962b,48,50000000000.0,1000000000000000.0,11.0,0.000555,1628932605,2021-08-14 18:16,swap,1628872034,2021-08-14 1:27,26.98683587,0.055759356,-0.997933831,28.85444444,True,1628872034
2021-06-11,0xc54ecd1339d17ac2f1859edee070e25e16773f89,Wrapped Ether,WETH,SatoshiDog,STD,0xc2e79f6aea7551ab1f8a93d9edc43eb8960a362b,SatoshiDog,STD,9,2064,0x7875653c825cbd4591a16e74a5a5d9fb08546820,2064,700000000000000.0,241000000000000.0,4.0,14.1,1635765191,2021-11-01 20:13,,0,1970-01-01 9:00,0.0,0.0,,0.0,False,1628872663
2021-07-13,0x469fa3232b0e14f627e83ae9e1f889be7a17d93e,Gorilla Grip,GGRIP?,Wrapped Ether,WETH,0xb5adcd350242ce3e625d3a5d7e8f9fb58a43e81e,Gorilla Grip,GGRIP?,9,224,0xf979a52c8c4529181130df01aa3598883f00b1a7,224,1000000000000.0,2.29e-05,1.0,4.7e-17,1628874848,2021-08-14 2:14,burn,1628874848,2021-08-14 2:14,1.476018377,4.7e-17,-1.0,740.2002778,True,1628874848
2021-08-05,0xc9c3dd617153cb5e0ded52f8e04813a856f4b1c2,Wrapped Ether,WETH,BabyVitalik | t.me/babyvitalik,bVitalik,0xf5e582ab510157be1c239ebe3b7b01ae8f66bfba,BabyVitalik | t.me/babyvitalik,bVitalik,9,257,0x849c92605405a2273564f689f29ac73f3ac635da,257,1000000000000000.0,0.000561662,1.9,2e-18,1628875285,2021-08-14 2:21,burn,1628875285,2021-08-14 2:21,2.749833932,2e-18,-1.0,196.1511111,True,1628875285
2021-08-11,0x4e0f2c3a35bf3b31f01c519fabef894b138dde81,Orokana Inu,ORO,Wrapped Ether,WETH,0xbbfbf5dcf5425fa8966a087b981795977c74dbac,Orokana Inu,ORO,18,19,0xd57a162dfccd77506ea9bfbc6d18608a8751e75c,19,10000000000000.0,1.11e-09,5.25,1e-18,1628875945,2021-08-14 2:32,burn,1628875945,2021-08-14 2:32,6.553929835,1e-18,-1.0,45.39833333,True,1628875945
2021-08-13,0xe78e4c91894a5947b83144f693e3e44f920c8625,Super Heavy Booster 7 | t.me/superheavybooster7,SHB7?,Wrapped Ether,WETH,0x72cc9ee92d33e79c4f0c2c14d12eba3960c4bbe8,Super Heavy Booster 7 | t.me/superheavybooster7,SHB7?,18,35,0xf4787baabe002ecf7d5621eaf4fafb039ea11a81,35,1000000000000.0,2.9e-10,1.555800882,1e-18,1628878098,2021-08-14 3:08,burn,1628878098,2021-08-14 3:08,4.343630468,1e-18,-1.0,10.6375,True,1628878098
2021-08-12,0x3398c9668bc7ef643338a92751b324a5d031fc1b,$RT | twitter.com/ReedToken,??Reed,Wrapped Ether,WETH,0x4f6855a06b741bf53f5307bf78404cba9a4df221,$RT | twitter.com/ReedToken,??Reed,9,32,0x2d9c52088b248a5e84671a5b5a332ba01ad24dc2,32,500000000000.0,5.17e-06,4.4,1.95e-16,1628878359,2021-08-14 3:12,burn,1628878359,2021-08-14 3:12,9.099775673,1.95e-16,-1.0,28.00444444,True,1628878359
2021-06-24,0x42ece1964fd355565c528edb7d7eed9e78404e41, ,bbb,Wrapped Ether,WETH,0xadedc57a5f4502dc0106282d9cbf8671121a66ed, ,bbb,9,1822,0xfb1e36aa3e73182caae0b0b185a5f7f64973f8c0,1822,150000000000000.0,6.41e-05,5.0,1.7e-17,1628878617,2021-08-14 3:16,burn,1628878617,2021-08-14 3:16,9.051956292,1.7e-17,-1.0,1196.450556,True,1628878617
2021-08-11,0x69f48051df748e87100b54a0da1304216fae5d15,Bear Killer,BEARKILL,Wrapped Ether,WETH,0x38163700cce1474195d4da86ac5a6679afc31378,Bear Killer,BEARKILL,18,84,0xe98e8e37447151ee5811a09e2a5e11ad76d30a77,84,6700000000.0,1000000000000000.0,37.0,0.000249,1628880015,2021-08-14 3:40,swap,1628880015,2021-08-14 3:40,78.48154158,0.000249208,-0.999996825,53.31166667,True,1628880015
2021-08-01,0x0ffd3bfaf8897d24fc357e5d2faa08f47f82470c,BayBlade,Bayblade,Wrapped Ether,WETH,0x1e8bbc1ca0aeae85f30d5fb701917cd205bfb60a,BayBlade,Bayblade,18,94,0x21700dec455c1bb76daa5c6b091c683f5ec1c0c6,94,435000000000000.0,4950000000000.0,1.4,0.0125,1628885546,2021-08-14 5:12,burn,1628885546,2021-08-14 5:12,1.245513163,0.012455132,-0.99,165.1163889,True,1628885546
2021-07-14,0xd51b4c6bef349571aac48793d830da975d25f920,Projekt Diamond,DIAMND,Wrapped Ether,WETH,0x53109fe9e044f2c324d00ad85bfb0b13ce379480,Projekt Diamond,DIAMND,9,13141,0xe31b79e9b326d65b2cc8dc0639d261eaf2cd2da2,13141,100000000000000.0,21300000000000.0,5.0,27.2,1635854436,2021-11-02 12:00,,0,1970-01-01 0:00,0.0,0.0,,0.0,False,1628890042
2021-08-07,0xd5cfec76330b554e27f54e36c19609b23d9d2241,Wrapped Ether,WETH,BabyKirbyToken,BabyKirby,0xe7d2949867ccf589cadedb415cd2fad4a83f23c4,BabyKirbyToken,BabyKirby,9,223,0x82da40a71f6333cd3d92bbd1ae44e06314006d0b,223,54000000000.0,6.5e-06,1.0,1.74e-16,1628899660,2021-08-14 9:07,burn,1628899660,2021-08-14 9:07,1.275365743,1.74e-16,-1.0,168.0991667,True,1628899660
2021-07-08,0x82a3aa57c691416c7e8515066a63996ec7e0f4fb,DeadHeads,DEAD20,Wrapped Ether,WETH,0x21ca6831ec71f27478c07fdd520a9efd666bb6f8,DeadHeads,DEAD20,18,55,0x0f4676178b5c53ae0a655f1b19a96387e4b8b5f2,55,97.0,2.22e-14,0.25,4.6e-17,1628905436,2021-08-14 10:43,burn,1628905436,2021-08-14 10:43,0.839417117,4.6e-17,-1.0,887.3627778,True,1628905436
2021-08-13,0xb858e02452c7a562929c7647eb3743aa3e7de494,Ethereum Milk Shake,ETHMILK ??,Wrapped Ether,WETH,0xa208a4e07f9492521e7dd3b9c2c828560b3b311e,Ethereum Milk Shake,ETHMILK ??,18,7,0xa33b0955e88b9b2c7c67ff3701edb079c9c5c772,7,500000000000000.0,1.03e-08,4.5,1e-18,1628906305,2021-08-14 10:58,burn,1628906305,2021-08-14 10:58,4.61104927,1e-18,-1.0,18.93555556,True,1628906305
2021-08-13,0x70b37b8b3a925c1b4558e390817611a136a24480,Wrapped Ether,WETH,daddydoge inu,DADDY,0xca49dc7ff0a1ac203acba4038214211bab12f92f,daddydoge inu,DADDY,18,24,0x4151a1cbe3de83b897760925a0ab800d6133c0ef,24,5000000000.0,1.1e-11,22.0,1e-18,1628908252,2021-08-14 11:30,burn,1628908252,2021-08-14 11:30,30.06699324,1e-18,-1.0,16.60194444,True,1628908252
2021-08-04,0x72276ae0ef1d78ff318cac0ae6a06f807ce4eebc,BabyPutinToken,BabyPutin,Wrapped Ether,WETH,0x3702a37171218b716dd435ec3d1fd402e59b8a5e,BabyPutinToken,BabyPutin,9,2320,0x3e2d668ef6ae1b08e18b0143b96b02e468a5ced9,2320,99000000000.0,5.17e-06,1.0,2.37e-16,1628916686,2021-08-14 13:51,burn,1628916686,2021-08-14 13:51,2.357691211,2.37e-16,-1.0,242.7805556,True,1628916686
2021-08-13,0x9559a55bbe639648971e155c74e1244c3637fa4f,BabySwap,BabySwap,Wrapped Ether,WETH,0x3554acf03350315cc491aafa3b573a1c4a738c8a,BabySwap,BabySwap,18,24,0x32184eddbba9ac3c8d4cd0b560233cd76ba9e23a,24,700000000000.0,1.48e-10,18.8,1e-18,1628917820,2021-08-14 14:10,burn,1628917820,2021-08-14 14:10,24.47715436,1e-18,-1.0,23.44138889,True,1628917820
2021-05-11,0xbe85499307145286a279b060a76a53862917efdf,Wrapped Ether,WETH,Kai Ken Inu,KAI,0xc33821cfcabf1ca036c1877535db8fa2df9dc3fe,Kai Ken Inu,KAI,9,183,0xf94bfc2f6b847fdca1dbe6721b955a7e1e8e8031,183,8000000000.0,99431596.47,1.0,0.00855,1628920397,2021-08-14 5:53,burn,1628920397,2021-08-14 5:53,0.8551915,0.008551915,-0.99,2274.170278,True,1628920397
2021-07-15,0xef930c0502c6a1d7adb7953de7ab15111865b1d5,ArbMaxx,ABM,Wrapped Ether,WETH,0x8d39041025e845d9c1828fc2fd9d8b497616665c,ArbMaxx,ABM,18,179,0xa2b3956c92850fb42e98536042db3669c3331a73,179,4750.0,2362.004896,0.01,0.107,1634978076,2021-10-23 8:34,,0,1970-01-01 0:00,0.0,0.0,,0.0,False,1628922295
2021-08-13,0x5e205c443c5088e45b625efd13d3e06125c7f244,FortuneCat,?? ??,Wrapped Ether,WETH,0x0e8028f7a1d1133dfddf2c7ec742da59cfbc0ec3,FortuneCat,?? ??,18,156,0xb6e1d576a2bb5d720d70703fc3798cd524546382,156,500000000000.0,900000000000000.0,3.3333333,0.00188,1628925093,2021-08-14 16:11,swap,1628925093,2021-08-14 16:11,25.30881038,0.00188427,-0.999925549,9.939722222,True,1628925093
2021-08-12,0x6ed9a23d0a63a04de6f12ad76ed09c06e6ebdebd,Beer-inu  ,BEER ,Wrapped Ether,WETH,0xbff5122cad2159b2e9f79ac5344856032fbf909d,Beer-inu  ,BEER ,18,18,0xe80e128cc0cbb99881dd53ffa8a5c2fd6c70d037,18,919354709.0,9.12e-12,7.6,1e-18,1628925352,2021-08-14 16:15,burn,1628925352,2021-08-14 16:15,9.185051786,1e-18,-1.0,35.91638889,True,1628925352
2021-08-13,0xff1259957337d93464d25ae87229355af637030e,Olympic,OPC,Wrapped Ether,WETH,0x3ba1f8b61c8237747369f89525e6366cebfcb22e,Olympic,OPC,18,13,0x48fe7fe503cb85819616843bfb7bf09eb92d2fe1,13,2500000000.0,4.4e-11,1.2,1e-18,1628925394,2021-08-14 16:16,burn,1628925394,2021-08-14 16:16,1.247620232,1e-18,-1.0,17.31972222,True,1628925394
2021-08-13,0x80dce3888a3201d7c07e93565bfd6ad21833976e,Tanukis Potion  ,TANUPO | @tanupo ,Wrapped Ether,WETH,0x7e68d8165d02bc0a3ecbcbbb3ad7720c9d3ec564,Tanukis Potion  ,TANUPO | @tanupo ,18,16,0xbe0a76dac4a7709c98ad92cca5194db19c8f055e,16,95000000000.0,1.35e-10,3.0,1e-18,1628925988,2021-08-14 16:26,burn,1628925988,2021-08-14 16:26,3.946862614,1e-18,-1.0,22.90583333,True,1628925988
2021-08-14,0xe1486bd607d564985a9537ecedd92f371428778e,https://port.io/,PORT,Wrapped Ether,WETH,0x52f44af1c9528c777e2cb9a6d61b6e97f07cc7ac,https://port.io/,PORT,18,19,0x4dc1213f866f6708a5209d32c4555fb6720cda8a,19,700000000000.0,1.45e-10,20.0,1e-18,1628932688,2021-08-14 18:18,burn,1628932688,2021-08-14 18:18,25.88195425,1e-18,-1.0,4.991111111,True,1628932688
2021-08-12,0xe8a1d727d507c5463905e90567998f0231ad722a,Wrapped Ether,WETH,EverKing,EKING,0xdb9cc58a18e2f24e88dcca0a28ba968f57b0facd,EverKing,EKING,18,40,0xec8e72e8c7be48595874afca36037aea5e7dbbf4,40,500000000000.0,374000000000000.0,10.0,0.0135,1629148476,2021-08-17 6:14,swap,1628934578,2021-08-14 18:49,17.46049929,0.010499285,-0.999398684,37.35,True,1628934578
2021-08-10,0x5661030eb20aa9a0bcd2db3490ad6b8c60ffeae8,Gamestarter,GAME,Wrapped Ether,WETH,0xa14a081e6747776354640610f05f71350c87b9c3,Gamestarter,GAME,18,27,0xa4c0b36de3168afca110142ea817d6a32d4418bb,27,7211538.0,1.99e-13,150.0,6e-18,1628934687,2021-08-14 18:51,burn,1628934687,2021-08-14 18:51,165.5439753,6e-18,-1.0,100.1711111,True,1628934687
2021-08-04,0xfe604cd4824869f5cd1038fc96a956a8da451ad1,BabyBiden,BB,Wrapped Ether,WETH,0x206616cba0db62b0165284bc92e26617861f6a4f,BabyBiden,BB,9,792,0xf22ed068441736d230a1f18f4dfda771f1496a8d,792,100000000000.0,6.89e-06,1.2,1.63e-16,1628935134,2021-08-14 18:58,burn,1628935134,2021-08-14 18:58,1.78458656,1.63e-16,-1.0,241.8375,True,1628935134
2021-08-06,0xd8e18b2b93c8233ef1dc9c28de54e14a553141c2,BabyArmstrong,BARM,Wrapped Ether,WETH,0x626ca04855c5f937a942c47e6ae79a8eaeeb0d19,BabyArmstrong,BARM,9,150,0x62f8db803d2c806a03de3c685bcb3961ab435ac5,150,100000000000.0,6.95e-06,1.4,1.52e-16,1628935286,2021-08-14 19:01,burn,1628935286,2021-08-14 19:01,1.797676852,1.52e-16,-1.0,200.9002778,True,1628935286
2021-08-09,0x4bca720eb8c402c14b8b00ec9e3930572ad3d84a,BabyRyoshi,BR,Wrapped Ether,WETH,0x00a704f5721fe068a46221ca7293e76b39f92af6,BabyRyoshi,BR,9,117,0x0a93c4ecaa7dc9a5bba58b62257654e8381f0bf8,117,100000000000.0,8.18e-06,1.1,1.35e-16,1628935487,2021-08-14 19:04,burn,1628935487,2021-08-14 19:04,1.406101207,1.35e-16,-1.0,120.6480556,True,1628935487
2021-08-11,0xcb22c9126223d645568116684d3ea905c65334c1,BabyBAYC,BBAYC,Wrapped Ether,WETH,0xaf3143a8bdc8cf5417aeef9b7b9b3364338bc668,BabyBAYC,BBAYC,18,93,0x4b6baa3330e9bb8ec92d4b5f0d3d7a80db683506,93,4500.0,6.68e-14,1.0,1.6e-17,1628935852,2021-08-14 19:10,burn,1628935852,2021-08-14 19:10,1.023612602,1.6e-17,-1.0,70.13666667,True,1628935852
2021-08-06,0x4434391d715264109afd361b4810a54c3678f999,RocketETH.cc,RocketETH ??,Wrapped Ether,WETH,0xbe16be4a278ddca2a8f3d9d6e508b0960fec4736,RocketETH.cc,RocketETH ??,18,150,0xea74252bf984dc8471f431b059b6ef098b3fd8cd,150,50000000000.0,995000000000000.0,10.0,0.000496,1630344111,2021-08-31 2:21,swap,1628938035,2021-08-14 19:47,31.8065952,0.000493322,-0.99998449,182.7822222,True,1628938035
2021-08-09,0x189e460a618a6952e76b5d2f3082b4c8f45b03af,Kyoto Finance,KYOTO FINANCE,Wrapped Ether,WETH,0x24804e53ca418d771e36a2cc16558124c0075c43,Kyoto Finance,KYOTO FINANCE,18,53,0xde16f7419f1fb58a6f231f40f94c7d0cfe53f703,53,1000000000.0,3.7e-12,32.0,1e-18,1628938858,2021-08-14 20:00,burn,1628938858,2021-08-14 20:00,48.41433574,1e-18,-1.0,128.3455556,True,1628938858
2021-08-14,0xb023fbff47eb8b815509e9c3b1defbc1d84c483d,Wrapped Ether,WETH,Ryoshis Vision V2,RYOSHI2,0xd1ca52d10d4a4ba0de40471edd0cf993bee8680b,Ryoshis Vision V2,RYOSHI2,18,7,0x0b2203d95272ebca6573d5bab82be83301e82326,7,500000000000000.0,9.49e-09,5.0,1e-18,1628939306,2021-08-14 20:08,burn,1628939306,2021-08-14 20:08,5.272071653,1e-18,-1.0,4.845277778,True,1628939306
2021-08-13,0x94302c8861fdae2dde335e9605e0912c1c28c769,Wrapped Ether,WETH,BeyondNFT INU,BeyondNFT,0xd2d65c2d0fce639a36b6e4a94c61564e703fd665,BeyondNFT INU,BeyondNFT,18,17,0x4bbca914d87d57c85463fd0a5a9aae2f15804cae,17,60000000000.0,4.73e-11,18.0,1e-18,1628940155,2021-08-14 20:22,burn,1628940155,2021-08-14 20:22,22.01043175,1e-18,-1.0,21.58527778,True,1628940155
2021-08-14,0xb24c74365598a73b3100bbf1dd67b3b547bdd283,Cargo INU,Cargo,Wrapped Ether,WETH,0xa16e5129491c81c00ff05b94277f634dfd089152,Cargo INU,Cargo,18,14,0x6dd5bdbcafb7b8ae90828c64b2bd4d7ece538060,14,400000000000.0,1.15e-10,21.0,1e-18,1628941318,2021-08-14 20:41,burn,1628941318,2021-08-14 20:41,25.26190868,1e-18,-1.0,8.758333333,True,1628941318
2021-08-13,0xe2e2c0b16fe2b32345852eedc56e83c981d32f91,Wrapped Ether,WETH,t.me/wabinuoff,WabINU,0xd53a9a5f00ff31c83fd16d7fdbffece278df0cfc,t.me/wabinuoff,WabINU,9,18,0x639d404c1920cc97f0eaf15bcb011fb1d338c4ec,18,500000000000.0,5.59e-06,3.9,1.8e-16,1628941974,2021-08-14 20:52,burn,1628941974,2021-08-14 20:52,7.922594485,1.8e-16,-1.0,16.34666667,True,1628941974
2021-06-25,0xd4215f272babee954276a9f792ba2e74847e69c7,Floki,FLK,Wrapped Ether,WETH,0x52dbe997aee1000ed7f0e5f73913cb455141df15,Floki,FLK,4,21,0xbccff3e40e79faeb713dcac0d8434a98cb590eba,21,50000000.0,0.0002,0.12,9.34e-13,1628942752,2021-08-14 21:05,burn,1628942752,2021-08-14 21:05,0.228668008,9.34e-13,-1.0,1196.214167,True,1628942752
2021-08-14,0x35e6c782ad613b91d8e2b8129da48c614df77f6f,Baby Swan,BabySwan??,Wrapped Ether,WETH,0x32638d8f437a8dc8726ef455d6e523112e50a8e7,Baby Swan,BabySwan??,18,9,0xbd05baa450fcaaf1df56c2084b18dbf1ce88b983,9,500000000000.0,3.04e-10,5.0,1e-18,1628946455,2021-08-14 22:07,burn,1628946455,2021-08-14 22:07,5.1937,1e-18,-1.0,3.706666667,True,1628946455
2021-07-14,0x4a488d7a4f2240e4b1798c750e5bf8106e2acf92,Tenshi,TENSHI,Wrapped Ether,WETH,0x9358e3a79d428c7708da22a5bd085159f6818d12,Tenshi,TENSHI,9,22509,0x9229e91e370c9cbe8afbb412fff3edc7f6af213b,22474,800000000000.0,941000000000.0,15.0,18.6,1635821399,2021-11-02 2:49,,0,1970-01-01 0:00,0.0,0.0,,0.0,False,1628956846
2021-08-14,0x8d3d9de45e5f10a959a73bf67376ffd244870e9f,Demolition Man,DemolitionMan,Wrapped Ether,WETH,0x5df487abbb3dba704cab53799ec2cb2bb16f3dfa,Demolition Man,DemolitionMan,18,17,0xd9f2381f1843fb18ad9a598acf166519f1944078,17,5000000000000000.0,3.98e-08,2.5,1e-18,1628959620,2021-08-15 1:47,burn,1628959620,2021-08-15 1:47,2.810889011,1e-18,-1.0,1.001111111,True,1628959620
2021-08-14,0x012c29c7e42a96f167a8df0adbba1f857b5bab1d,Saturn INU,Saturn,Wrapped Ether,WETH,0xa6b043a2b9c28ccdf61cb9a93cd2288d4ce7311b,Saturn INU,Saturn,18,25,0x329dde4da736c4daad9016c7023ef497a96f48c3,25,700000000000.0,1.22e-10,26.0,1e-18,1628965291,2021-08-15 3:21,burn,1628965291,2021-08-15 3:21,35.01772386,1e-18,-1.0,8.7675,True,1628965291
