createdAtTimestamp,id,token0.name,token0.symbol,token1.name,token1.symbol,token00.id,token00.name,token00.symbol,token00.decimals,token00.txCount,token00_creator_address,txCount,initial_Liquidity_Token,current_token,initial_Liquidity_Eth,current_Eth,last_transaction_timestamp,last_transaction_date,rugpull_method,rugpull_timestamp,rugpull_timestamp_date,before_rugpull_Eth,after_rugpull_Eth,rugpull_change,rugpull_proceeding_our,is_rugpull,feature_timestamp,mint_count,swap_count,burn_count,mint_ratio,swap_ratio,burn_ratio,mint_mean_period,swap_mean_period,burn_mean_period,swapIn,swapOut,swap_rate,active_period,LP_Creator_amount,LP_Creator_address,LP_avg,LP_stdev,total_LP_amount,initial_supply,receiver_list
2021-06-24,0x1b043366b46d252be6c1f2b7922fd78fbaee66df,Wrapped Ether,WETH,Pepe Inu,PEPEINU,0xeb1c1d0c174fd03fc26aca563a26c605dd735709,Pepe Inu,PEPEINU,9,1719,0x51038ffc6588e72c1cd4befbb6ab3e43632819ac,1719,3000000000000.0,3320000000000.0,10.0,9.26,1635166155,2021-10-25 12:49,,0,1970-01-01 0:00,0.0,0.0,,0.0,False,1625184015,1,1614,1,0.0006188118811881,0.9987623762376238,0.0006188118811881,0.0,0.0807391980754606,0.803582996588648,802,812,0.986469864698647,603573,173.2050807568877,0x51038ffc6588e72c1cd4befbb6ab3e43632819ac,100.0,0.0,173.2050807568877,99999999999999.98,[{'address': '0x51038ffc6588e72c1cd4befbb6ab3e43632819ac'}]
2021-07-24,0x40118120e43f87865525fb44d5899684b7717f20,Juice Swap,JUICE,Wrapped Ether,WETH,0x4cee7f634ae0254fb44533032432f473fe6bf7d8,Juice Swap,JUICE,18,93,0x2b2fb89d7b71d89013fd6f91338ab69e34896edf,93,1000000000.0,3.82e-12,39.8,1e-18,1627171533,2021-07-25 9:05,burn,1627171533,2021-07-25 9:05,52.3141915,1e-18,-1.0,13.55972222,True,1627171533,1,91,0,0.0108695652173913,0.9891304347826086,0.0,0.0,0.0717403529443269,0.0,78,13,5.571428571428571,37343,199499.37343260003,0x2b2fb89d7b71d89013fd6f91338ab69e34896edf,100.0,0.0,199499.37343260003,1000000000.0,[{'address': '0x2b2fb89d7b71d89013fd6f91338ab69e34896edf'}]
2021-07-24,0x9f59858aa31d2beb25622bd2142361e25bac453d,Finger Network,FINGER,Wrapped Ether,WETH,0x5877f28f92a21243da74719bd29c868afa84ce67,Finger Network,FINGER,18,89,0x2b2fb89d7b71d89013fd6f91338ab69e34896edf,89,1000000000.0,3.94e-12,33.8,1e-18,1627171632,2021-07-25 9:07,burn,1627171632,2021-07-25 9:07,46.72504348,1e-18,-1.0,11.7025,True,1627171632,1,87,0,0.0113636363636363,0.9886363636363636,0.0,0.0,0.107181648346874,0.0,78,9,7.8,23017,183847.76310850235,0x2b2fb89d7b71d89013fd6f91338ab69e34896edf,100.0,0.0,183847.76310850235,1000000000.0,[{'address': '0x2b2fb89d7b71d89013fd6f91338ab69e34896edf'}]
2021-07-24,0xdc960b1b3670504fe1c45cde9cb3c2b22252c4d9,Shinobi inu,Shinobi inu,Wrapped Ether,WETH,0x94df55907feddcdd8520fccbbffb8daa6cea8e9a,Shinobi inu,Shinobi inu,9,19,0x489f3bf5e776d42b4c00ef64f0e1992329c48d9d,19,5000000000.0,1.79e-06,1.0,5.66e-16,1627172768,2021-07-25 9:26,burn,1627172768,2021-07-25 9:26,1.265311598,5.66e-16,-1.0,2.181666667,True,1627172768,1,17,0,0.0555555555555555,0.9444444444444444,0.0,0.0,0.1983333333333333,0.0,12,5,2.0,7800,2.236067977499789,0x489f3bf5e776d42b4c00ef64f0e1992329c48d9d,100.0,0.0,2.236067977499789,10000000000.0,[{'address': '0x489f3bf5e776d42b4c00ef64f0e1992329c48d9d'}]
2021-07-24,0xcdebf8e87504f0edaf0647dbbf22a1878464aaf0,Mario, MARIO,Wrapped Ether,WETH,0x39e724ea48bf5969ac6eec4d0c162a64883f7df6,Mario, MARIO,18,66,0x63e94ed057d103c396462d64a03b610cc1cbf603,66,2750000000.0,5000000000000.0,8.0,0.00443,1627283025,2021-07-26 16:03,swap,1627174008,2021-07-25 9:46,12.74410962,0.004429156,-0.999652455,6.055555556,True,1627174008,1,63,0,0.015625,0.984375,0.0,0.0,0.0911570122721074,0.0,48,15,3.0,19801,148323.96974191323,0x63e94ed057d103c396462d64a03b610cc1cbf603,100.0,0.0,148323.96974191323,5000000000.0,[{'address': '0x63e94ed057d103c396462d64a03b610cc1cbf603'}]
2021-07-24,0x45ffe3e1e70e74da287a39b71eb0e5f2b2342f99,Million Baby,MMBABY,Wrapped Ether,WETH,0x4048f154ab0a8529a8f0d286b438df250b464b5b,Million Baby,MMBABY,18,38,0xd3d3bd87e9fc532ced38691691caf5313e47e845,38,500000000000.0,9.1e-11,34.0,1e-18,1627174432,2021-07-25 9:53,burn,1627174432,2021-07-25 9:53,45.3304855,1e-18,-1.0,10.19722222,True,1627174432,1,36,0,0.027027027027027,0.972972972972973,0.0,0.0,0.2235742724163068,0.0,31,5,5.166666666666667,17833,4123105.6256176606,0xd3d3bd87e9fc532ced38691691caf5313e47e845,100.0,0.0,4123105.6256176606,1000000000000.0,[{'address': '0xd3d3bd87e9fc532ced38691691caf5313e47e845'}]
2021-07-24,0x017ec1d12764193d8aa4dcd5b7ec115d71c90725,Inu Master Coin,IMC,Wrapped Ether,WETH,0x203a62cd2ab56a0c6e519646e30cca731415ff22,Inu Master Coin,IMC,18,59,0x2b2fb89d7b71d89013fd6f91338ab69e34896edf,59,1000000000.0,4.08e-12,32.0,1e-18,1627174673,2021-07-25 9:57,burn,1627174673,2021-07-25 9:57,43.8672518,1e-18,-1.0,15.52138889,True,1627174673,1,57,0,0.0172413793103448,0.9827586206896552,0.0,0.0,0.0645820410843945,0.0,51,6,7.2857142857142865,54814,178885.43819998315,0x2b2fb89d7b71d89013fd6f91338ab69e34896edf,100.0,0.0,178885.43819998315,1000000000.0,[{'address': '0x2b2fb89d7b71d89013fd6f91338ab69e34896edf'}]
2021-07-24,0xe774c6961d139f2f337517f6d2a8565cb20dafe7,Baby Bezos,BABYBEZOS,Wrapped Ether,WETH,0x9b856941f1596c5aa71e66b61d2049af57cb28cb,Baby Bezos,BABYBEZOS,18,59,0x5b6bd1e063eaa48b586cc00f03299479c14107ec,59,254800000.0,3.59e-12,15.0,1e-18,1627177372,2021-07-25 10:42,burn,1627177372,2021-07-25 10:42,17.28229728,1e-18,-1.0,1.035833333,True,1627177372,1,57,0,0.0172413793103448,0.9827586206896552,0.0,0.0,0.8824952944339877,0.0,27,30,0.8709677419354839,3719,61822.326064294924,0x5b6bd1e063eaa48b586cc00f03299479c14107ec,100.0,0.0,61822.326064294924,1000000000.0,[{'address': '0x5b6bd1e063eaa48b586cc00f03299479c14107ec'}]
2021-06-25,0x931d627c206be75c204ae0001beb6096eae3bb7f,Twins Inu,TWINS,Wrapped Ether,WETH,0x01e7e52aba28a0f61cc053c544efe943e5b43954,Twins Inu,TWINS,9,495,0x62fef014a8a131a6dc5acf2bb0fe3411777f7405,495,1000000000000.0,1.13e-05,6.8,9.6e-17,1627178884,2021-07-25 11:08,burn,1627178884,2021-07-25 11:08,7.867583224,9.6e-17,-1.0,720.7383332999997,True,1627178884,1,493,0,0.0020242914979757,0.9979757085020244,0.0,0.0,0.0610308586589324,0.0,215,278,0.7706093189964157,906099,82.46211251235322,0x62fef014a8a131a6dc5acf2bb0fe3411777f7405,100.0,0.0,82.46211251235322,1000000000000.0,[{'address': '0x62fef014a8a131a6dc5acf2bb0fe3411777f7405'}]
2021-07-24,0x71f102cbece14bd3f7a8ca5e27de278b11534f05,wwwnotai.com,NOTAI,Wrapped Ether,WETH,0x113d034105d6156202abe389b5cb94192a74a11f,wwwnotai.com,NOTAI,18,34,0xa70bb30fff90d1e8ba2cf41ef7af380e126acb9c,34,700000000000.0,1.65e-10,10.0,1e-18,1627184026,2021-07-25 12:33,burn,1627184026,2021-07-25 12:33,16.07138936,1e-18,-1.0,8.617222222,True,1627184026,1,32,0,0.0303030303030303,0.9696969696969696,0.0,0.0,0.1155517862822007,0.0,29,3,7.25,28299,2645751.3110645902,0xa70bb30fff90d1e8ba2cf41ef7af380e126acb9c,100.0,0.0,2645751.3110645902,1000000000000.0,[{'address': '0xa70bb30fff90d1e8ba2cf41ef7af380e126acb9c'}]
2021-07-24,0xc127942bd0083798184c9e0810bf50cbf75b6f82,GameFarm,GameFarm,Wrapped Ether,WETH,0x80e3163827860e2782323501fee6feadf1fa6b8b,GameFarm,GameFarm,18,19,0xd6ea24c1b90e7bfba8525e1be6913624fe3776a8,19,424000000000000.0,5.520000000000001e-09,3.5,1e-18,1627184165,2021-07-25 12:36,burn,1627184165,2021-07-25 12:36,7.027579964,1e-18,-1.0,13.07861111,True,1627184165,1,17,0,0.0555555555555555,0.9444444444444444,0.0,0.0,0.0785830270917015,0.0,15,2,5.0,46804,38533731.77942263,0xd6ea24c1b90e7bfba8525e1be6913624fe3776a8,100.0,0.0,38533731.77942263,1000000000000000.0,[{'address': '0xd6ea24c1b90e7bfba8525e1be6913624fe3776a8'}]
2021-07-24,0xc39c5ff9d7ae6bc8e30b03184b3871da6d9f30a8,PizzaDogeInu.com,PIZZD,Wrapped Ether,WETH,0x4282d95f5405ce1fe00ab67c51849b5c8fe6297a,PizzaDogeInu.com,PIZZD,18,107,0xec353b0554bcd2df4115104b48047be6c4fc7e0b,107,500000000000.0,1000000000000000.0,0.75,0.000381,1628456195,2021-08-09 5:56,swap,1627186000,2021-07-25 13:06,3.051319943,0.0003812,-0.99987507,4.641944444,True,1627186000,3,101,1,0.0285714285714285,0.961904761904762,0.0095238095238095,0.3060400937255922,0.3589560010413954,0.75429575631346,78,23,3.25,15364,612372.4356957945,0xec353b0554bcd2df4115104b48047be6c4fc7e0b,100.0,0.0,612372.4356957945,1000000000000.0,[{'address': '0xec353b0554bcd2df4115104b48047be6c4fc7e0b'}]
2021-07-25,0x51c4cb33ea6249fb0b0ac60dd390e4483a54e6c2,Wrapped Ether,WETH,Baby DOT,BDOT,0xdcd1a67f42e0dc256914c6b484dc29fb123339ab,Baby DOT,BDOT,18,84,0xe7b19ad7497506564b9253fddcbd7c81c0f571a2,84,500000000.0,497000000000.0,8.0,0.00817,1627226061,2021-07-26 0:14,swap,1627186062,2021-07-25 13:07,13.25274638,0.008069435,-0.999391112,3.1386111110000003,True,1627186062,1,78,0,0.0126582278481012,0.9873417721518988,0.0,0.0,0.2305144013987301,0.0,60,18,3.1578947368421053,10867,63245.55320336759,0xe7b19ad7497506564b9253fddcbd7c81c0f571a2,100.0,0.0,63245.55320336759,1000000000.0,[{'address': '0xe7b19ad7497506564b9253fddcbd7c81c0f571a2'}]
2021-07-25,0x47eec30592df9a01ade3d6209155c5d6a39dff98,Doge Coin Lovers,DogeCoinLovers,Wrapped Ether,WETH,0x3a1687a1235bcac9bb3f7d998baed47a8322b2e0,Doge Coin Lovers,DogeCoinLovers,9,11,0x6d941614ad50cd1e75d50933059532909faae0f4,11,50000000000.0,6.47e-06,1.0,1.57e-16,1627187787,2021-07-25 13:36,burn,1627187787,2021-07-25 13:36,1.104088017,1.57e-16,-1.0,2.209166667,True,1627187787,1,9,0,0.1,0.9,0.0,0.0,0.4426406926406926,0.0,7,2,2.333333333333333,2772,7.071067811865474,0x6d941614ad50cd1e75d50933059532909faae0f4,100.0,0.0,7.071067811865474,100000000000.0,[{'address': '0x6d941614ad50cd1e75d50933059532909faae0f4'}]
2021-05-17,0x186c3f40875aa30014f20c97b055f6c07cd36b29,ELON NEURALINK Inu,ELK,Wrapped Ether,WETH,0x531cd8c299d057b57ada8e846930d4cd90df1f90,ELON NEURALINK Inu,ELK,9,26,0x95cfb036ec7fbd8d748e88e9c7573560fa2a4684,26,4.96e+16,0.001196842,29.0,1e-18,1627188213,2021-07-25 4:43,burn,1627188213,2021-07-25 4:43,31.83324088,1e-18,-1.0,1644.047222,True,1627188213,1,24,0,0.04,0.96,0.0,0.0,0.0774588001645323,0.0,17,7,2.125,5917378,37935.44179736018,0x95cfb036ec7fbd8d748e88e9c7573560fa2a4684,100.0,0.0,37935.44179736018,1e+17,[{'address': '0x95cfb036ec7fbd8d748e88e9c7573560fa2a4684'}]
2021-07-25,0x8133218529fd3f429827feda0b308e89b121c780,MaskFloki Inu,MASKFLOKI,Wrapped Ether,WETH,0x7f10fab1815af9cc91ec5e6e3f341f78dd98dce8,MaskFloki Inu,MASKFLOKI,18,23,0x9ca14aa796085ee6bdf2400e6aca7a354f663be0,23,5000000000000.0,3.67e-10,23.0,1e-18,1627188921,2021-07-25 13:55,burn,1627188921,2021-07-25 13:55,29.21105489,1e-18,-1.0,2.558055556,True,1627188921,1,21,0,0.0454545454545454,0.9545454545454546,0.0,0.0,0.1995542347696879,0.0,18,3,4.5,6730,10723805.294763608,0x9ca14aa796085ee6bdf2400e6aca7a354f663be0,100.0,0.0,10723805.294763608,10000000000000.0,[{'address': '0x9ca14aa796085ee6bdf2400e6aca7a354f663be0'}]
2021-07-24,0x6fe9ab6840b655073c940dfddb89fba8057f89eb,Wrapped Ether,WETH,Baby Bezos | babybezosfinance.com,BABYBEZOS,0xe5eed415d979e1196de8d6453a7f67b5af1564d4,Baby Bezos | babybezosfinance.com,BABYBEZOS,18,11,0xd2a770f84e30a4a5d6fe9b0bf58301048fdb28fb,11,920000000000.0,4.03e-10,5.0,1e-18,1627189122,2021-07-25 13:58,burn,1627189122,2021-07-25 13:58,5.328597343,1e-18,-1.0,13.1375,True,1627189122,1,9,0,0.1,0.9,0.0,0.0,0.2119460500963391,0.0,9,0,9.0,32697,2144761.0589527218,0xd2a770f84e30a4a5d6fe9b0bf58301048fdb28fb,100.0,0.0,2144761.0589527218,1000000000000.0,[{'address': '0xd2a770f84e30a4a5d6fe9b0bf58301048fdb28fb'}]
2021-07-24,0xa1ba66aa69cc9d315aef24bbb2544b413b7648c7,Baby Turtle,BabySpider??,Wrapped Ether,WETH,0x8f337ca2295034acbf8075853fb34b42309e3dc6,Baby Turtle,BabySpider??,18,7,0x9705c1f659f648c8a0ef8edaba92b456bec903aa,7,5000000000000.0,9.02e-10,5.0,1e-18,1627194343,2021-07-25 15:25,burn,1627194343,2021-07-25 15:25,5.5465,1e-18,-1.0,8.979166667000001,True,1627194343,1,5,0,0.1666666666666666,0.8333333333333334,0.0,0.0,0.3161569148936169,0.0,5,0,5.0,6016,5000000.0,0x9705c1f659f648c8a0ef8edaba92b456bec903aa,100.0,0.0,5000000.0,10000000000000.0,[{'address': '0x9705c1f659f648c8a0ef8edaba92b456bec903aa'}]
2021-07-25,0x82d31017fa05278e750d5f19093431477320d75f,Pomelo Coin,POMELO COIN,Wrapped Ether,WETH,0x1849b8919a40cb94878e1e6b8858c7c956bc1ada,Pomelo Coin,POMELO COIN,18,73,0x2b2fb89d7b71d89013fd6f91338ab69e34896edf,73,1000000000.0,3.87e-12,35.0,1e-18,1627196708,2021-07-25 16:05,burn,1627196708,2021-07-25 16:05,48.37352993,1e-18,-1.0,5.905,True,1627196708,1,71,0,0.0138888888888888,0.9861111111111112,0.0,0.0,0.1085858585858585,0.0,54,17,3.0,15840,187082.86933869703,0x2b2fb89d7b71d89013fd6f91338ab69e34896edf,100.0,0.0,187082.86933869703,1000000000.0,[{'address': '0x2b2fb89d7b71d89013fd6f91338ab69e34896edf'}]
2021-07-24,0x7a87358865e736404ff41b6ac5f7f4242cb9e1e1,Max Payne 20 | t.me/MaxPayne20,MaxPayne20,Wrapped Ether,WETH,0x1512cdf1bda5eaafd54894e851c9fd1ae02f2645,Max Payne 20 | t.me/MaxPayne20,MaxPayne20,9,11,0xc72fbdc84df99358f3170973a648d29257120b40,11,50000000000.0,850000000000000.0,1.0,5.9e-05,1627200610,2021-07-25 17:10,swap,1627200610,2021-07-25 17:10,1.047598128,5.9e-05,-0.999943643,21.61638889,True,1627200610,1,9,0,0.1,0.9,0.0,0.0,0.1606417291500858,0.0,5,4,1.0,47746,7.071067811865474,0xc72fbdc84df99358f3170973a648d29257120b40,100.0,0.0,7.071067811865474,100000000000.0,[{'address': '0xc72fbdc84df99358f3170973a648d29257120b40'}]
2021-07-25,0x2cfc31eb8cab3629c35d063094a59035ed1a113b,Wrapped Ether,WETH,BABYUNI,BABYUNI,0xf8045fa22be383612402783b3cfbed2a13931f37,BABYUNI,BABYUNI,18,29,0xb7ea804e8a77fcb57349169293f502c62edc1bb8,29,700000000000.0,1.29e-10,24.0,1e-18,1627201285,2021-07-25 17:21,burn,1627201285,2021-07-25 17:21,31.8299983,1e-18,-1.0,1.473888889,True,1627201285,1,27,0,0.0357142857142857,0.9642857142857144,0.0,0.0,0.3192634560906515,0.0,22,5,3.6666666666666665,3530,4098780.3063838393,0xb7ea804e8a77fcb57349169293f502c62edc1bb8,100.0,0.0,4098780.3063838393,1000000000000.0,[{'address': '0xb7ea804e8a77fcb57349169293f502c62edc1bb8'}]
2021-07-25,0x34f0ef6f1b26a1fcea65d92d9f7f368367cf58d2,Digitacep INU,DCEP,Wrapped Ether,WETH,0x4e314f68e0e4a1e5e792e1923a3fd96c4d5606dd,Digitacep INU,DCEP,18,23,0xa0010bef7b36daefa464f6d8e6f9be3592107b4b,23,490000000000.0,9.38e-11,30.0,1e-18,1627201347,2021-07-25 17:22,burn,1627201347,2021-07-25 17:22,40.91660474,1e-18,-1.0,2.725833333,True,1627201347,1,21,0,0.0454545454545454,0.9545454545454546,0.0,0.0,0.4014006634721711,0.0,18,3,4.5,2713,3834057.9025361617,0xa0010bef7b36daefa464f6d8e6f9be3592107b4b,100.0,0.0,3834057.9025361617,1000000000000.0,[{'address': '0xa0010bef7b36daefa464f6d8e6f9be3592107b4b'}]
2021-07-22,0x33e7e1eadcd7e4d37964117a9758fc337ba8b057,LPI DAO,LPI,Wrapped Ether,WETH,0x6c74666a2011e7a21b87987665536d6182dc616f,LPI DAO,LPI,18,23,0xfa7591f76b6d43cd2493857cd199421f923aa2c8,23,495000.0,5.36e-14,150.0,1.9e-17,1627201592,2021-07-25 17:26,burn,1627201592,2021-07-25 17:26,160.7413884,1.9e-17,-1.0,74.54888889,True,1627201592,1,21,0,0.0454545454545454,0.9545454545454546,0.0,0.0,0.0902781056707115,0.0,21,0,21.0,21179,8616.843969807043,0xfa7591f76b6d43cd2493857cd199421f923aa2c8,100.0,0.0,8616.843969807043,10000000.0,[{'address': '0xfa7591f76b6d43cd2493857cd199421f923aa2c8'}]
2021-07-23,0xc484380e28e666f0539ab3fd9e55502f01c6ff23,BabyDoge Swap,BABYSWAP,Wrapped Ether,WETH,0xa09f689dd017bd84acb10c7700ead2a824e8ac37,BabyDoge Swap,BABYSWAP,18,36,0xc83da44310b52aff5b622f06d0e556b154268823,36,1000000000000.0,6.62e-11,60.0,1e-18,1627201912,2021-07-25 17:31,burn,1627201912,2021-07-25 17:31,117.31336129999998,1e-18,-1.0,51.52027778,True,1627201912,1,34,0,0.0285714285714285,0.9714285714285714,0.0,0.0,0.096783515880126,0.0,30,4,6.0,69206,7745966.692414832,0xc83da44310b52aff5b622f06d0e556b154268823,100.0,0.0,7745966.692414832,1000000000000.0,[{'address': '0xc83da44310b52aff5b622f06d0e556b154268823'}]
