createdAtTimestamp,id,token0.name,token0.symbol,token1.name,token1.symbol,token00.id,token00.name,token00.symbol,token00.decimals,token00.txCount,token00_creator_address,txCount,initial_Liquidity_Token,current_token,initial_Liquidity_Eth,current_Eth,last_transaction_timestamp,last_transaction_date,rugpull_method,rugpull_timestamp,rugpull_timestamp_date,before_rugpull_Eth,after_rugpull_Eth,rugpull_change,rugpull_proceeding_our,is_rugpull,feature_timestamp,mint_count,swap_count,burn_count,mint_ratio,swap_ratio,burn_ratio,mint_mean_period,swap_mean_period,burn_mean_period,swapIn,swapOut,swap_rate,active_period,LP_Creator_amount,LP_Creator_address,LP_avg,LP_stdev,total_LP_amount,initial_supply,receiver_list
2020-10-09,0xd5b1523b48d41c46e5d1091a9b068159353ff3d7,Wrapped Ether,WETH,Indorse Token,IND,0xf8e386eda857484f5a12e4b5daa9984e06e73705,Indorse Token,IND,18,2058,0x0006b2c810f77f28aa30eeb6508af12730b87370,1966,142542.50400000002,960973.3292,3.525,18.3,1635855022,2021-11-02 12:10,,0,1970-01-01 0:00,0.0,0.0,,0.0,False,1602880362,2,24,0,0.0769230769230769,0.9230769230769232,0.0,0.1524384487171344,0.3881743262102125,0.0,14,10,1.2727272727272727,582563,708.8457706290665,0xf902d068920234957d2908b8b0156e61c0bea2c2,50.0,4.31297140024618,1551.525219201684,170622047.0,"[{'address': '0x0011349f715cf59f75f0a00185e7b1c36f55c3ab'}, {'address': '0x0053b91e38b207c97cbff06f48a0f7ab2dd81449'}, {'address': '0x007ab99fbf023cb41b50ae7d24621729295edbfa'}, {'address': '0x0083fdfb328fc8d07e2a7933e3013e181f9798ad'}, {'address': '0x0097ec8840e682d058b24e6e19e68358d97a6e5c'}, {'address': '0x00d1bcbcde9ca431f6dd92077dfae98f94e446e4'}, {'address': '0x00d31206e625f1f30039d1fa472303e71317870a'}]"
2020-11-07,0x20929f908fabb9bc26689a84ca113de0455a61eb,Swop.fi ,SWOP,Wrapped Ether,WETH,0x671ca2a3747f3c50a807704696cbd7b6b5fad338,Swop.fi ,SWOP,18,20,0x18d3f31d8e9b49a03ef5accdd4e2f399ef671192,20,2520.0,1.37e-14,6.9,7.3e-17,1604869905,2020-11-08 21:11,burn,1604869905,2020-11-08 21:11,9.617759251,7.3e-17,-1.0,24.94833333,True,1604869905,1,18,0,0.0526315789473684,0.9473684210526316,0.0,0.0,0.2471354062454146,0.0,18,0,18.0,74967,131.86356585501542,0x37c46c6d4e1e2af3ec657b32677f7d3b2045c929,100.0,0.0,131.86356585501542,8880.0,[{'address': '0x37c46c6d4e1e2af3ec657b32677f7d3b2045c929'}]
2020-11-08,0x44c8ee8bca61956dc95beceec35fdf8cec29ec91,covault.network,CORIA,Wrapped Ether,WETH,0x89a2c20a7b942a475d3612a98dfbedd1f1f2da12,covault.network,CORIA,18,32,0x4cadb292fb2009daeebdb1cd92051c02a6010232,32,40800.0,41815.34623,50.0,0.000865,1604921206,2020-11-09 11:26,burn,1604870417,2020-11-08 21:20,48.84835469,0.205204135,-0.99579916,4.4236111110000005,True,1604870417,1,29,0,0.0333333333333333,0.9666666666666668,0.0,0.0,0.1945535148828372,0.0,24,5,4.0,15790,1428.28568570857,0x4cadb292fb2009daeebdb1cd92051c02a6010232,100.0,0.0,1428.28568570857,49999.99999999999,[{'address': '0x4cadb292fb2009daeebdb1cd92051c02a6010232'}]
2020-11-08,0xbf7792f7bf51588b74ad3afd26b8959a300479b6,Royal Edge DeFi,RYG,Wrapped Ether,WETH,0xb7ae00b5981bb70d8d20e5a7b35dff0c4cac58a5,Royal Edge DeFi,RYG,18,22,0xa68dd22eeb1bb7788c74d3b80a9a7e97d9aaf187,22,5000000.0,2.82e-13,50.0,4e-18,1604870974,2020-11-08 21:29,burn,1604870974,2020-11-08 21:29,56.08645260000001,4e-18,-1.0,9.752222222,True,1604870974,1,20,0,0.0476190476190476,0.9523809523809524,0.0,0.0,0.2682445759368836,0.0,18,2,6.0,6591,15811.388300841896,0xa68dd22eeb1bb7788c74d3b80a9a7e97d9aaf187,100.0,0.0,15811.388300841896,10000000.0,[{'address': '0xa68dd22eeb1bb7788c74d3b80a9a7e97d9aaf187'}]
2020-11-07,0x567702a2d570987063de2fa2800da4edf6bba3f7,Wrapped Ether,WETH,CNDAO FINANCE��,CNDAO,0xd94831a33560cd8c4fcded3e1579ab908b9bafae,CNDAO FINANCE��,CNDAO,18,10,0xe5cd67439754915cb765a3d71dc719baa070279d,10,370.0,3.212545415,33.0,1e-18,1606923262,2020-12-02 15:34,burn,1604871915,2020-11-08 21:45,35.79281073,3.2400000000000004e-16,-1.0,33.27777778,True,1604871915,1,7,0,0.125,0.875,0.0,0.0,0.4736108428575027,0.0,6,1,3.0,119083,110.49886877249016,0xe5cd67439754915cb765a3d71dc719baa070279d,100.0,0.0,110.49886877249016,375.0,[{'address': '0xe5cd67439754915cb765a3d71dc719baa070279d'}]
2020-11-08,0x0de87b0c2ef3dedc3b45957e38d4c892e59a0b78,OnlyFinance,ONLY,Wrapped Ether,WETH,0x2568c2733fc5aa38c457fa550854a8299542668d,OnlyFinance,ONLY,18,14,0x30b5a0c573966a0ebe237c47d6f26e789a4e01d4,14,1.0,8.69e-15,0.01,1.1599999999999999e-16,1604873180,2020-11-08 22:06,burn,1604873180,2020-11-08 22:06,0.023035731,1.1599999999999999e-16,-1.0,6.461666667,True,1604873180,7,2,4,0.5384615384615384,0.1538461538461538,0.3076923076923077,0.1950919166153575,0.6970270032544639,0.9868062274606386,2,0,2.0,22738,0.1999999999999989,0x30b5a0c573966a0ebe237c47d6f26e789a4e01d4,100.0,0.0,0.1999999999999989,1000.0,[{'address': '0x129f418ce7e7d7b35cf0b0a39ec01b9a4845620a'}]
2020-11-08,0x02319e2758aabb453cba86846abc466a6653fc60,Order of the Black Rose,OBR,Wrapped Ether,WETH,0x65b2049da114e2e199ee45c5971249a25a25f617,Order of the Black Rose,OBR,18,11,0xc78a1115f40c9d5b364276043681424a64a411c1,11,33320.0,2.73e-14,40.0,3.7e-17,1604875784,2020-11-08 22:49,burn,1604875784,2020-11-08 22:49,42.34614929999999,3.7e-17,-1.0,1.219722222,True,1604875784,1,9,0,0.1,0.9,0.0,0.0,0.2420068863748155,0.0,7,2,2.333333333333333,4066,1154.4695751729448,0xc78a1115f40c9d5b364276043681424a64a411c1,100.0,0.0,1154.4695751729448,49999.99999999999,[{'address': '0xc78a1115f40c9d5b364276043681424a64a411c1'}]
2020-10-09,0x1e0693f129d05e5857a642245185ee1fca6a5096,AXIA TOKEN (axiaprotocol.io),AXIAv3,Wrapped Ether,WETH,0x793786e2dd4cc492ed366a94b88a3ff9ba5e7546,AXIA TOKEN (axiaprotocol.io),AXIAv3,18,48597,0x5637c1e5bb45ffa08f8c069d2d4c853e745e62fa,48592,458280.0,480475.9742,30.0,148.0,1635862608,2021-11-02 14:16,,0,1970-01-01 0:00,0.0,0.0,,0.0,False,1602891952,81,6064,34,0.013108917300534,0.9813885742029456,0.0055025084965204,0.5862083219656572,0.6288499218730623,0.7054242416726605,3378,2686,1.2571641235578712,604785,3707.88349331529,0x5637c1e5bb45ffa08f8c069d2d4c853e745e62fa,2.4390243902439024,9.584298258522836,5961.245675855769,1200000.0,[{'address': '0x793786e2dd4cc492ed366a94b88a3ff9ba5e7546'}]
2020-11-08,0x24a94005958e4e6ec533d080d51fa4b9a221fec9,reKeep3r,REKP3R,Wrapped Ether,WETH,0xa427193d13b7af1ad9bbce1c6f2289bb3f8adec4,reKeep3r,REKP3R,18,93,0x7d8ad44b22594f4748c77cce27e1f3416b19450b,93,15000.0,8.47e-15,100.0,1.1899999999999999e-16,1604879174,2020-11-08 23:46,burn,1604879174,2020-11-08 23:46,144.75074840000005,1.1899999999999999e-16,-1.0,5.751944443999999,True,1604879174,1,91,0,0.0108695652173913,0.9891304347826086,0.0,0.0,0.2058675888225779,0.0,66,25,2.5384615384615383,17929,1224.744871391589,0x7d8ad44b22594f4748c77cce27e1f3416b19450b,100.0,0.0,1224.744871391589,100000.0,[{'address': '0x7d8ad44b22594f4748c77cce27e1f3416b19450b'}]
2020-11-08,0x8f78a410c781f3b2ee197ac248217283a0a8f131,AhoY project,AHOY,Wrapped Ether,WETH,0x44f350bf283d26c77110fe2e1e9a3f851b4ad644,AhoY project,AHOY,18,18,0x4d1ad57738ab8b4d7ef62ec053fb1a806731bf1b,18,50000000.0,6.609999999999999e-13,65.0,2e-18,1604879572,2020-11-08 23:52,burn,1604879572,2020-11-08 23:52,86.31348573,2e-18,-1.0,11.16222222,True,1604879572,1,16,0,0.0588235294117647,0.9411764705882352,0.0,0.0,0.1841549971225781,0.0,15,1,7.5,26065,57008.7712549569,0x4d1ad57738ab8b4d7ef62ec053fb1a806731bf1b,100.0,0.0,57008.7712549569,100000000.0,[{'address': '0x4d1ad57738ab8b4d7ef62ec053fb1a806731bf1b'}]
2020-11-08,0x061382855a79ee15be8acbb0ed1270a7a9330d3a,NoCovidToken,NCVT,Wrapped Ether,WETH,0x859be3a70683163c275b1ba597bd4db975066013,NoCovidToken,NCVT,18,10,0xcf0a6a8d887d36c4417d5cfab553e4ec6ac5afcd,10,1000.0,2.301616369,2.0,0.00783,1604881086,2020-11-09 0:18,burn,1604881086,2020-11-09 0:18,2.608866185,0.007826599,-0.997,7.765,True,1604881086,1,8,0,0.1111111111111111,0.8888888888888888,0.0,0.0,0.4550430023455825,0.0,8,0,8.0,1279,44.72135954999578,0xcf0a6a8d887d36c4417d5cfab553e4ec6ac5afcd,100.0,0.0,44.72135954999578,1000.0,[{'address': '0xcf0a6a8d887d36c4417d5cfab553e4ec6ac5afcd'}]
2020-11-08,0x92d47ef0caf6a52f9bbda319440c767eabd0cfa2,Wrapped Ether,WETH,Excellence Coin,EXC,0xf6fc08cb67cd68d34aa9ac77567ba0271ee34d91,Excellence Coin,EXC,18,12,0x84be64eb8745e0c547c14ca2dd071985fe6e74e3,12,50000.0,1.91e-14,104.0,5.3000000000000005e-17,1604883535,2020-11-09 0:58,burn,1604883535,2020-11-09 0:58,119.7344954,5.3000000000000005e-17,-1.0,10.16777778,True,1604883535,1,10,0,0.0909090909090909,0.9090909090909092,0.0,0.0,0.4129158512720156,0.0,9,1,4.5,2555,2280.350850198276,0x84be64eb8745e0c547c14ca2dd071985fe6e74e3,100.0,0.0,2280.350850198276,200000.0,[{'address': '0x84be64eb8745e0c547c14ca2dd071985fe6e74e3'}]
2020-11-08,0x52bcfc74192a4931c4357f8f9e0f9277c587842a,Wrapped Ether,WETH,VELO Token,VELO,0xe6a72416772753368a85aeb3f5c1ca8fcc0be60b,VELO Token,VELO,18,16,0x84be64eb8745e0c547c14ca2dd071985fe6e74e3,16,10000000.0,3.23e-13,73.0,4e-18,1604883535,2020-11-09 0:58,burn,1604883535,2020-11-09 0:58,83.77019407,4e-18,-1.0,23.15194444,True,1604883535,1,14,0,0.0666666666666666,0.9333333333333332,0.0,0.0,0.0992181874292768,0.0,14,0,14.0,38884,27018.51217221259,0x84be64eb8745e0c547c14ca2dd071985fe6e74e3,100.0,0.0,27018.51217221259,100000000.0,[{'address': '0x84be64eb8745e0c547c14ca2dd071985fe6e74e3'}]
2020-11-06,0xbc2ce42841257ffc56930caf3cf72b81a4961053,iceburnfinance.com,iBURN,Wrapped Ether,WETH,0x8da5073fe5a7ec0e3ad5b630eb10d3e986e1968d,iceburnfinance.com,iBURN,18,427,0x9c17e3d4c9b886d589440248ec4a9f0d1927a3c2,427,2620.0,5.698657722,3.5,0.00674,1604885391,2020-11-09 1:29,burn,1604885391,2020-11-09 1:29,2.246907112,0.006740721,-0.997,65.38138889,True,1604885391,1,424,1,0.0023474178403755,0.9953051643192488,0.0023474178403755,0.0,0.0368294177264476,0.0277251306951896,228,196,1.1573604060913705,174643,63.82008771924468,0x9c17e3d4c9b886d589440248ec4a9f0d1927a3c2,100.0,0.0,63.82008771924468,3000.0,[{'address': '0x9c17e3d4c9b886d589440248ec4a9f0d1927a3c2'}]
2020-10-10,0x146d3401b6a41122bd318ba676a01c44cb0795e2,Non-Fungible Yearn,NFY,Wrapped Ether,WETH,0x1cbb83ebcd552d5ebf8131ef8c9cd9d9bab342bc,Non-Fungible Yearn,NFY,18,54559,0x85ac7da19e5cf7af3b0b7cf35db481063047d2b9,54559,4000.0,23564.75384,200.0,187.0,1635851824,2021-11-02 11:17,,0,1970-01-01 0:00,0.0,0.0,,0.0,False,1602899064,34,8378,20,0.0040322580645161,0.9935958254269448,0.0023719165085388,0.4697251470889946,0.2050973202999358,0.4579315548084368,4703,3675,1.279379760609358,604396,894.427190999916,0x5530fb19c22b1b410708b0a9fd230c714cba12ed,8.333333333333334,20.400831663686,1248.3339752908714,100000.0,[{'address': '0x85ac7da19e5cf7af3b0b7cf35db481063047d2b9'}]
2020-11-05,0xaa227071e9274b2dd545a161bd1f0760728d9243,sburntoken.com,sBURN,Wrapped Ether,WETH,0x3ad04c027e8936b9ea56836b253b3716f1aad640,sburntoken.com,sBURN,18,444,0x0de9e69b455a2b6042ba17e2c5aaa5bb9afa03a4,444,4300.0,12.45577933,3.5,0.00507,1604887133,2020-11-09 1:58,burn,1604887133,2020-11-09 1:58,1.6888908319999998,0.005066672,-0.997,75.82222222,True,1604887133,2,439,2,0.0045146726862302,0.9909706546275396,0.0045146726862302,0.0046188438491103,0.0145728030954745,0.0182907693273324,237,202,1.167487684729064,270847,82.00883109788974,0x0de9e69b455a2b6042ba17e2c5aaa5bb9afa03a4,100.0,0.0,82.00883109788974,5000.0,[{'address': '0x0de9e69b455a2b6042ba17e2c5aaa5bb9afa03a4'}]
2020-11-08,0x4c7c1e2b5d05243442a221f60b577c5940959b72,NFTLootbox,LOOT,Wrapped Ether,WETH,0x275dc4861cdca27459f9513adacd64110afdeb86,NFTLootbox,LOOT,18,12,0x746df83bb37a1f6c51a5c930228aaa8f1f2aa05a,12,25000.0,1.5e-14,100.0,6.7e-17,1604887755,2020-11-09 2:09,burn,1604887755,2020-11-09 2:09,105.4645,6.7e-17,-1.0,10.75805556,True,1604887755,1,10,0,0.0909090909090909,0.9090909090909092,0.0,0.0,0.2770528879610299,0.0,10,0,10.0,11496,1581.1388300841895,0x746df83bb37a1f6c51a5c930228aaa8f1f2aa05a,100.0,0.0,1581.1388300841895,40000.0,[{'address': '0x746df83bb37a1f6c51a5c930228aaa8f1f2aa05a'}]
2020-11-08,0x3c762298264939fdec558cd3244b61174d967375,Core Finance V2,COREV2,Wrapped Ether,WETH,0x2d47062a6e9a33e76c62a10750e0a5715c505dd1,Core Finance V2,COREV2,18,6,0x41e1b41e2c8889c23f502f8a7368bacc3748d526,6,6000.0,8.45e-15,80.0,1.1899999999999999e-16,1604887986,2020-11-09 2:13,burn,1604887986,2020-11-09 2:13,82.03338236,1.1899999999999999e-16,-1.0,20.00027778,True,1604887986,1,4,0,0.2,0.8,0.0,0.0,0.301941889326909,0.0,4,0,4.0,6849,692.8203230275508,0x41e1b41e2c8889c23f502f8a7368bacc3748d526,100.0,0.0,692.8203230275508,10000.0,[{'address': '0x41e1b41e2c8889c23f502f8a7368bacc3748d526'}]
