id,Label,mint_count_per_week,burn_count_per_week,mint_ratio,swap_ratio,burn_ratio,mint_mean_period,swap_mean_period,burn_mean_period,swapIn_per_week,swapOut_per_week,swap_rate,LP_avg,LP_stdev,LPCreator_holding_ratio,Lock_ratio,token_burn_ratio,Creator_token_holding_ratio,number_of_token_creation_of_Creator
0x480ba130e6bd7a48d117af2253abf423b7806d74,TRUE,0.989214811,0.989214811,0.015151515,0.984848485,0,0,2595,6594,64.2989627,0,65,100,0,1,0,0,0,160
0x4b2d22a521c464c7d433033676971dfc33d10085,TRUE,0.988837968,0.988837968,0.017241379,0.982758621,0,0,1268,6827,56.36376419,0,57,100,0,1,0,0,0,160
0x5a0f2a63b50f50cc912f4551d6aca078a3f12419,TRUE,0.988802401,0.988802401,0.027027027,0.972972973,0,0,1348,6849,35.59688645,0,36,100,0,1,0,0,0,160
0x9f78e30f5463fe46d35d363d3224c9d804edc80f,TRUE,0.988558352,0.988558352,0.041666667,0.958333333,0,0,659,7000,21.74828375,0.988558352,11,100,0,1,0,0,1.1,160
0xf0eb8083a74fb7eddfa2b02937450103631f8d3b,TRUE,0.988438796,0.988438796,0.027027027,0.972972973,0,0,582,7074,35.58379666,0,36,100,0,1,0,0,0,160
0x7a1591dc2a312e244788f2b80578dc931b717266,TRUE,0.988403258,0.988403258,0.02,0.98,0,0,1525,7096,48.43175965,0,49,100,0,1,0,0,0,160
0x2aeec990694b9553312729f4a315d19667555916,TRUE,0.988395182,0.988395182,0.012345679,0.987654321,0,0,1320,7101,79.07161453,0,80,100,0,1,0,0,0,160
0x9f00c5c2149c10cbb2dba8c84d25b0f06ecbc757,TRUE,0.988283739,0.988283739,0.05,0.95,0,0,1129,7170,15.81253983,2.964851218,4,100,0,0.998244633,0,0,1,160
0x61bb9b792df7670b8accb2bf9b55ea802dcb7474,TRUE,0.987894696,0.987894696,0.022222222,0.977777778,0,0,464,7411,43.46736664,0,44,100,0,1,0,0,0,160
0xe4df078dab6c1780bcc3a1221cc6c3da1127fc78,TRUE,0.987822087,0.987822087,0.027777778,0.972222222,0,0,1335,7456,34.57377306,0,35,100,0,1,0,0,0,160
0xa705fea71bc6bcf2ae9fba173a89bbeb5812a55c,TRUE,0.987691418,0.987691418,0.015873016,0.984126984,0,0,1587,7537,61.23686793,0,62,100,0,1.001185438,0,0,0,160
0xcec5a63b07af5ca0a0de30064b344993d49b0808,TRUE,0.98747855,0.98747855,0.022222222,0.977777778,0,0,579,7669,35.5492278,7.899828399,4,100,0,1.002988342,0,0,0,160
0x2b0c16023cba423ac94e40ec8b57ff002e90f7a3,TRUE,0.987472101,0.987472101,0.038461538,0.961538462,0,0,1061,7673,21.72438622,2.962416302,5.5,100,0,1,0,0,1.09,160
0xda05d0d5d8571ef588735faa9ab9f275e009d116,TRUE,0.987409226,0.987409226,0.037037037,0.962962963,0,0,1568,7712,25.67263988,0,26,100,0,1,0,0,2.41E-06,160
0x12390bfdf1a0e800a2bd698cf7c4e8bb0779a711,TRUE,0.986933896,0.986933896,0.023255814,0.976744186,0,0,1274,8007,41.45122363,0,42,100,0,1,0,0,0,160
0x243523dd7439578e0ad87d9945b16dc40de983c4,TRUE,0.986780921,0.986780921,0.066666667,0.933333333,0,0,1080,8102,10.85459013,2.960342763,2.75,100,0,1.000720778,0,0,1,160
0xa0b89f563b9086babec0e566f9b2e557870b83d1,TRUE,0.985936387,0.985936387,0.022222222,0.977777778,0,0,1404,8627,43.38120102,0,44,100,0,1,0,0,0,160
0x8a03bde4a0f8dd85bd183209567218c8f0557eca,TRUE,0.985663228,0.985663228,0.034482759,0.965517241,0,0,511,8797,27.5985704,0,28,100,0,1,0,0,0,160
0x1d1a4109497864f4c8ee7b7a1a5a2aad430e2ee7,TRUE,0.985536342,0.985536342,0.020833333,0.979166667,0,0,1474,8876,46.32020806,0,47,100,0,1,0,0,0,160
0xa678b5c319b92fec018bf908f5028170d378c09d,TRUE,0.985284271,0.985284271,0.018181818,0.981818182,0,0,1712,9033,53.20535064,0,54,100,0,1,0,0,0,160
0x40a56171ed786b183ede9deee55112920f69a75d,TRUE,0.985269825,0.985269825,0.014285714,0.985714286,0,0,1187,9042,67.98361793,0,69,100,0,1,0,0,0,160
0x0e4c753c25b8fa72486bf5e8684ec10afff58e58,TRUE,0.984892774,0.984892774,0.035714286,0.964285714,0,0,1975,9277,26.5921049,0,27,100,0,1,0,0,0,160
0xc00720daef8ee0dca2e5614f4debb216adb5b870,TRUE,0.984774103,0.984774103,0.016393443,0.983606557,0,0,2104,9351,59.08644617,0,60,100,0,1,0,0,0,160
0xdc5c6881723c7938d1a2212a14ef2d3adc2f81cb,TRUE,0.984373398,0.984373398,0.022727273,0.977272727,0,0,1354,9601,42.32805611,0,43,100,0,1,0,0,0,160
0xbd07919a4e77a004e0ff03483b5477f490b32b25,TRUE,0.983979422,0.983979422,0.04,0.96,0,0,257,9847,19.67958845,3.935917689,4,100,0,1,0,0,-1,160
0xfbc78bb8768da8c8389a73cd5610e65e08a68f4a,TRUE,0.983640152,0.983640152,0.03125,0.96875,0,0,534,10059,30.4928447,0,31,100,0,1.000720778,0,0,42.11981487,160
0xfc0c733c3b05f037df4e80f1b4924cf13b7cc81d,TRUE,0.983550572,0.983550572,0.00877193,0.99122807,0,0,842,10115,111.1412146,0,113,100,0,1,0,0,0,160
0x32b1a4190f1326706b7f5f9debd9e9f2ac8cd274,TRUE,0.983484997,0.983484997,0.041666667,0.958333333,0,0,976,10156,22.62015494,0,23,100,0,1.002988342,0,0,0,160
0x1bd429eb7a0c5209bfec77e5c0c1462317277a27,TRUE,0.982861675,0.982861675,0.083333333,0.916666667,0,0,1248,10546,10.81147842,0,11,100,0,1,0,0,0,160
0xa4ebc4c8f191449ebbe0d68f7cbc59582d9c11c0,TRUE,0.981940924,0.981940924,0.05,0.95,0,0,1646,11123,16.69299572,1.963881849,5.666666667,100,0,1.001185438,0,0,0,160
0x100f586228c534db85d0880a515f829441d710e8,TRUE,0.981595092,0.981595092,0.024390244,0.975609756,0,0,1320,11340,39.26380368,0,40,100,0,1,0,0,0,160
0x49193f775e91cab7c9311045c02a10bffa43b3e3,TRUE,0.981548893,0.981548893,0.033333333,0.966666667,0,0,1693,11369,22.57562454,5.889293359,3.285714286,100,0,1,0,0,1.11,160
0x3fc3cf1b9862b14ea42c03b5dff3ac80c39e0c4b,TRUE,0.981456509,0.981456509,0.025,0.975,0,0,530,11427,32.38806479,5.888739052,4.714285714,100,0,1.000720778,0,0,-1,160
0x30ad956f69163b2d2bbe93f3991fda862a50ae96,TRUE,0.981456509,0.981456509,0.023255814,0.976744186,0,0,1883,11427,41.22117337,0,42,100,0,1,0,0,0,160
0x09f6daa67c1658da6c09c72c9745cc667ce02245,TRUE,0.981321149,0.981321149,0.03125,0.96875,0,0,442,11512,26.49567102,3.925284596,5.4,100,0,1,0,0,0,160
0x202a689a80770acc26c086878c89706e531951a8,TRUE,0.980676712,0.980676712,0.090909091,0.909090909,0,0,479,11917,7.845413699,1.961353425,2.666666667,100,0,0.998244633,0,0,1,160
0xb851e015a9766afd60fa61bb563adad4a68f2ce5,TRUE,0.980037886,0.980037886,0.015384615,0.984615385,0,0,3208,12319,62.72242469,0,64,100,0,1,0,0,0,160
0x9f56a9627a1544beb660d967f06c6326c9efebcb,TRUE,0.979192166,0.979192166,0.027777778,0.972222222,0,0,612,12852,34.27172583,0,35,100,0,1.002988342,0,0,0,160
0x1cb8a873ddc7cc145f732f04707a7a93bffcb542,TRUE,0.978811831,0.978811831,0.01754386,0.98245614,0,0,500,13092,47.96177973,6.851682818,6.125,100,0,1,0,0,0,160
0x08a33b16618a4f74f43dc18af3c9d06a46fb93f0,TRUE,0.978408049,0.978408049,0.032258065,0.967741935,0,0,553,13347,24.46020121,4.892040243,4.166666667,100,0,1,0,0,1,160
0xfd1ff19ad685ed9790c52b552514eb312a6dde62,TRUE,0.977884419,0.977884419,0.020408163,0.979591837,0,0,1116,13678,46.93845214,0,48,100,0,1,0,0,0,160
0x9885ae41470f3e28499b8b485ad9e634db78d701,TRUE,0.975830133,0.975830133,0.029411765,0.970588235,0,0,1459,14980,32.2023944,0,33,100,0,1.001185438,0,0,0,160
0x22e796efd8856d5349056e7f9c15f454ae93db05,TRUE,0.97329396,0.97329396,0.03125,0.96875,0,0,733,16595,30.17211275,0,31,100,0,1,0,0,0,160
0xdf897cbdcb8d95050fa9bb291e6a3bb110c3f664,TRUE,0.972525511,0.972525511,0.083333333,0.916666667,0,0,4786,17086,10.69778062,0,11,100,0,1.000720778,0,0,1,160
0x25ec13c60b7c00e3f3fe769ab1d1d5d0f42ce5a3,TRUE,0.972148773,0.972148773,0.017241379,0.982758621,0,0,1174,17327,55.41248009,0,57,100,0,1,0,0,0,160
0x735ee7293fa2acf19a636ba83e19bed5aad415e6,TRUE,0.971892571,0.971892571,0.015151515,0.984848485,0,0,915,17491,53.45409141,9.718925712,5,100,0,1.000720778,0,0,0,160
0xbd16c6171f82d6646ba6384748495ef35ec5dec8,TRUE,0.971809803,0.971809803,0.018181818,0.981818182,0,0,1288,17544,45.67506074,6.802668621,5.875,100,0,1.001185438,0,0,0,160
0x25d9ce3a7d8150c021d811132e3a87db09918de8,TRUE,0.971330649,0.971330649,0.012195122,0.987804878,0,0,1133,17851,67.99314544,10.68463714,5.833333333,100,0,0.998244633,0,0,0,160
0x7f6c6e5f9448e412f0ef51d4b9a855dd3d6d2332,TRUE,0.968744844,0.968744844,0.045454545,0.954545455,0,0,1715,19513,20.34364173,0,21,100,0,1.002988342,0,0,0,160
0xbbf2fdde67c1173483c6b513589f2868e33eaef3,TRUE,0.968620724,0.968620724,0.016393443,0.983606557,0,0,2060,19593,49.39965695,8.71758652,5.1,100,0,1,0,0,0,160
0x61e7e02685bf139df8b6b5b3f927f4d31feb9cef,TRUE,0.96741841,0.96741841,0.142857143,0.857142857,0,0,826,20369,5.80451046,0,6,100,0,0.999479573,0,0,0.02,160
0xcd788607069bced4ee8c1e8d62f3846d2f07b0c7,TRUE,0.967268331,0.967268331,0.2,0.8,0,0,571,20466,3.869073322,0,4,100,0,1,0,0,0.02,160
0xf25d7eb9a8e4e98307ec5d84411bf9582545ab4d,TRUE,0.966259212,0.966259212,0.020408163,0.979591837,0,0,734,21119,39.61662771,6.763814487,5.125,100,0,1.001185438,0,0,0,160
0x5f4791172f601dd8fded4dd22f00dd5eb5a709f5,TRUE,0.962191659,0.962191659,0.026315789,0.973684211,0,0,499,23765,30.79013308,4.810958294,5.333333333,100,0,1,0,0,0,160
0xf228a617341d7461bc25e62f78d0de84fa1dc2db,TRUE,0.960358229,0.960358229,0.033333333,0.966666667,0,0,2520,24965,25.92967218,1.920716458,9,100,0,0.99973233,0,0,1,160
0xa764b54851c68a57ec6831170131ddb6476c5ef9,TRUE,0.959932957,0.959932957,0.015873016,0.984126984,0,0,1023,25244,52.79631264,6.719530699,6.875,100,0,1,0,0,0,160
0xb12a063f73c636ffb21bbfe0a5084d55e6a20ae5,TRUE,0.957675736,0.957675736,0.142857143,0.857142857,0,0,302,26729,5.746054417,0,6,100,0,1.001185438,0,0,1,160
0x36bfada627110a37b625be31de81925d0e331681,TRUE,0.95386047,0.95386047,0.027027027,0.972972973,0,0,687,29255,28.61581409,5.723162817,4.285714286,100,0,0.998244633,0,0,1,160
0x29179acbb8e26c9fd333e6bebf4488162fc804ec,TRUE,0.95329666,0.95329666,0.2,0.8,0,0,330,29630,3.81318664,0,4,100,0,1.001185438,0,0,1,160
0x66429841d6367bfed07e8c08a54ed50442c17cd6,TRUE,0.953041286,0.953041286,0.066666667,0.933333333,0,0,490,29800,13.342578,0,14,100,0,1,0,0,0,160
0x4e9db269539b3f815eeeb4e728237b229c659ede,TRUE,0.95164516,0.95164516,0.012658228,0.987341772,0,0,939,30731,68.5184515,5.709870958,10.28571429,100,0,0.998244633,0,0,0,160
0x61860f477c32736402789afe52b5f1d87c75fe1e,TRUE,0.951241033,0.951241033,0.020408163,0.979591837,0,0,1231,31001,45.65956958,0,48,100,0,1,0,0,0,160
0x2fc450a88fe8b93c2a213218768c6df44143b696,TRUE,0.950521938,0.950521938,0.043478261,0.956521739,0,0,513,31482,19.01043877,1.901043877,6.666666667,100,0,0.998244633,0,0,1,160
0x6e20db7d3c751f709f5fdeb5e05210c29238a875,TRUE,0.949721899,0.949721899,0.038461538,0.961538462,0,0,504,32018,23.74304746,0,25,100,0,1.001185438,0,0,0,160
0xba2218731c5c8a5a595e26bbd282b8155867a147,TRUE,0.948134771,0.948134771,0.05,0.95,0,0,1153,33084,17.06642587,0.948134771,9,100,0,0.999493718,0,0,1,160
0x8070a5b53678ab5ee2d2b171d8deffe843aa73c9,TRUE,0.947659369,0.947659369,0.035714286,0.964285714,0,0,650,33404,25.58680297,0,27,100,0,1.002988342,0,0,0,160
0x43196fca9b84b4b869305e949a8f8b6c11de8691,TRUE,0.947374357,0.947374357,0.022727273,0.977272727,0,0,1349,33596,40.73709735,0,43,100,0,1,0,0,0,160
0xf11b67520bb7077eb7ea0c7ebff742df77ab6eb0,TRUE,0.94416353,0.94416353,0.026315789,0.973684211,0,0,618,35767,29.26906943,5.664981181,4.428571429,100,0,1.001185438,0,0,0,160
0xf99728142363093c980a4dd29e16013bee8f794d,TRUE,0.943699464,0.943699464,0.018181818,0.981818182,0,0,989,36082,50.95977107,0,54,100,0,1.001185438,0,0,0,160
0xcd379326d7b7f470cffb5918b905233f57f6d1e6,TRUE,0.943079948,0.943079948,0.018518519,0.981481481,0,0,875,36503,39.60935782,10.37387943,3.5,100,0,1,0,0,0,160
0x8fb2dabc29bd79809aa9ca6892c070b8a6ad8b81,TRUE,0.93973455,0.93973455,0.014925373,0.985074627,0,0,1098,38786,52.62513479,9.397345499,5.090909091,100,0,1,0,0,0,160
0xd45a6c022e2ab10e5db638cdf29c3f7523bb7be9,TRUE,0.938286851,0.938286851,0.026315789,0.973684211,0,0,891,39779,30.96346608,3.753147403,6.6,100,0,1,0,0,0,160
0x30150a9b35627b8354bdca6c57eb42e24cf5170c,TRUE,0.933908379,0.933908379,0.019607843,0.980392157,0,0,466,42801,39.22415191,7.47126703,4.666666667,100,0,1.001185438,0,0,0,160
0xb12ebab3a5770224afc12f0b0eae65537d29cdfa,TRUE,0.933336214,0.933336214,0.034482759,0.965517241,0,0,551,43198,26.13341399,0,28,100,0,1.001185438,0,0,0,160
0x0553f26bf4c6bd883d3a4fbd5381ad194c0934d7,TRUE,0.932468498,0.932468498,0.016666667,0.983333333,0,0,1338,43801,55.01564136,0,59,100,0,1.000720778,0,0,0,160
0x697826294243fa100df9a7a38bed6650aedf9495,TRUE,0.929879291,0.929879291,0.03030303,0.96969697,0,0,1097,45607,25.10674086,4.649396455,4.5,100,0,1.000720778,0,0,1,160
0x3fa2326628dff97f055d45545acd639351c40a93,TRUE,0.927361298,0.927361298,0.02173913,0.97826087,0,0,521,47373,35.23972934,6.491529088,4.75,100,0,1.001185438,0,0,0,160
0x03a74a2494345794a64ef9a205e6df28c290bd57,TRUE,0.924756502,0.924756502,0.018867925,0.981132075,0,0,1397,49210,48.08733811,0,52,100,0,1,0,0,0,160
0x5115c902a959bf75508a7129596036810135876e,TRUE,0.92440173,0.92440173,0.05,0.95,0,0,1172,49461,17.56363286,0,19,100,0,1.002988342,0,0,0,160
0x4f6955d5ff5199ce7f00163c578af555f924c9df,TRUE,0.924047229,0.924047229,0.083333333,0.916666667,0,0,5683,13331,9.240472291,2.772141687,3,100,0,0.998244633,0,0,1,160
0x1d611ad2799ece39bcbf31b19417274f58e5cffb,TRUE,0.923597081,0.923597081,0.055555556,0.944444444,0,0,1072,50031,15.70115037,0,17,100,0,1.000720778,0,0,1,160
0xe94c1c45f763dca9294b367966b60f56b8bbf993,TRUE,0.920976893,0.920976893,0.015873016,0.984126984,0,0,2259,51894,47.89079845,9.209768933,4.727272727,100,0,1,0,0,1,160
0xac33f6dc5ae944db2ab82fbd2894c9918b8ebd85,TRUE,0.919884284,0.919884284,0.029411765,0.970588235,0,0,1629,52674,26.67664425,3.679537138,5.8,100,0,1.002988342,0,0,0,160
0xc5d604640f8e7804bfb63f19b75733d1e0a3d38e,TRUE,0.917797347,0.917797347,0.04,0.96,0,0,939,54169,21.10933898,0.917797347,11.5,100,0,1.001185438,0,0,0,160
0xd8d4c75452682ea447fc19953abc62943bc09a46,TRUE,0.91634281,0.91634281,0.02173913,0.97826087,0,0,1630,55215,36.65371242,4.581714052,6.666666667,100,0,1.001185438,0,0,1,160
0xa86fa50b9ba58a6a5c52a53ec3b72aab4ff32164,TRUE,0.916106849,0.916106849,0.029411765,0.970588235,0,0,2895,55385,25.65099177,4.580534244,4.666666667,100,0,1.001185438,0,0,0,160
0xba15029414323a0618010318b49ee7a072dc7f2e,TRUE,0.91592649,0.91592649,0.035714286,0.964285714,0,0,353,55515,24.73001522,0,27,100,0,0.998244633,0,0,0,160
0x3b32ceda4959ebcb5418b9f57906f22348c84446,TRUE,0.915158677,0.915158677,0.021276596,0.978723404,0,0,416,56069,39.35182313,2.745476032,10.75,100,0,1,0,0,0,160
0xbaf8cb991afd46c326a786a148b2898d13eccb87,TRUE,0.912192429,0.912192429,0.020833333,0.979166667,0,0,1258,58218,35.57550474,7.297539433,4.333333333,100,0,1,0,0,0,160
0x6b9088fb29db19e0692f9173f0f6fe97d3b74a64,TRUE,0.908368616,0.908368616,0.028571429,0.971428571,0,0,1162,61009,30.88453295,0,34,100,0,1,0,0,0,160
0xadd371c66526017e569f22a7def0ad62ccd36bbf,TRUE,0.905995479,0.905995479,0.041666667,0.958333333,0,0,4532,62753,19.02590506,1.811990958,7,100,0,1,0,0,0,160
