id,Label,mint_count_per_week,burn_count_per_week,mint_ratio,swap_ratio,burn_ratio,mint_mean_period,swap_mean_period,burn_mean_period,swapIn_per_week,swapOut_per_week,swap_rate,LP_avg,LP_stdev,LPCreator_holding_ratio,Lock_ratio,token_burn_ratio,Creator_token_holding_ratio,number_of_token_creation_of_Creator
0x2cea677e38f16a3016cab43b533efda0458af0e6,FALSE,9.058725142,5.172042395,0.025191489,0.960425532,0.014382979,0.153632652,0.248229945,0.376741561,172.8502689,172.5136271,1.001773679,0.757575758,6.941202702,0,0.800302922,0,0.343993286,1
0x4c4f05f0876592829b3caf81d394353183ed2b18,FALSE,17.96508817,10.94488449,0.098664238,0.841226472,0.06010929,0.114662512,0.119027273,0.39989596,71.41813514,81.75497049,0.872972973,0.787401575,4.414955228,0,0.488845205,0.007932661,-3.00E-16,1
0x4ce78b0c8324a0d3782a17ee8989485864c07866,FALSE,27.08920728,13.30416689,0.150133254,0.776132662,0.073734084,0.088280842,0.15245626,0.410246168,54.87300962,85.16804025,0.643887147,0.81300813,1.419241652,0,0,0,1.32E-05,1
0xa469d741ffe634154cd2f94dff4b8be907940340,FALSE,17.0132803,8.642845453,0.048520376,0.926830991,0.024648633,0.116439674,0.439116558,0.286396063,177.8593583,147.1264895,1.208683945,0.833333333,1.393126212,0.03915383,2.09E-12,6.60E-08,0,2
0x65d0a154d2425ce2fd5fed3bdae94d9a9afe55ce,FALSE,10.45074736,5.053307647,0.052297652,0.922414574,0.025287773,0.186432886,0.371675606,0.278779031,89.98147811,94.34652163,0.953550864,0.869565217,3.558368103,1.70E-05,0.207641251,0,3.21E-12,1
0xdfcc12a0aad50d84639d558551edd7a523b69ac5,FALSE,2.718010785,0.09060036,0.020145044,0.979183454,0.000671501,0.053170533,0.117862018,0.038713282,63.36589144,68.74755279,0.921475626,0.917431193,8.682708196,0.006734635,0.904451084,0.23806767,1.88232424,1
0x96b878255ed11e149938c9936f9aad87d955b0cc,FALSE,5.803537215,1.644335544,0.067628494,0.913210099,0.019161407,0.004938208,0.048047268,0.031721955,27.62483714,50.74226038,0.544207317,0.934579439,4.51453411,0,0.001107989,2.00E-07,0,2
0x0bf46ba06dc1d33c3bd80ff42497ebff13a88900,FALSE,70.99928822,29.51287936,0.194990366,0.723956326,0.081053308,0.245523491,0.419685296,0.497567686,116.8354558,146.7692796,0.795794839,1,3.806040491,0.087090082,-7.58E-13,0,0,1
0xbcee2657b37db70f9052637a5d801e87c260068f,FALSE,16.18160568,3.694063829,0.227042254,0.721126761,0.051830986,0.073108356,0.14416195,0.220291547,15.05732539,36.33834527,0.413907285,1.030927835,3.989973946,4.91E-06,0.001031985,0.00027787,0,1
0x1b7c2f100dd432cfa3268e0e4674e9e1954e48ce,FALSE,6.427184337,0.719844646,0.118259224,0.868495743,0.013245033,0.454931188,0.376913672,0.383327517,28.84520331,18.35603847,1.567039106,1.075268817,1.501764027,0.10150668,1.17E-14,0,0,1
0x3d07f6e1627da96b8836190de64c1aed70e3fc55,FALSE,23.50286593,12.89023162,0.06682742,0.896520841,0.03665174,0.153258748,0.300435564,0.287236401,158.5595408,156.7423089,1.011437403,1.19047619,6.165411225,3.76E-05,-3.78E-13,0.912205092,0,1
0x6d051fe6f3f53dce2981757b480c468c22e91983,FALSE,9.72139503,3.084673423,0.068578965,0.909660402,0.021760633,0.355022085,0.392342548,0.523708237,53.70136005,75.24733653,0.713221601,1.234567901,6.555127997,0,0.5871654,0,0,1
0x37e8e9fa75c78d55ab3a3849879ffaed0fb3a2b2,FALSE,6.634467553,3.693414926,0.064709807,0.899266177,0.036024016,0.009180435,0.026078465,0.106513116,54.99084446,37.20773555,1.47703613,1.282051282,5.394839381,0,0.459911297,8.31E-06,0.0035365,1
0x3473c92d47a2226b1503dfe7c929b2ae454f6b22,FALSE,9.652979367,17.98779979,0.033080826,0.905274863,0.061644312,0.094959056,0.125465055,0.27927016,147.5324052,116.6266478,1.264777469,1.298701299,6.859535176,0.217432885,0.326149327,1.44E-08,0.910002767,1
0xbd14cf87f2bef0ad704ee962a220d4492695eb4b,FALSE,5.717305638,1.877324239,0.301801802,0.599099099,0.099099099,0.014563117,0.040321374,0.050492882,5.461306878,5.887971477,0.923076923,1.388888889,2.232120724,0,0.019896067,0,0.004240132,1
0x39c0edef530d284b8f7820061114157c5bd78093,FALSE,3.551125099,0.105688247,0.018806672,0.980633606,0.000559722,0.135010206,0.112042698,0.066541848,99.17785099,85.98795776,1.153108872,1.428571429,4.838088588,0,0.225481599,1.258993012,0.002463267,1
0x1b10fa100c9cbbba76853ad2f9a42b9340ce7164,FALSE,6.996834515,3.701028296,0.030399061,0.953521127,0.016079812,0.102316796,0.171680212,0.28006589,110.2204047,109.2478717,1.008652658,1.470588235,3.852161538,2.07E-08,0.265674751,0.0005288,-1.42E-16,1
0x3eb09d108d1f61f10860b8bb1b13b5b4abc3f49d,TRUE,20.11671958,10.9426112,0.094447327,0.854177478,0.051375195,0.058482248,0.034759984,0.10836999,89.97258097,91.96214664,0.977190876,1.492537313,5.269975343,0,0.226248791,0,0.999952663,1
0x611abc072ee91c0cc19ffef97ac7e69a1a7a17ec,FALSE,6.70249127,3.101152677,0.030221019,0.955796121,0.01398286,0.125725169,0.198028274,0.271122426,116.0431324,95.93565862,1.209173037,1.538461538,8.896021873,0,0.719212447,0,2.39E-05,1
0xe4fabdb6b1658aa39146d8017c0266f8fb0f1f1e,FALSE,5.222775846,1.523309622,0.137799043,0.822009569,0.040191388,0.370781715,0.471042967,0.442275653,16.39371307,14.76159562,1.109202454,1.666666667,4.291019743,0,0.048889473,0.005205,0.775138414,1
0xfb0997696919ba43275f4156f9550b9f68f5edfe,FALSE,16.72942213,7.803122692,0.100035348,0.853305055,0.046659597,0.167256429,0.152491429,0.225029337,47.58722551,95.11533645,0.500155328,1.785714286,7.907169413,0.057469376,0,2.00E-06,0.026730905,1
0x608095446de5500937d50fff7f0f39e307e7a62a,FALSE,2.614029547,3.921044321,0.017291066,0.956772334,0.025936599,0.249782836,0.23099869,0.158222773,77.20100596,67.44196232,1.144333226,1.818181818,11.64768842,0.03133115,0.840640014,0.143758831,6.27E-05,1
0x1ddf85abdf165d2360b31d9603b487e0275e3928,FALSE,11.18847987,6.701533552,0.037072486,0.940722307,0.022205207,0.156255714,0.250717757,0.235571419,139.8463697,144.0637141,0.970596097,1.923076923,9.586468059,0,1.64E-05,0,2.00E-16,1
0x2351e35ff4ffc2d68d33bec9c62c3786338307e0,FALSE,5.920717857,1.661425929,0.136680614,0.824965132,0.038354254,0.140378036,0.175442236,0.167816373,14.28826299,21.44749836,0.665260197,2,4.626809004,0.02618631,0.003837042,0,0,2
0xf4835af5387fab6bbc59f496cbcfa92998469b7b,FALSE,8.55298896,2.742179667,0.039292142,0.948110378,0.012597481,0.193380184,0.221917499,0.355241469,95.71512836,110.6665365,0.864386792,2,9.514107959,0.6828984,2.92E-13,0,9.09E-17,1
0x9ff73c7adb72af71e52b55d27e269fe587ad9c6c,FALSE,3.759666238,1.964004751,0.050451807,0.923192771,0.026355422,0.051802201,0.040744625,0.093318669,34.67871246,34.11756825,1.015612161,2.040816327,9.599546529,0,0.677680524,0,0,2
0xf44e8ff3bb644479124e691bf572f7813a1bc499,FALSE,5.164195936,2.719443605,0.020759717,0.968308304,0.010931979,0.196222372,0.260959961,0.304611644,132.2089098,108.6678677,1.216325499,2.083333333,9.657009851,2.18E-05,0.679269053,0,0,1
0xb52c5f5b96a428ff13cc5e60247b73cb4e13b2d9,FALSE,4.003680767,2.296527546,0.013781042,0.978314096,0.007904862,0.341173023,0.533536419,0.424170624,140.9620802,143.2586077,0.983829787,2.222222222,6.473615297,0.001159559,-2.38E-12,0,1.00E-16,1
0xaec21057bb0c910c22f6f6db64ae6743e96718b4,FALSE,3.432215167,1.596379147,0.01793161,0.973728107,0.008340284,0.256707593,0.152737636,0.403483457,95.3038351,91.07343036,1.04614486,2.222222222,12.88023116,0.860761378,0.013911295,0,0,1
0x4d3138931437dcc356ca511ac812e14ba8199fd6,FALSE,4.760277335,0.584595462,0.0080293,0.990984646,0.000986054,0.119854347,0.413169937,0.506834052,308.2488358,279.2696036,1.103437967,2.325581395,7.743590134,0,0.306242635,0,0,1
0xe7f15f697ee71df9e208ccf15ff95e7ad41a067a,FALSE,6.301789584,4.021654891,0.044212117,0.927572742,0.02821514,0.101468818,0.294848038,0.144593838,52.55082083,79.66108372,0.65953132,2.380952381,5.484237242,0,0,0.020385098,-0.510195139,1
0xf515bfe5c785beb57fb93c62dc285698931a0ff7,FALSE,18.20972108,15.03426046,0.109849127,0.799457535,0.090693338,0.077432002,0.176110207,0.140240805,72.36116014,60.16514324,1.202147526,2.5,2.127090159,0,0,0,0,1
0x51c2b78e423ff673e07b1066f6448b5e91a9ee08,FALSE,19.68332715,11.14560638,0.057199567,0.910411404,0.032389029,0.056963757,0.042487397,0.088769387,177.1499443,136.1378384,1.300957592,2.5,6.222364941,0,0.059032656,1.047368089,0,1
0xe32479d25b6cb8c02507c3568813e11a37fa32ca,FALSE,10.22414543,6.523526664,0.061022229,0.900042475,0.038935297,0.059136834,0.123956012,0.154623438,76.38456676,74.4156478,1.026131294,2.564102564,14.61464132,0,0.926411211,0,0,1
0x8f26ff275b5f6be2f1654a396cf726e8ec88636f,FALSE,4.285723547,2.249244982,0.071792261,0.890529532,0.037678208,0.021319046,0.033646732,0.04957768,37.0517518,16.10945731,2.29566855,2.564102564,13.33966402,0,0.003036834,0,1.33E-15,4
0xb14b9464b52f502b0edf51ba3a529bc63706b458,FALSE,2.048627418,0.302638141,0.052132701,0.940165877,0.007701422,0.251878906,0.181150972,0.479161344,18.53076619,18.41436691,1.005050505,2.702702703,9.049130844,0.32935722,0.233878436,0,0.0113,1
0x90edfee1a563c2f6c766730f902951ff48128a8c,FALSE,5.889575969,1.30879466,0.254957507,0.688385269,0.056657224,0.012804916,0.045255756,0.104966318,4.613501176,11.28835394,0.407514451,2.857142857,5.726003607,0,0,0,0.149207255,1
0x356b3ae8fdb6532d62ad337eeeeac8a363cb8c55,FALSE,2.920096087,1.865616944,0.141732283,0.767716535,0.090551181,0.056843851,0.150981776,0.304318795,6.948747169,8.868439967,0.781155015,2.857142857,10.80164003,0.009346217,-0.007308089,0,0,3
0xcc888f701a6f7a9100dd71064aff002f7ef898ae,FALSE,6.779642017,0,0.302702703,0.697297297,0,0.38462721,0.471716488,0,10.53265813,5.084731513,2.023255814,2.941176471,7.069367871,-4.33E-05,0.343747381,1,-2.35E-09,1
0xa12ed7f322b99f136d09de6f56c7e1557ecd8c27,FALSE,6.676746959,3.729768991,0.080199115,0.875,0.044800885,0.034527372,0.063943625,0.076667273,34.12047929,38.72513236,0.880047506,2.941176471,6.176097586,0.004755633,4.91E-09,0.002004358,9.83E-08,3
0x2b53861bb489501537cddf9bfec8f1caa2851a24,FALSE,8.014622156,3.861590675,0.049751244,0.926277702,0.023971054,0.094337527,0.389965254,0.154723933,77.03144795,72.18624455,1.066851665,3.03030303,12.12612195,0.52774714,0.181438721,0,0,1
0x3a417de058cee3640b3fa83f0778e0daaa7bc76e,FALSE,2.249664354,1.477391516,0.041104294,0.93190184,0.026993865,0.185982216,0.431505191,0.333187725,25.08207869,25.92150569,0.966364812,3.225806452,6.321596431,0,0.095032986,0.000637913,0,1
0xcce561cd3217dc5a6f9b9919fd3928cf3d0e282f,FALSE,2.567330038,0.689730458,0.009361464,0.988123515,0.00251502,0.631105696,0.574365213,0.745946654,116.2195822,154.7678511,0.750742574,3.225806452,12.42573348,0,0.711452075,0,0,1
0x0f2156fbe6142c72c150d30c2522a5988110b013,FALSE,5.750609938,2.570105,0.02090633,0.969750058,0.009343611,0.147189901,0.290080287,0.369947626,117.2610406,149.4837321,0.784271594,3.448275862,9.688507598,0,0.406714169,0.003268192,0.142446581,1
0x9ad7a41e1a58dde1eaa3ae64f683bd3d9d6dafb9,TRUE,2.225181027,0.741727009,0.004226543,0.99436461,0.001408848,0.138131267,0.156928604,0.265216971,288.2351157,235.2758072,1.224837151,3.448275862,13.29902924,0.721470498,0.014648773,0.579023861,0.141998557,1
0x4c3c158fec9adc51390f8986e904bc6ca24b95e0,FALSE,2.240087599,1.018221636,0.024814695,0.963905898,0.011279407,0.394032625,0.335507737,0.488333532,43.7544383,43.25987351,1.010752688,3.571428571,11.80750147,0,0.634698671,0,0,1
0xca7d3e930932a6cb26ae4e06c18b2ad09a43bb90,FALSE,5.036878288,2.929948808,0.02040272,0.967729031,0.011868249,0.106749138,0.279567834,0.346180939,131.1892809,107.7167697,1.217537427,3.571428571,15.00206277,0,0.81352927,0,0,1
0xcceb09c6d9bb5e9eaed77475b610e6019af05cde,FALSE,4.755380415,3.278911496,0.021231059,0.964129783,0.014639158,0.106484533,0.318678072,0.213656412,123.9658645,91.98209618,1.347436432,3.571428571,17.23843479,0,0.931352445,0,0.006314687,1
0xa7ecd98d229770885123b3fbd41930b0bd90dd8d,FALSE,1.446106637,0.62534341,0.111111111,0.840840841,0.048048048,0.270173582,0.409880881,0.379042547,6.018930325,4.924579357,1.217391304,3.703703704,7.212844774,0,0.374908173,0,0.001964882,1
0x0595df8d96f7fa5a0f383bb048ae7df8e0e96366,FALSE,5.849377181,0.531761562,0.019235573,0.979015738,0.001748688,0.607414666,0.662569293,0.723936383,163.4027314,134.3077774,1.21594121,3.703703704,7.914136357,0,0.319271794,0,0.100399061,1
0x5c344edd13de1ad056102d13876f97b4e6dec19c,FALSE,2.390489849,1.062439933,0.025368604,0.963356461,0.011274935,0.030781132,0.047663861,0.265152684,43.41701649,47.36030317,0.916343251,3.703703704,18.57426609,0,0.984127605,0.091869097,6.34E-14,1
0xb270c04ae0e2756db1a6801a5d1a4d8d54f3b2ae,FALSE,3.865219116,1.773219079,0.168256722,0.754553339,0.077189939,0.019739476,0.070624258,0.079434362,7.471428703,9.862285888,0.756048387,3.846153846,5.225399011,0,0.048254755,0,0,1
0xc38a433ca0a143a0dc3389ea527aef8349178f44,FALSE,1.506251882,0.929785113,0.01904538,0.969198213,0.011756407,0.077264327,0.179917167,0.163333515,32.1891606,44.46232409,0.723662207,3.846153846,16.73822639,0.874024511,0,0,2.19E-14,1
0xe805730341d3f49dd404947ccb6f9bd6f6e978ce,FALSE,1.385306894,0.787723528,0.017869657,0.971969166,0.010161177,0.450780162,0.268597906,0.538281132,37.97370662,37.37612325,1.015250545,4,13.20017506,0,0.640753722,4.49E-18,0.410424555,1
0xc301f34fbfc16b9b35483db582e15bb06a45e267,FALSE,2.160831983,1.506034412,0.021956088,0.962741184,0.015302728,0.103838152,0.327065512,0.283374729,53.01677663,41.73243183,1.269733403,4.347826087,11.73526418,0,0.017023295,1.30E-06,0.007869048,1
0x92a6eee7f57581eba1bca3b52808d2b49da8b020,FALSE,2.23068261,0.51477291,0.017135325,0.978910369,0.003954306,0.284032704,0.163557335,0.415649106,72.46858634,54.9663074,1.317047817,4.347826087,13.91397655,0.574765685,4.16E-14,0.001577842,0.622472951,1
0x670c0f67a4dc05b6d482c3ddaf0bcb8a20cdc304,FALSE,2.67376777,1.721045921,0.007041114,0.988426675,0.004532211,0.534842833,0.179542199,0.592735571,216.4522575,158.889418,1.362018952,4.347826087,16.09671456,0.478259154,0.317064713,4.54E-08,0,2
0x48616d7ecbf2a439cadd4801fbd643ad2e9d4ee6,FALSE,2.273934936,1.525200262,0.005220602,0.991277774,0.003501623,0.362599638,0.09723763,0.421383984,235.0472258,196.7231028,1.194644116,4.347826087,19.53111717,0,0.959535108,0.00060525,0,1
0x660e400f072272832cd4ea0314f6afefd7e87f3a,FALSE,2.509657545,1.406511371,0.04688305,0.926841834,0.026275116,0.12454038,0.128038494,0.258418536,26.55824413,23.05575503,1.150537634,4.545454545,6.605494066,0,0.255531534,0.161290645,0.023870968,1
0x16a07649152c893a66ee85ee18de74016ca6cff6,FALSE,7.352978637,4.464308458,0.042189854,0.932194877,0.025615269,0.053981505,0.191774792,0.223145581,102.5915591,59.87425462,1.710948905,4.545454545,7.012267588,0.098995752,0,0,7.00E-17,1
0x9a25d21e204f10177738edb0c3345bd88478aaa2,FALSE,2.037887113,0.185262465,0.253846154,0.723076923,0.023076923,0.241829765,0.569034745,0.694486473,3.087707748,2.717182818,1.111111111,4.761904762,12.10018573,0,0.049002111,0,0,1
0xcdc477f2ccff2d8883067c9f23cf489f2b994d00,FALSE,1.046495451,0.453481362,0.00803428,0.988484199,0.003481521,0.329109581,0.129265835,0.398159441,84.66148202,44.09234169,1.918577075,5,19.61618487,0,0.904843587,0.5,-0.01557776,1
0xae938f702c8f3ac9a9862635059989c7a9ddb5e6,FALSE,1.757697653,1.001220182,0.015551181,0.975590551,0.008858268,0.198257155,0.251688123,0.228431473,65.39080255,44.87691349,1.456392468,5,20.16864745,0,0.928929601,0,9.000724506,3
0xb6dd4a1adc8604ccda62c7ba92410d81647b2d61,FALSE,2.157932864,1.303751105,0.033437827,0.946360153,0.02020202,0.451638,0.485039874,0.452831151,32.12172982,28.95226593,1.108611327,5.263157895,10.50855891,0,0.454030365,0,0.147000001,1
0xb0e941199778eae80cf20cecea97e459d075eabb,TRUE,19.3426015,0.743946212,0.018492176,0.980796586,0.000711238,0.47694584,0.214155321,0.085476696,563.9112283,461.9905973,1.218649518,5.263157895,11.30240209,0.057217448,0.461137929,4.73E-05,1.026944685,1
0xc1c191fee3e903ba5fcf3a467145978254a67079,FALSE,6.385884738,1.623530018,0.113899614,0.857142857,0.028957529,0.192050048,0.40633238,0.516124546,21.86353758,26.19295096,0.83127572,5.263157895,14.15245808,0.003390479,3.08E-13,0,0,1
0xd521ea2eac8f7a575aa985b150265e7ec0767a5f,FALSE,2.576753654,1.854005678,0.012654321,0.978240741,0.009104938,0.054461806,0.064933574,0.134258315,108.7578585,90.43776849,1.202153526,5.263157895,21.48148691,0.963971818,2.09E-13,0.002,0,2
0x1f07f8e712659087914b96db4d6f6e4fee32285e,FALSE,1.825518713,0.912759356,0.012027491,0.981958763,0.006013746,0.232865312,0.125110049,0.530106845,77.19336272,71.84720077,1.07376058,5.263157895,19.41004566,0,0.871191034,0,-7.00E-17,1
0xfecc3b6fab9e07e1f2e6c712d17f86ff2b5ee5ac,FALSE,9.364308595,2.7241625,0.164917541,0.787106447,0.047976012,0.37446393,0.348825055,0.437088957,20.68660899,24.00668204,0.858657244,5.555555556,6.956334962,0.088602887,8.36E-13,0,0.622310611,1
0x1ddd1e05f823e39e5e4bf07dc2b800842c7039cc,FALSE,14.44107165,4.65841021,0.215277778,0.715277778,0.069444444,0.271916101,0.343466518,0.3236337,23.29205105,24.68957411,0.925925926,5.555555556,14.4100523,0,0.642617975,0.00872055,0.236142075,1
0xbea4bf89b7f463850910221b611e4e27837057dc,FALSE,9.538932662,1.907786532,0.225225225,0.72972973,0.045045045,0.01751331,0.154045311,0.215403103,11.8282765,19.07786532,0.607843137,5.882352941,5.509304965,0.061911249,7.39E-10,0,0,1
0x63607de7ae773638d012561a01383ab8ac321371,FALSE,2.657067912,2.597134049,0.009456097,0.981301102,0.009242801,0.196994698,0.310369762,0.336446381,150.0943701,125.6413541,1.194435612,5.882352941,11.55835504,0,0.005181379,0,0.003812915,1
0xca03a632afcc860b04579f332a565835a9dd22d4,FALSE,1.047195013,0.747996438,0.004162207,0.992864788,0.002973005,0.134342706,0.156013504,0.477861973,130.6600178,119.1408727,1.096409741,5.882352941,21.38523088,0,0.912800336,0,0.0165,1
0xad0c4e9fbb6ccff344a12ba33890925d4479c696,FALSE,1.941387752,0.987146315,0.180981595,0.726993865,0.09202454,0.111334822,0.153746059,0.132764879,3.389202347,4.409253539,0.762962963,6.25,10.65679537,0.021584319,-1.60E-08,6.39E-05,4.00E-09,3
0x480247d73cfa6ccc5b75c4012df9686cada87595,FALSE,0.728530522,0.291412209,0.008607969,0.987948844,0.003443187,0.523466054,0.693277718,0.613237506,54.63978919,28.97469964,1.884422111,6.25,11.37066709,0,0,0.586605126,3.20E-16,2
0xaa9b647f42858f2db441f0aa75843a8e7fd5aff2,FALSE,1.644624428,0.879023401,0.220532319,0.661596958,0.117870722,0.042565729,0.071442327,0.103480234,1.276001711,3.657871572,0.346153846,6.25,13.29812485,0,0.173513668,0.559971254,0.241820154,2
0x1877050a70a753aaac65743ff43199e08b6e2fb8,FALSE,1.118630569,0.65036661,0.115902965,0.81671159,0.067385445,0.059893853,0.091455361,0.04710023,2.627481103,5.254962207,0.497536946,6.25,13.58260885,0,0,0.071238863,0.840704414,1
0xbacb3673b547c5941412a82621254f479f63a899,FALSE,3.554995625,1.481248177,0.012924071,0.981690899,0.00538503,0.639848912,0.213539135,0.245364686,173.7504112,96.2811315,1.801843318,6.25,16.14804411,0.609306421,1.97E-12,0,0,1
0xbc00e708c407d7633f7504434e74c13e171de7f1,FALSE,5.480038936,4.318508944,0.014762516,0.973603979,0.011633504,0.099903112,0.222631077,0.293145352,209.998666,151.4158584,1.386627335,6.25,19.63680244,0.814441846,0.006267087,0.1,0.052043968,1
0xdfe56501901e58c175e4ff381b4cf6b39d3bea22,FALSE,1.021571357,0.471494473,0.023882425,0.965094917,0.011022658,0.263080217,0.210412129,0.482078323,21.76732815,19.51463234,1.113941019,6.25,19.81571499,0,0.817286817,3.20E-19,0.002516592,1
0xd563809827023e5b1160b554b86fe47f50cf9c44,FALSE,1.438776121,0.772026211,0.004705072,0.992770255,0.002524673,0.160314935,0.179483781,0.198662189,211.9562871,91.62547445,2.312404288,6.25,22.40948696,0.929479288,-1.67E-11,0.01,0,1
0xb8b1ad5d01dd8359ad201ed928ec03427333b513,TRUE,3.141067589,1.507712443,0.055679287,0.917594655,0.026726058,0.383902491,0.643377645,0.42357271,21.1079742,30.65681967,0.685714286,6.666666667,7.801112871,0,0,0,0.710537886,1
0x112ac5515bc2efe275e82d5c3a4dec1ba387b858,FALSE,1.179316578,0.527588995,0.016514559,0.976097349,0.007388092,0.044435243,0.054472156,0.19455691,38.45192737,31.25188931,1.229166667,6.666666667,17.28433339,0.704167284,-3.97E-13,0,0.278481675,1
0x00d76633a1071e9aed6158ae1a5e1c4c5dc75e54,FALSE,3.312373691,1.499942804,0.042932361,0.937626569,0.019441069,0.395248086,0.437836015,0.489959593,30.53008581,41.81090565,0.729648992,6.666666667,21.49284453,0.000216949,-1.06E-12,4.00E-07,7.89E-07,1
0x213b02e31fd17d631e1d7207ce5957552990008a,FALSE,2.60834359,2.003971295,0.005087795,0.991003288,0.003908916,0.612872288,0.195032867,0.706349506,282.3690982,225.6853387,1.250986471,6.666666667,22.34702412,0,0.90207799,0,0,1
0xd707feeeceb16b33a80c20f399a1dcd2b0ef2bd8,FALSE,1.068040641,0.810237728,0.010488246,0.981555154,0.0079566,0.107154452,0.077617902,0.470342852,55.57494233,44.37893009,1.251243781,6.666666667,22.44984103,0.466341598,0.438347782,0,0.081300551,1
0x8d82b68f2346483d6b210383edbe27e7f5ef2365,FALSE,2.616441335,2.176292325,0.008535418,0.984365029,0.007099553,0.056080156,0.137465963,0.148437778,163.613168,138.1334308,1.184247788,6.666666667,23.22660995,0,0.934914175,0.000367143,0.000874217,1
0xe3b2d2eae80cd8eadb72bf3f14e23c0a621b4f05,FALSE,2.759167571,1.086944801,0.045833333,0.936111111,0.018055556,0.384389185,0.337824044,0.425241802,38.25209588,18.10181149,2.108294931,6.666666667,23.29803832,0,0.937872889,0.498137333,0.00174612,1
0x5bc6079900cc9432368bda5511049e5b5a4dbba7,FALSE,13.4157192,7.879073184,0.155940594,0.752475248,0.091584158,0.040655806,0.027492079,0.079835491,27.04438633,37.69178253,0.715492958,6.666666667,12.84305131,0,0.517623297,0,0,1
0xf846eb10a5c50b8ac2c49647f741560e4fb7f470,FALSE,2.96777635,0.916519167,0.139059305,0.81799591,0.042944785,0.104318559,0.255656897,0.492461469,3.884295517,13.57321242,0.28525641,7.142857143,8.376232587,0.132962488,-1.11E-11,0,1.82E-05,1
0x509efb2eab6a6f2d163488d5608943b51676f0f4,FALSE,1.150641338,0.4752649,0.079722704,0.887348354,0.032928943,0.295509499,0.354345832,0.437216262,5.503067268,7.304071102,0.750853242,7.142857143,12.5616961,0.520307664,-2.45E-12,0,0.000729063,1
